controller,split_day,cost,carbon,degradation,estimated_degradation_cost,bess_throughput_kwh,peak_cost,comfort_cost,grid_violation,grid_import_violation,grid_export_violation,grid_violation_steps,hard_feasible_steps,physical_infeasible_steps,preventable_violation_steps,minimum_required_slack_kw_sum,minimum_required_slack_kw_max,grid_max_exceedance_kw,grid_excess_energy_kwh,soc_violation,soc_violation_steps,soc_violation_max_kwh,first_soc_violation_step,ev_violation,pv,pv_curtail,peak,soc_min_seen,soc_max_seen,high_soc_steps,max_ramp_kw,ramp_conflict_steps,ramp_slack_kw_sum,ramp_slack_kw_max,ramp_violation_steps,lighting_energy_kwh,lighting_min_fraction_steps,lighting_below_full_steps,terminal_target_conflict_steps,terminal_soc_error_kwh,proxy_voltage_dev_max,proxy_voltage_abs_sum,proxy_voltage_exceed_40_steps,first_proxy_voltage_exceed_40_step,proxy_actuator_error_kw,steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,day,ev_completion,projection_trigger_rate,trigger_rate_tol_0_001,trigger_rate_tol_0_01,trigger_rate_tol_0_05,trigger_rate_tol_0_10,mean_action_correction,p95_action_correction,soc_violation_rate,grid_violation_rate,grid_violation_step_rate,hard_feasible_step_rate,physical_infeasible_step_rate,preventable_violation_step_rate,minimum_required_slack_kw_mean,minimum_required_slack_kw_p95,ramp_conflict_rate,ramp_violation_step_rate,ramp_slack_kw_mean,ramp_slack_kw_p95,equivalent_full_cycles_per_day,estimated_degradation_cost_per_day,soc_swing,high_soc_residence_hours,lighting_min_fraction_rate,lighting_below_full_rate,terminal_soc_kwh,terminal_target_conflict_rate,grid_import_violation_kwh,grid_export_violation_kwh,proxy_voltage_dev_mean,proxy_voltage_exceed_40_rate,proxy_actuator_error_kw_mean,soc_violation_duration_hours,projection_saturation_rate,qp_solver_failures,qp_hard_failures,qp_phase1_failures,qp_phase2_failures,last_grid_import,pv_self_use,final_ev_remaining,p,p_command,grid_import,grid_export,qp_slack_plus,qp_slack_minus,hard_feasible,physical_infeasible,minimum_required_slack_kw,correction,soc,proxy_voltage,tracked_p_end_kw,tracked_ev_end_kw,tracked_light_end_kw,lag_retention,lag_substep_retention,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_physical_gap_kw,terminal_ramp_gap_kw,terminal_target_conflict_step,endpoint_infeasible_steps,feasible_state_violation_steps,grid_steps,grid_energy,extra_excess_energy_kwh,max_actual_ramp,hard_qp_solution,phase2_solution,phase1_fallback,heuristic_fallback,task_score,export_excess_energy_kwh,import_excess_energy_kwh
DischargeBias+QP,310,200.34951983825775,308.1561461282291,0.46077774036373825,0.46077774036373825,307.1851602424922,0.04927782916598895,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,3.7177355447816804,3.7177355447816804,4.707735621506364,1.176933905376591,0.0,0.0,0.0,-1.0,0.0,1763.5033667887374,215.44021880337667,233.6383203243991,25.0,125.0,0.0,78.94736842105263,2.0,54.98417592790234,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,310.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0065594728865948,1.3405864299903865,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.03872641192480917,0.0,0.020833333333333332,0.03125,0.5727518325823161,0.0,0.6143703204849844,0.46077774036373825,0.4,0.0,0.0,0.0,125.0,0.0,0.0,1.176933905376591,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,232.32212777979697,0.8778339622930894,0.0,-100.0,-100.0,232.32212777979697,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.176933905376591,0.25000001918117043,78.94736842105263,95.0,1.0,0.0,0.0,576.4030044895446,1.176933905376591,0.0
DischargeBias+QP,311,203.90605297578932,323.24599354034046,0.49965406165508525,0.49965406165508525,333.1027077700568,0.038865797051932535,0.0,0.0,0.0,0.0,2.0,94.0,2.0,0.0,23.283324713517203,16.878088447983984,17.868088345338396,6.315831134728278,0.0,0.0,0.0,-1.0,0.0,1750.3996689737578,204.94400626207062,234.54581288018332,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,311.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0071129027771453,1.4585503279455783,0.0,1.0,0.020833333333333332,0.9791666666666666,0.020833333333333332,0.0,0.24253463243247086,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.6662054155401136,0.49965406165508525,0.4,0.0,0.0,0.0,125.0,0.0,0.0,6.315831134728278,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,2.0,0.0,0.0,234.54581288018332,0.8829158792161865,0.0,-100.0,-100.0,234.54581288018332,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.315831134728278,0.5000050564961676,78.94736842105263,94.0,2.0,0.0,0.0,609.0877446636271,6.315831134728278,0.0
DischargeBias+QP,312,197.18296160335402,317.7235546066167,0.6203136093142884,0.6203136093142884,413.54240620952567,0.03832768780306603,0.0,0.0,0.0,0.0,2.0,94.0,2.0,0.0,34.32211742392404,29.084953748265214,30.074953653238158,9.075529193924396,0.0,0.0,0.0,-1.0,0.0,1772.7312193968312,246.13821044049905,232.96392781159318,25.0,125.0,0.0,78.94736842105263,2.0,70.77936898828168,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,312.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.008830570450803,1.5500409060347868,0.0,1.0,0.020833333333333332,0.9791666666666666,0.020833333333333332,0.0,0.35752205649920876,0.0,0.020833333333333332,0.03125,0.7372850936279342,0.0,0.8270848124190513,0.6203136093142884,0.4,0.0,0.0,0.0,125.0,0.0,0.0,9.075529193924396,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,2.0,0.0,0.0,225.5005329973132,0.8611531134853894,0.0,-100.0,-100.0,225.5005329973132,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.075529193924396,0.5000836009483454,78.94736842105263,94.0,2.0,0.0,0.0,601.3548649432875,9.075529193924396,0.0
DischargeBias+QP,313,210.80653065413355,346.3382595008975,0.5900362898295908,0.5900362898295908,393.3575265530605,0.09133703440137148,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,41.633424680029364,41.633424680029364,42.62342456666892,10.65585614166723,0.0,0.0,0.0,-1.0,3.885780586188048e-16,1614.3435242505798,235.23641047832143,239.00906887146465,25.0,125.0,0.0,78.94736842105263,2.0,48.68300779078075,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,313.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0083995529895056,1.497177683098737,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.43368150708363923,0.0,0.020833333333333332,0.03125,0.5071146644872995,0.0,0.786715053106121,0.5900362898295908,0.4,0.0,0.0,0.0,125.0,0.0,0.0,10.65585614166723,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,239.00906887146465,0.8542835481143802,3.885780586188048e-16,-100.0,-100.0,239.00906887146465,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.65585614166723,0.250052191225258,78.94736842105263,95.0,1.0,0.0,0.0,655.8267496329269,10.65585614166723,0.0
DischargeBias+QP,314,226.35452432513713,358.71389466033804,0.30039473684210527,0.30039473684210527,200.26315789473685,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,443.92971204564566,0.0,215.92101591074277,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,314.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0042763158062225,1.0526315789473684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.4005263157894737,0.30039473684210527,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.92101591074277,1.0,0.0,-100.0,-100.0,215.92101591074277,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736842105263,96.0,0.0,0.0,0.0,668.6208575579643,0.0,0.0
DischargeBias+QP,315,151.89190115012784,250.1144470277896,0.37683194228703515,0.37683194228703515,251.22129485802344,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.7755575615628914e-16,973.5253845764255,167.72637517490227,211.2275664200219,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,315.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0053644494814278,1.3066722810692224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.5024425897160468,0.37683194228703515,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.2275664200219,0.8277123762439138,2.7755575615628914e-16,-100.0,-100.0,211.2275664200219,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736842105263,96.0,0.0,0.0,0.0,465.77202670732106,0.0,0.0
DischargeBias+QP,316,226.56831477780227,363.36699783052626,0.4098374487060526,0.4098374487060526,273.2249658040351,0.07361335503085568,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,5.986457670540268,5.986457670540268,6.976457599738664,1.744114399934666,0.0,0.0,0.0,-1.0,0.0,1176.693774850029,84.7124987258689,236.2686244507616,25.0,125.0,0.0,78.94736842105263,2.0,75.20530533021545,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,316.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0058343044768854,1.4190455139940217,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.06235893406812779,0.0,0.020833333333333332,0.03125,0.7833885971897443,0.0,0.5464499316080702,0.4098374487060526,0.4,0.0,0.0,0.0,125.0,0.0,0.0,1.744114399934666,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,236.09261835731354,0.9280080335797939,0.0,-100.0,-100.0,236.09261835731354,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.744114399934666,0.25006223623135604,78.94736842105263,95.0,1.0,0.0,0.0,678.9449927763992,1.744114399934666,0.0
DischargeBias+QP,317,227.5044533496026,372.4585240652892,0.39834169827967103,0.39834169827967103,265.56113218644737,0.07556747717197049,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1225.6493682953894,90.79042292779175,237.36524038695688,25.0,125.0,0.0,79.07484988357459,2.0,78.02221830462724,34.074849883574586,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,317.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.005670654944145,1.2625848744089163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.03125,0.8127314406732005,0.0,0.5311222643728948,0.39834169827967103,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.68218652425492,0.9259246361346709,0.0,-100.0,-100.0,234.68218652425492,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.07484988357459,96.0,0.0,0.0,0.0,693.6496978279329,0.0,0.0
DischargeBias+QP,318,213.64450395265777,343.57922361294084,0.43080056256673555,0.43080056256673555,287.20037504449033,0.06518740647043783,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.6653345369377348e-16,1404.1195833704421,91.09971876449706,236.87017658159584,25.0,125.0,0.0,78.94736842105263,2.0,60.826316353953466,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,318.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0061327281299466,1.4601391132824313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.03125,0.6336074620203486,0.0,0.5744007500889806,0.43080056256673555,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.45275692536373,0.9351196864971987,1.6653345369377348e-16,-100.0,-100.0,234.45275692536373,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736842105263,96.0,0.0,0.0,0.0,640.303040867597,0.0,0.0
DischargeBias+QP,319,179.0920017780746,295.36806148539495,0.900470773084666,0.900470773084666,600.3138487231108,0.08672751336388229,0.0,0.0,0.0,0.0,2.0,94.0,2.0,0.0,44.348882002242696,43.20739590638723,44.197395824599504,11.58221512643403,0.0,0.0,0.0,-1.0,0.0,1880.3297303339455,262.1579405356105,239.83729158434505,25.0,224.76250001942458,7.0,81.05881398419635,2.0,80.006182405249,36.05881398419635,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,319.0,1.0,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.9166666666666666,1.012818791143595,1.7811608838351218,0.0,1.0,0.020833333333333332,0.9791666666666666,0.020833333333333332,0.0,0.46196752085669474,0.0,0.020833333333333332,0.03125,0.8333977333880105,0.0,1.2006276974462216,0.900470773084666,0.7990500000776983,1.75,0.0,0.0,125.0,0.0,0.0,11.58221512643403,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,2.0,0.0,0.0,239.83729158434505,0.860578739831417,0.0,-100.0,-100.0,239.83729158434505,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,11.58221512643403,0.4999946258733559,81.05881398419635,94.0,2.0,0.0,0.0,562.1411242644012,11.58221512643403,0.0
DischargeBias+QP,320,197.70932846204119,301.76194679003135,0.627856691752532,0.627856691752532,418.5711278350213,0.0660693456285382,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,10.76215941602493,10.76215941602493,11.75215932809005,2.9380398320225125,0.0,0.0,0.0,-1.0,3.885780586188048e-16,1698.136189956185,219.60242277624934,237.51855486080314,25.0,134.01055003588448,0.0,78.94736842105263,2.0,57.46765168094101,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,320.0,1.0,0.96875,0.96875,0.96875,0.96875,0.9583333333333334,1.0089379511771857,1.6041843202954014,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.1121058272502597,0.0,0.020833333333333332,0.03125,0.5986213716764689,0.0,0.8371422556700425,0.627856691752532,0.4360422001435379,0.0,0.0,0.0,125.0,0.0,0.0,2.9380398320225125,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,237.51855486080314,0.8706803234775207,3.885780586188048e-16,-100.0,-100.0,237.51855486080314,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.9380398320225125,0.2499999780162785,78.94736842105263,95.0,1.0,0.0,0.0,566.574402937664,2.9380398320225125,0.0
DischargeBias+QP,321,169.8707916986347,263.96155290018703,0.40686351937283466,0.40686351937283466,271.2423462485565,7.786215332874527e-05,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1278.0996466847248,139.03843278445117,220.94332029602884,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,321.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0057919686456769,1.3143139868296148,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.542484692497113,0.40686351937283466,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.41804808267037,0.8912147162037762,0.0,-100.0,-100.0,216.41804808267037,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736842105263,96.0,0.0,0.0,0.0,492.52481577172637,0.0,0.0
DischargeBias+QP,322,134.16706594456258,210.81780129520357,0.9004708326747254,0.9004708326747254,600.313888449817,0.0,0.0,0.0,0.0,0.0,17.0,79.0,17.0,0.0,923.2276984762796,120.50842931334994,121.49842913864892,235.014422362506,0.0,0.0,0.0,-1.0,0.0,1717.3240017447806,550.7634237629545,215.30413944176462,25.0,224.76250015268073,16.0,98.66692485725135,4.0,106.61422051833408,53.66692485725135,5.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,322.0,1.0,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.9270833333333334,0.9166666666666666,1.012818791986305,1.9900000010799246,0.0,1.0,0.17708333333333334,0.8229166666666666,0.17708333333333334,0.0,9.616955192461246,77.81086968140244,0.041666666666666664,0.052083333333333336,1.11056479706598,0.3576308636537746,1.200627776899634,0.9004708326747254,0.799050000610723,4.0,0.0,0.0,125.0,0.0,0.0,235.014422362506,0.0,0.0,0.0,0.0,0.17708333333333334,0.0,17.0,0.0,0.0,209.31403269101213,0.6792897419453839,0.0,-100.0,-100.0,209.31403269101213,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,235.014422362506,4.25004378803354,98.66692485725135,79.0,17.0,0.0,0.0,628.8036421210033,235.014422362506,0.0
DischargeBias+QP,323,215.63867982132757,317.5569830099685,0.3396228026284088,0.3396228026284088,226.41520175227257,0.06473889897404514,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,4.2546847009759965,4.2546847009759965,5.2446853921154055,1.3111713480288514,0.0,0.0,0.0,-1.0,2.220446049250313e-16,1312.3316683097698,85.06956447524584,238.52992491377512,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,323.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0048347530115924,1.2772614574025933,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.0443196323018333,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.4528304035045451,0.3396228026284088,0.4,0.0,0.0,0.0,125.0,0.0,0.0,1.3111713480288514,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,224.89675913520279,0.9351767799790948,2.220446049250313e-16,-100.0,-100.0,224.89675913520279,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3111713480288514,0.2500638110148099,78.94736842105263,95.0,1.0,0.0,0.0,594.8819704497075,1.3111713480288514,0.0
DischargeBias+QP,324,195.14980211453658,293.37983360959817,0.5579691476363718,0.5579691476363718,371.97943175758127,0.033027318735696094,0.0,0.0,0.0,0.0,2.0,94.0,2.0,0.0,11.301524379812777,7.143570095324659,8.13357002699149,3.320381062362803,0.0,0.0,0.0,-1.0,2.220446049250313e-16,1734.0583087199573,243.32538106638413,233.4282812239548,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,324.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0079430562147358,1.5477110920505803,0.0,1.0,0.020833333333333332,0.9791666666666666,0.020833333333333332,0.0,0.11772421228971643,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.7439588635151625,0.5579691476363718,0.4,0.0,0.0,0.0,125.0,0.0,0.0,3.320381062362803,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,2.0,0.0,0.0,229.8755313353618,0.8596786625670036,2.220446049250313e-16,-100.0,-100.0,229.8755313353618,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.320381062362803,0.500054329428183,78.94736842105263,94.0,2.0,0.0,0.0,551.5100582374652,3.320381062362803,0.0
DischargeBias+QP,325,196.07457400408668,283.04446472787276,0.48168783581812663,0.48168783581812663,321.1252238787511,0.07387500488008694,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,7.6315049981326215,7.6315049981326215,8.62150491264306,2.155376228160765,0.0,0.0,0.0,-1.0,0.0,1629.2806343134325,194.9571974992412,237.91960714515358,25.0,125.0,0.0,78.94736842105263,1.0,43.94736842105265,33.94736842105263,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,325.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0068571417872214,1.494505641506664,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.07949484373054815,0.0,0.010416666666666666,0.020833333333333332,0.45778508771929843,0.0,0.6422504477575022,0.48168783581812663,0.4,0.0,0.0,0.0,125.0,0.0,0.0,2.155376228160765,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,234.42615230557055,0.8803415486605873,0.0,-100.0,-100.0,234.42615230557055,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.155376228160765,0.24999997862760992,78.94736842105263,95.0,1.0,0.0,0.0,531.7984329794386,2.155376228160765,0.0
DischargeBias+QP,326,213.11856574035608,300.6156590891887,0.48136472043811196,0.48136472043811196,320.909813625408,0.038548820550968685,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.6653345369377348e-16,1514.5539623471218,154.46198109283557,231.75263072457548,25.0,125.0,0.0,78.94736842105263,2.0,44.95998354722208,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,326.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0068525420317505,1.3858192239023372,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.03125,0.46833316195023,0.0,0.641819627250816,0.48136472043811196,0.4,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.7674900406625,0.8980148710888689,1.6653345369377348e-16,-100.0,-100.0,230.7674900406625,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736842105263,96.0,0.0,0.0,0.0,562.9399564755643,0.0,0.0
DischargeBias+QP,327,200.3018863474731,275.59865534191255,0.5210140792329638,0.5210140792329638,347.3427194886426,0.03668633058865964,0.0,0.0,0.0,0.0,2.0,95.0,2.0,0.0,8.568154903886171,8.221653325516753,9.211653241548886,2.637036514576086,0.0,0.0,0.0,-1.0,1.1102230246251565e-16,1721.2747160884903,214.62030964347323,234.12705196641642,25.0,125.0,0.0,78.94736842105263,2.0,49.117577998427336,33.94736842105263,3.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,327.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.96875,1.0074169766233052,1.4608753565471329,0.0,1.0,0.020833333333333332,0.9895833333333334,0.020833333333333332,0.0,0.08925161358214762,0.0,0.020833333333333332,0.03125,0.5116414374836181,0.0,0.6946854389772852,0.5210140792329638,0.4,0.0,0.0,0.0,125.0,0.0,0.0,2.637036514576086,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,2.0,0.0,0.0,229.11080056347907,0.8753131573725854,1.1102230246251565e-16,-100.0,-100.0,229.11080056347907,0.0,0.0,0.0,1.0,0.0,0.0,2.0,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.637036514576086,0.5000837806133926,78.94736842105263,94.0,2.0,0.0,0.0,519.3025051745876,2.637036514576086,0.0
