seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260807,PPO-QP,62,31744,-5.186424290901942,0,5,0,330,0,64,223.32653490893603,2.9976299220635383e-10,0.0,0
20260807,PPO-QP,63,32256,-6.557460028597731,0,6,0,336,0,0,125.0,34.34242971934897,0.0,0
20260807,PPO-QP,64,32768,-5.344165190202569,0,5,0,341,0,32,25.0,2.9766888953730586e-10,0.0,0
20260807,PPO-QP,65,33280,-5.518554649144337,0,5,0,346,0,64,177.75578514758723,0.0,0.0,0
20260807,PPO-QP,66,33792,-6.715963576735704,0,6,0,352,0,0,125.0,50.045514673312184,0.0,0
20260807,PPO-QP,67,34304,-6.368371253934182,0,5,0,357,0,32,25.534951574093927,3.0026314767894746e-10,0.0,0
20260807,PPO-QP,68,34816,-5.231506399962396,0,6,0,362,0,64,157.26799069797863,2.9651131550068044e-10,0.0,0
20260807,PPO-QP,69,35328,-5.558672132873239,0,7,0,368,0,0,125.0,34.34242971934897,0.0,0
20260807,PPO-QP,70,35840,-6.036669272614498,0,5,0,373,0,32,25.0,3.0068952883155475e-10,0.0,0
20260807,PPO-QP,71,36352,-5.885307111492478,0,5,0,378,0,64,25.000000000906546,0.0,0.0,0
20260807,PPO-QP,72,36864,-7.047276880978256,0,6,0,384,0,0,125.0,40.03459991791887,0.0,0
20260807,PPO-QP,73,37376,-7.140115257843904,0,5,0,389,0,32,25.0,3.0340913115267654e-10,0.0,0
20260807,PPO-QP,74,37888,-6.181668424264535,0,5,0,394,0,64,25.402979431410017,2.996871084626207e-10,0.0,0
20260807,PPO-QP,75,38400,-6.7422216684727925,0,6,0,400,0,0,125.0,47.584372328306586,0.0,0
20260807,PPO-QP,76,38912,-6.312109941386954,0,5,0,405,0,32,25.0,2.996577985747706e-10,0.0,0
20260807,PPO-QP,77,39424,-6.305790479000741,0,5,0,410,0,64,97.37689738577272,3.0036190201698787e-10,0.0,0
20260807,PPO-QP,78,39936,-6.851847647164317,0,6,0,416,0,0,125.0,48.522124195218595,0.0,0
20260807,PPO-QP,79,40448,-6.41171492901911,0,5,0,421,0,32,25.0,2.9872876394776426e-10,0.0,0
20260807,PPO-QP,80,40960,-7.919523082241364,0,5,0,426,0,64,224.76244891107953,2.9966340520104495e-10,0.0,0
20260807,PPO-QP,81,41472,-6.681946159852478,0,6,0,432,0,0,125.0,33.580995968791754,0.0,0
20260807,PPO-QP,82,41984,-6.899732592539737,0,5,0,437,0,32,25.0,3.0050023580585616e-10,0.0,0
20260807,PPO-QP,83,42496,-4.6971832462358565,0,5,0,442,0,64,25.0,2.927901809890443e-10,0.0,0
20260807,PPO-QP,84,43008,-6.722336858961667,0,6,0,448,0,0,125.0,38.68737477355384,0.0,0
20260807,PPO-QP,85,43520,-5.729187525660408,0,5,0,453,0,32,25.0,3.0007984985758185e-10,0.0,0
20260807,PPO-QP,86,44032,-7.279755521443587,0,5,0,458,0,64,217.69174559285315,3.0178098908706374e-10,0.0,0
20260807,PPO-QP,87,44544,-5.904697572874874,0,6,0,464,0,0,125.0,31.17339360400382,0.0,0
20260807,PPO-QP,88,45056,-7.175055803819021,0,5,0,469,0,32,25.0,3.046637386816542e-10,0.0,0
20260807,PPO-QP,89,45568,-6.456944390241691,0,6,0,474,0,64,56.342692782902965,3.072880283561119e-10,0.0,0
20260807,PPO-QP,90,46080,-6.426354793683293,0,6,0,480,0,0,125.0,34.82439787684288,0.0,0
