controller,seed,episode,update,transition,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,day,step,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step
PPO-QP-no-penalty,20260809,25,5,2493,0,0,0,0.0,-100.0,-100.0,0.0,1.9948146838070593e-11,101.5466799515969,30.0,16,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,26,6,2589,0,0,0,0.0,-100.0,-100.0,0.0,1.9979196075325945e-11,82.89185109276251,30.0,91,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,27,6,2685,0,0,0,0.0,-100.0,-100.0,0.0,1.9982652569675945e-11,76.26011533638224,30.0,28,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,28,6,2781,0,0,0,0.0,-100.0,-100.0,0.0,1.9957435704043292e-11,104.76339971089588,30.0,25,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,29,6,2877,0,0,0,0.0,-100.0,-100.0,0.0,1.98944749563168e-11,99.79980532597651,30.0,129,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,30,6,2973,0,0,0,0.0,-100.0,-100.0,0.0,0.0,95.87558463372099,30.0,46,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,31,6,3069,0,0,0,0.0,-100.0,-100.0,0.0,1.9801926764984045e-11,103.35487004591415,30.0,223,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,32,7,3165,0,0,0,0.0,-100.0,-100.0,0.0,1.992997248715748e-11,93.65665261795868,30.0,73,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,33,7,3261,0,0,0,0.0,-100.0,-100.0,0.0,1.986089811130872e-11,98.38002215283956,30.0,50,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,34,7,3357,0,0,0,0.0,-100.0,-100.0,0.0,1.9928088808759033e-11,94.29020215225974,30.0,81,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,35,7,3453,0,0,0,0.0,-100.0,-100.0,0.0,1.9837416894337898e-11,93.95418866591038,30.0,94,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,36,7,3549,0,0,0,0.0,-100.0,-100.0,0.0,1.9820767249711935e-11,92.24150315024411,30.0,69,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,37,8,3645,0,0,0,0.0,-100.0,-100.0,0.0,1.9828842271844376e-11,102.98408042338848,30.0,178,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,38,8,3741,0,0,0,0.0,-100.0,-100.0,0.0,1.9855657858632488e-11,99.05485532187399,30.0,36,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,39,8,3837,0,0,0,0.0,-100.0,-100.0,0.0,2.0069842084543175e-11,101.3762952084312,30.0,30,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,40,8,3933,0,0,0,0.0,-100.0,-100.0,0.0,2.0035425170779795e-11,103.63968225208008,30.0,38,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,41,8,4029,0,0,0,0.0,-100.0,-100.0,0.0,0.0,91.9647476534924,30.0,62,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,42,9,4125,0,0,0,0.0,-100.0,-100.0,0.0,1.9995790208800677e-11,102.40925487505093,30.0,131,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,43,9,4221,0,0,0,0.0,-100.0,-100.0,0.0,1.995870505903478e-11,95.09537857069627,30.0,117,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,44,9,4317,0,0,0,0.0,-100.0,-100.0,0.0,1.9888550066108716e-11,104.76339971089588,30.0,25,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,45,9,4413,0,0,0,0.0,-100.0,-100.0,0.0,0.0,93.4850457571753,30.0,83,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,46,9,4509,0,0,0,0.0,-100.0,-100.0,0.0,1.9941259754574502e-11,96.01676559852008,30.0,37,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,47,9,4605,0,0,0,0.0,-100.0,-100.0,0.0,0.0,115.68383100969456,30.0,208,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,48,10,4701,0,0,0,0.0,-100.0,-100.0,0.0,1.974331439077067e-11,100.48692081466652,30.0,32,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,49,10,4797,0,0,0,0.0,-100.0,-100.0,0.0,1.9963231068231834e-11,102.75890329454388,30.0,187,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,50,10,4893,0,0,0,0.0,-100.0,-100.0,0.0,1.9764689884738118e-11,101.49658100152236,30.0,177,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,51,10,4989,0,0,0,0.0,-100.0,-100.0,0.0,1.9897750114239443e-11,96.58075138170044,30.0,179,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,52,10,5085,0,0,0,0.0,-100.0,-100.0,0.0,1.9917856253215405e-11,115.68383100969456,30.0,208,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,53,11,5181,0,0,0,0.0,-100.0,-100.0,0.0,1.999174159550421e-11,85.8202729697167,30.0,61,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,54,11,5277,0,0,0,0.0,-100.0,-100.0,0.0,2.001212158949291e-11,102.76821325956304,30.0,139,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,55,11,5373,0,0,0,0.0,-100.0,-100.0,0.0,1.9888017159056897e-11,110.10922097309025,30.0,167,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,56,11,5469,0,0,0,0.0,-100.0,-100.0,0.0,1.9872925527408824e-11,96.25561346436216,30.0,8,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,57,11,5565,0,0,0,0.0,-100.0,-100.0,0.0,2.0048041005082952e-11,84.83495531338835,30.0,21,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,58,12,5661,0,0,0,0.0,-100.0,-100.0,0.0,2.0113777310371005e-11,99.17660338336258,30.0,113,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,59,12,5757,0,0,0,0.0,-100.0,-100.0,0.0,1.9958016720759513e-11,113.92297184986944,30.0,217,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,60,12,5853,0,0,0,0.0,-100.0,-100.0,0.0,1.998234910871588e-11,102.62518138191051,30.0,134,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,61,12,5949,0,0,0,0.0,-100.0,-100.0,0.0,1.985867766525947e-11,105.49799693923116,30.0,228,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,62,12,6045,0,0,0,0.0,-100.0,-100.0,0.0,2.0064720255656234e-11,93.90241884913648,30.0,99,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,63,12,6141,0,0,0,0.0,-100.0,-100.0,0.0,1.9855957618849138e-11,91.86532092092294,30.0,121,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,64,13,6237,0,0,0,0.0,-100.0,-100.0,0.0,2.001078932186336e-11,71.42695793285735,30.0,0,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,65,13,6333,0,0,0,0.0,-100.0,-100.0,0.0,2.010577260236346e-11,107.24698631088836,30.0,156,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,66,13,6429,0,0,0,0.0,-100.0,-100.0,0.0,2.007564485021855e-11,73.92145614413825,30.0,13,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,67,13,6525,0,0,0,0.0,-100.0,-100.0,0.0,1.9861257083420013e-11,106.24062507747706,30.0,199,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,68,13,6621,0,0,0,0.0,-100.0,-100.0,0.0,2.0004005859182903e-11,99.83051753648506,30.0,190,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,69,14,6717,0,0,0,0.0,-100.0,-100.0,0.0,1.986553144206482e-11,102.84941180769906,30.0,173,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,70,14,6813,0,0,0,0.0,-100.0,-100.0,0.0,1.9929546901664707e-11,91.87996057561233,30.0,84,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,71,14,6909,0,0,0,0.0,-100.0,-100.0,0.0,1.996585119456995e-11,100.78780511344941,30.0,45,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,72,14,7005,0,0,0,0.0,-100.0,-100.0,0.0,1.9954082830508923e-11,99.05485532187399,30.0,36,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,73,14,7101,0,0,0,0.0,-100.0,-100.0,0.0,1.9706532701964836e-11,102.40925487505093,30.0,131,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,74,15,7197,0,0,0,0.0,-100.0,-100.0,0.0,2.007179977780993e-11,113.6679028833153,30.0,168,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,75,15,7293,0,0,0,0.0,-100.0,-100.0,0.0,1.865583983592008e-11,102.31891501836098,30.0,162,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,76,15,7389,0,0,0,0.0,-100.0,-100.0,0.0,2.014414561083792e-11,107.24698631088836,30.0,156,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,77,15,7485,0,0,0,0.0,-100.0,-100.0,0.0,1.975016076608919e-11,101.5466799515969,30.0,16,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,78,15,7581,0,0,0,0.0,-100.0,-100.0,0.0,1.9992607569463416e-11,93.95418866591038,30.0,94,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,79,15,7677,0,0,0,0.0,-100.0,-100.0,0.0,2.003155049242385e-11,104.06273500373985,30.0,192,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,80,16,7773,0,0,0,0.0,-100.0,-100.0,0.0,1.9865672070314608e-11,99.79980532597651,30.0,129,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,81,16,7869,0,0,0,0.0,-100.0,-100.0,0.0,2.0070671051068226e-11,99.79980532597651,30.0,129,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,82,16,7965,0,0,0,0.0,-100.0,-100.0,0.0,2.008228768464922e-11,89.55801861089178,30.0,102,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,83,16,8061,0,0,0,0.0,-100.0,-100.0,0.0,1.9919684420462622e-11,102.31891501836098,30.0,162,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,84,16,8157,0,0,0,0.0,-100.0,-100.0,0.0,1.9905469865004002e-11,98.04912306783665,30.0,136,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,85,17,8253,0,0,0,0.0,-100.0,-100.0,0.0,2.0114876431165386e-11,82.89185109276251,30.0,91,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,86,17,8349,0,0,0,0.0,-100.0,-100.0,0.0,2.0143568294865114e-11,105.94011237910321,30.0,184,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,87,17,8445,0,0,0,0.0,-100.0,-100.0,0.0,2.000953106910212e-11,99.51338637734993,30.0,140,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,88,17,8541,0,0,0,0.0,-100.0,-100.0,0.0,1.9994546759013095e-11,100.58254270570778,30.0,153,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,89,17,8637,0,0,0,0.0,-100.0,-100.0,0.0,1.992425483858066e-11,100.58254270570778,30.0,153,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,90,18,8733,0,0,0,0.0,-100.0,-100.0,0.0,1.9997833019165986e-11,93.11517390836408,30.0,96,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,91,18,8829,0,0,0,0.0,-100.0,-100.0,0.0,1.9931500894188048e-11,102.84941180769906,30.0,173,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,92,18,8925,0,0,0,0.0,-100.0,-100.0,0.0,2.003890016884687e-11,102.76821325956304,30.0,139,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,93,18,9021,0,0,0,0.0,-100.0,-100.0,0.0,1.9974973527088955e-11,111.81848596317624,30.0,207,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,94,18,9117,0,0,0,0.0,-100.0,-100.0,0.0,1.9986730788919735e-11,109.9284297131466,30.0,221,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,95,18,9213,0,0,0,0.0,-100.0,-100.0,0.0,1.5708334633046662e-11,73.4818515278711,30.0,56,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,96,19,9309,0,0,0,0.0,-100.0,-100.0,0.0,1.9837457602515465e-11,93.83291616695745,30.0,124,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260809,97,19,9405,0,0,0,0.0,-100.0,-100.0,0.0,1.9845517821674244e-11,97.38139037467363,30.0,112,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
