controller,seed,day,peak_kw,peak_step,peak_time_hours,first_maximum_in_last_hour,near_maximum_in_last_hour,near_maximum_steps,p,soc,soc_before_kwh,power_lower_kw,power_upper_kw,battery_box_width_kw,collapsed_box,narrowed_box,forced_full_charge_box,executed_full_charge,terminal_envelope_narrows_physical_box
NetLoadRule+QP,0,315,174.14166248619875,79,19.75,0,0,1,-59.99999998457064,167.61570688003505,153.36570688369952,-89.99999993927906,6.072094294040653e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,316,223.702169099423,69,17.25,0,0,1,-43.850350563858,224.9999999968917,214.58554173797543,-43.85035057694554,3.3980469993366575e-08,43.85035061092601,False,True,False,False,False
NetLoadRule+QP,0,317,238.55616157484565,69,17.25,0,0,1,-59.99999999172957,149.286112114255,135.0361121162192,-100.0,-14.999999991729569,85.00000000827043,False,True,False,False,False
NetLoadRule+QP,0,318,234.45275692569908,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,319,239.83729158604524,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,320,250.2966617565873,65,16.25,0,0,1,-59.99999999172957,217.20394732554803,202.95394732751225,-89.9999999788171,2.1182891885018762e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,321,222.75075004914697,26,6.5,0,0,1,-44.99999991038987,46.37499995599731,35.687499977279714,-44.99999995461914,40.61249991366291,85.61249986828204,False,True,False,False,False
NetLoadRule+QP,0,322,220.66975294458152,2,0.5,0,0,1,-59.99999994970907,149.93749995155815,135.68749996350223,-89.99999988569402,1.143059691344206e-07,90.0,False,True,False,False,False
NetLoadRule+QP,0,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,324,232.1241713469261,70,17.5,0,0,1,-59.99999999172957,217.20394732698023,202.95394732894448,-89.9999999788171,2.1182891885018762e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,325,237.755579639564,25,6.25,0,0,1,-59.99999998332272,64.18749998143343,49.93749998539428,-100.0,-14.99999998447818,85.00000001552182,False,True,False,False,False
NetLoadRule+QP,0,326,231.80949253774625,64,16.0,0,0,1,-44.99999996241903,223.8453947027936,213.15789471171905,-44.9999999754605,45.000000024539496,90.0,False,True,False,False,False
NetLoadRule+QP,0,327,251.0616716136736,24,6.0,0,0,1,-59.99999998487626,49.93749998553298,35.68749998912487,-89.99999995421001,4.578999579507581e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,328,206.15350105212343,0,0.0,0,0,1,-44.99999992122439,135.68749998129078,125.0,-45.0,45.0,90.0,False,True,False,False,False
NetLoadRule+QP,0,329,208.9098843428561,0,0.0,0,0,1,-44.99999992122439,135.68749998129078,125.0,-45.0,45.0,90.0,False,True,False,False,False
NetLoadRule+QP,0,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,331,204.41906558355947,82,20.5,0,0,1,-44.999999867045446,223.84539464875988,213.1578946803366,-44.99999991182195,45.00000008817805,90.0,False,True,False,False,False
NetLoadRule+QP,0,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,333,260.0000000037791,57,14.25,0,0,1,-57.19297328886464,84.89583113306631,71.31249997696096,-100.0,-14.999999991729569,85.00000000827043,False,True,False,False,False
NetLoadRule+QP,0,334,232.018315603112,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,335,201.37650498548328,1,0.25,0,0,1,-44.99999988569403,135.68749996350223,124.99999999064993,-44.99999996446968,45.00000003553032,90.0,False,True,False,False,False
NetLoadRule+QP,0,336,212.76041905683343,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,337,236.48594037146185,73,18.25,0,0,1,-59.99999994748653,164.28366020714822,150.03366021962017,-59.99999999172957,30.000000008270437,90.0,False,True,False,False,False
NetLoadRule+QP,0,338,258.43575594811307,65,16.25,0,0,1,-59.99999997864498,103.37499996174652,89.12499996681834,-59.99999999172957,30.000000008270437,90.0,False,True,False,False,False
NetLoadRule+QP,0,339,254.4022762872704,65,16.25,0,0,1,-59.99999999172957,99.0427631356264,84.79276313759063,-89.9999999788171,2.1182891885018762e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,340,247.82928871953996,67,16.75,0,0,1,-59.99999999172957,103.3749999734701,89.12499997543432,-89.9999999788171,2.1182891885018762e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,341,240.98975416357655,66,16.5,0,0,1,-59.99999999172957,214.7960526110005,200.54605261296476,-74.99999996610674,15.000000033893254,90.0,False,True,False,False,False
NetLoadRule+QP,0,342,216.01360902245867,20,5.0,0,0,1,-59.99999998460239,140.6019733327326,126.35197333638952,-89.99999991728288,8.271711493534896e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,343,218.55943881071363,1,0.25,0,0,1,-59.99999994970911,149.9374999693467,135.68749998129078,-89.9999999212244,7.877560648239523e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,344,235.93928243117608,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,345,238.75251071433212,75,18.75,0,0,1,-59.99999998316259,78.43749997733546,64.18749998133435,-100.0,-14.99999998316261,85.00000001683739,False,True,False,False,False
NetLoadRule+QP,0,346,245.39644268976636,20,5.0,0,0,1,-59.99999998466335,136.65460507232456,122.40460507596704,-89.9999999173223,8.267769402436899e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,348,232.98744918778024,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,351,241.0768387157567,78,19.5,0,0,1,-59.99999998440406,60.62499995170458,46.37499995540862,-89.999999909233,9.076699569732229e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,352,228.02257778973865,80,20.0,0,0,1,-59.999999984762255,59.470394620435904,45.22039462405487,-89.99999987202887,1.2797114123941358e-07,90.00000000000001,False,True,False,False,False
NetLoadRule+QP,0,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,354,232.13141504807464,73,18.25,0,0,1,-59.99999998466019,49.9374999854563,35.68749998909951,-89.9999999541032,4.5896804579115276e-08,90.00000000000001,False,True,False,False,False
NetLoadRule+QP,0,355,230.220107654988,20,5.0,0,0,1,-59.99999989483024,168.33223660718505,154.08223663216287,-59.99999993931093,30.000000060689068,90.0,False,True,False,False,False
NetLoadRule+QP,0,356,237.34053341658569,25,6.25,0,0,1,-59.999999984390406,197.50328915966256,183.25328916336983,-89.99999987171435,1.282856558759704e-07,90.0,False,True,False,False,False
NetLoadRule+QP,0,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,358,234.42582589008012,70,17.5,0,0,1,-59.99999999172957,131.90131575219607,117.6513157541603,-74.99999996610674,15.000000033893254,90.0,False,True,False,False,False
NetLoadRule+QP,0,359,236.29949357285412,70,17.5,0,0,1,-59.99999999172957,49.937499994938406,35.68749999690264,-89.99999998695849,1.3041514534961608e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,360,240.6228097930272,72,18.0,0,0,1,-59.999999984670005,60.62499998363506,46.374999987275935,-89.99999997391694,2.608305038620529e-08,90.0,False,True,False,False,False
NetLoadRule+QP,0,361,234.79733255238517,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
NetLoadRule+QP,0,363,220.8126436864956,22,5.5,0,0,1,-44.99999994014428,160.72368387545174,150.03618388966748,-44.99999998492518,45.00000001507482,90.0,False,True,False,False,False
NetLoadRule+QP,0,364,177.00753342145097,14,3.5,0,0,1,-59.99999998356953,129.9144735529218,115.66447355682403,-100.0,-14.999999984724994,85.000000015275,False,True,False,False,False
PPO-QP,20260805,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,305,239.83693376675728,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,308,211.49017106244565,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,309,234.74911960332588,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,310,233.6383203243991,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,311,234.54581287918336,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,312,232.9639278115932,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,313,239.00906887047532,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,314,215.92101590975037,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,315,211.22756641902495,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,316,236.2686244507616,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,317,237.36524038695688,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,318,236.87017658159584,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,319,239.83729158334455,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,320,237.5185548598116,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,321,220.94332029602884,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,322,215.30413944176465,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,324,233.4282812239548,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,325,237.9196071451536,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,326,231.75263072457548,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,327,234.1270519664164,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,328,219.7255970143554,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,329,214.065682412994,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,331,235.11292583245103,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,333,240.18793459383824,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,334,232.4455485275847,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,335,218.98115070272203,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,336,212.76041905425717,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,337,233.51603823191192,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,338,234.2439593217398,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,339,234.7302871916978,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,340,236.32717538203136,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,341,241.53995673982973,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,342,215.43740791081368,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,343,212.08854193627232,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,344,235.93928242771935,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,345,232.1638574780748,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,346,235.6524174294877,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,348,234.78074041031292,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,351,225.69503621108,26,6.5,0,0,1,0.0,25.0,25.0,-45.0,0.0,45.0,False,True,False,False,False
PPO-QP,20260805,352,232.74446475683223,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,354,239.00249515732867,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,355,232.5515960286924,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,356,221.54862842429105,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,358,228.9240057936709,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,359,234.6153935098112,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,360,234.72661863355532,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,361,234.79733254840303,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,363,214.03357449637767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260805,364,206.9904298424011,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,305,239.83693376675532,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,306,240.97402437499235,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,307,222.87626183012404,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,308,211.490171062442,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,309,234.74911960332588,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,310,233.6383203243991,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,311,234.54581287918307,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,312,232.9639278115932,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,313,239.00906887046452,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,314,215.92101590974488,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,315,211.2275664190265,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,316,236.2686244507616,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,317,237.36524038695688,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,318,236.87017658159584,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,319,239.83729158334543,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,320,237.51855485980212,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,321,220.94332029602884,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,322,215.30413944176465,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,323,238.52992491377512,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,324,233.4282812239548,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,325,237.9196071451536,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,326,231.75263072457548,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,327,234.1270519664164,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,328,219.7255970143554,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,329,214.0656824129812,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,330,234.545018733044,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,331,235.11292583245103,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,332,238.3283253183369,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,333,240.18793459383824,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,334,232.4455485275847,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,335,218.98115070272203,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,336,212.76041905424572,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,337,233.51603823191192,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,338,234.2439593217398,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,339,234.730287191687,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,340,236.32717538203136,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,341,241.53995673982973,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,342,215.43740791081368,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,343,212.08854193627232,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,344,235.9392824277081,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,345,232.1638574780748,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,346,235.6524174294877,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,347,231.54672095026385,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,348,234.78074041031292,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,349,211.84635962927229,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,350,216.1501093794396,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,351,225.69503621107677,26,6.5,0,0,1,0.0,25.0,25.0,-45.0,0.0,45.0,False,True,False,False,False
PPO-QP,20260806,352,232.74446475683223,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,353,236.8021230125174,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,354,239.00249515732867,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,355,232.55159602868517,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,356,221.54862842429105,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,357,216.12692538421672,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,358,228.9240057936709,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,359,234.6153935098112,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,360,234.72661863353895,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,361,234.7973325483938,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,362,238.2406940599945,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,363,214.03357449637767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260806,364,206.9904298424011,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,300,224.43009720441069,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,301,218.8373791490767,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,302,225.22454147232295,93,23.25,1,1,1,-100.0,77.5,53.75,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,303,235.1655210122367,94,23.5,1,1,1,-100.0,101.25,77.5,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,304,229.38825961585144,92,23.0,1,1,1,-100.0,53.75,30.0,-100.0,-100.0,0.0,True,True,True,True,True
PPO-QP,20260807,305,239.836933766746,95,23.75,1,1,1,-100.0,125.0,101.25,-100.0,-100.0,0.0,True,True,True,True,True
