controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms
PPO-QP,20260809,300,30,6.027990447668236,25.0,36.98115646240726,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-51.679213792430176,6.027990447668236,0.0,0.0,35.5091469100755,7.5,26.586313275702167,125.0,66,-100.0,6.027990447668236,-835.4260493654646,6.027990447668236,-106.02799044766823,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.122699996107258
PPO-QP,20260809,300,31,0.0,25.0,14.766213773043106,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-38.97200955233176,0.0,0.0,0.0,7.266213773043106,7.5,25.0,125.0,65,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.511800004867837
PPO-QP,20260809,300,32,-19.8985377377126,29.72590271270674,0.0,40.00000000909451,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,-67.39853774680711,7.5,25.0,125.0,64,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9886000009137206
PPO-QP,20260809,300,33,-13.231020155270878,32.868269999583575,0.0,40.00000000811951,0.0,hard_qp_solution,0.0,0,0,0.0,-64.8985377377126,17.958430308285617,0.0,0.0,-60.7310201633904,7.5,29.72590271270674,125.0,63,-100.0,17.958430308285617,-822.2067254201822,17.958430308285617,-117.95843030828561,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.076400000078138
PPO-QP,20260809,300,34,2.1068801336558174,32.313827859147835,0.0,26.77427773998114,0.0,hard_qp_solution,0.0,0,0,0.0,-58.231020155270876,29.899425998417584,0.0,0.0,-32.16739760632532,7.5,32.868269999583575,125.0,62,-100.0,29.899425998417584,-808.9757052649113,29.899425998417584,-129.8994259984176,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7941999976756051
PPO-QP,20260809,300,35,-1.3475075195607378,32.63386089504351,0.0,40.00000000512557,0.0,hard_qp_solution,0.0,0,0,0.0,-42.89311986634418,27.792545864761774,0.0,0.0,-48.84750752468631,7.5,32.313827859147835,125.0,61,-100.0,27.792545864761774,-811.3101984877986,27.792545864761774,-127.79254586476178,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7630000002100132
PPO-QP,20260809,300,36,-13.229943841869424,35.7759725574875,0.0,40.00000000503947,0.0,hard_qp_solution,0.0,0,0,0.0,-46.347507519560736,29.008671401165344,0.0,0.0,-60.729943846908895,7.5,32.63386089504351,125.0,60,-100.0,29.008671401165344,-809.9626909682379,29.008671401165344,-129.00867140116534,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2544000021298416
PPO-QP,20260809,300,37,-57.22943843989224,49.367964186961906,0.0,54.8188667112936,14.808866711293602,phase2_solution,13.808361309316416,1,0,0.25012635049429655,-58.22994384186943,31.770056158130576,0.0,0.0,-119.54830515118584,7.5,35.7759725574875,125.0,59,-100.0,40.9486957184525,-796.7327471263684,40.9486957184525,-140.94869571845248,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.153100002848078
PPO-QP,20260809,300,38,-39.12592135808741,58.660370509507665,0.0,40.000000016020536,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-12.229438439892242,0.0,0.0,-86.62592137410795,7.5,49.367964186961906,125.0,58,-100.0,92.59826391045524,-739.5033086864762,92.59826391045524,-192.59826391045524,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.651099996000994
PPO-QP,20260809,300,39,-63.81583768674015,73.81663196010845,0.0,40.00000003094068,0.0,hard_qp_solution,0.0,0,0,0.0,-84.12592135808741,5.87407864191259,0.0,0.0,-111.31583771768084,7.5,58.660370509507665,125.0,57,-100.0,100.0,-700.3773873283889,127.90940793612911,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.574600002844818
PPO-QP,20260809,300,40,-62.17686654325533,88.5836377641316,0.0,40.00000001950403,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.815837686740153,0.0,0.0,-109.67686656275936,7.5,73.81663196010845,125.0,56,-100.0,100.0,-636.5615496416486,185.5032014484121,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2320999996736646
PPO-QP,20260809,300,41,-54.14790528081441,101.44376526832502,0.0,40.00000001995441,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.17686654325533,0.0,0.0,-101.64790530076883,7.5,88.5836377641316,125.0,55,-100.0,100.0,-574.3846830983933,241.61782350370004,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.431799999612849
PPO-QP,20260809,300,42,-66.20919533791766,117.16844916108047,0.0,40.000000026275075,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790528081441,-9.147905280814413,0.0,0.0,-113.70919536419274,7.5,101.44376526832502,125.0,54,-100.0,100.0,-520.2367778175789,290.4863080196351,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.934399999503512
PPO-QP,20260809,300,43,-63.68663711401482,132.294025475659,0.0,40.00000001805582,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195337917663,0.0,0.0,-111.18663713207064,7.5,117.16844916108047,125.0,53,-100.0,100.0,-454.0275824796612,350.2401068121058,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.378999997745268
PPO-QP,20260809,300,44,-57.75729419599923,146.0113828472088,0.0,40.00000001821628,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.68663711401482,0.0,0.0,-105.2572942142155,7.5,132.294025475659,125.0,52,-100.0,100.0,-390.34094536564635,407.71729680750417,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1579000022029504
PPO-QP,20260809,300,45,-98.99847459332433,169.52352056312333,0.0,41.54017924835567,1.5301792483556704,phase2_solution,0.5286538416800022,1,0,0.25038135166891706,-100.0,-12.75729419599923,0.0,0.0,-148.03865384168,7.5,146.0113828472088,125.0,51,-100.0,100.0,-332.58365116964717,459.84325481939345,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.484999998065177
PPO-QP,20260809,300,46,-56.67862740921086,182.9846945728109,0.0,39.99999999494733,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.99847459332433,0.0,0.0,-104.17862740415819,7.5,169.52352056312333,125.0,50,-100.0,100.0,-233.58517657632285,549.1893781398686,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2559999997611158
PPO-QP,20260809,300,47,-98.9972341384638,206.49653768069604,0.0,73.15482699156377,33.14482699156377,phase2_solution,32.142061130027564,1,0,0.25069146538405107,-100.0,-11.678627409210861,0.0,0.0,-179.65206113002756,7.5,182.9846945728109,125.0,49,-100.0,100.0,-176.90654916711202,600.3418393766814,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.8295999992406
PPO-QP,20260809,300,48,-74.11802904075758,224.09956957787597,0.0,39.99999999170804,0.0,hard_qp_solution,0.0,0,0,0.0,-77.90931502864827,-53.997234138463796,0.0,0.0,-121.61802903246561,7.5,206.49653768069604,125.0,48,-77.90931502864827,100.0,-77.90931502864827,689.6868431866449,-177.90931502864828,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8251000001328066
PPO-QP,20260809,300,49,-3.79128598789066,225.0,0.0,95.92469168712961,55.91469168712961,phase2_solution,55.91469168712961,1,0,0.0,-3.79128598789066,100.0,0.0,0.0,-107.21597767502027,7.5,224.09956957787597,125.0,47,-3.79128598789066,100.0,-3.79128598789066,756.5783643959286,-103.79128598789066,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.059499995899387
PPO-QP,20260809,300,50,-0.0,225.0,0.0,90.78716073037293,50.777160730372934,phase2_solution,50.777160730372934,1,0,0.0,-0.0,41.20871401210934,0.0,0.0,-98.28716073037293,7.5,225.0,125.0,46,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.032699999399483
PPO-QP,20260809,300,51,-0.0,225.0,0.0,121.85744154549346,81.84744154549345,phase2_solution,81.84744154549345,1,0,0.0,-0.0,45.0,0.0,0.0,-129.35744154549346,7.5,225.0,125.0,45,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.956000000878703
PPO-QP,20260809,300,52,-0.0,225.0,0.0,104.86006028124251,64.8500602812425,phase2_solution,64.8500602812425,1,0,0.0,-0.0,45.0,0.0,0.0,-112.36006028124251,7.5,225.0,125.0,44,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.274799998209346
PPO-QP,20260809,300,53,-0.0,225.0,0.0,97.62056902697785,57.61056902697785,phase2_solution,57.61056902697785,1,0,0.0,-0.0,45.0,0.0,0.0,-105.12056902697785,7.5,225.0,125.0,43,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.8327000006102026
PPO-QP,20260809,300,54,-0.0,225.0,0.0,78.53895636401404,38.52895636401404,phase2_solution,38.52895636401404,1,0,0.0,-0.0,45.0,0.0,0.0,-86.03895636401404,7.5,225.0,125.0,42,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.3194000031217
PPO-QP,20260809,300,55,-0.0,225.0,0.0,94.44107670836411,54.43107670836411,phase2_solution,54.43107670836411,1,0,0.0,-0.0,45.0,0.0,0.0,-101.94107670836411,7.5,225.0,125.0,41,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.588399995758664
PPO-QP,20260809,300,56,5.775961710925911e-05,224.99998480010075,0.0,77.56371728705432,37.55371728705432,phase2_solution,37.5536595274372,1,0,1.4439904280294513e-05,-0.0,45.0,0.0,0.0,-85.0636595274372,7.5,225.0,125.0,40,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.9149999981164
PPO-QP,20260809,300,57,-6.399957579847788e-05,225.0,0.0,60.30476601056414,20.294766010564135,phase2_solution,20.294766010564135,1,0,0.0,-6.399957579847788e-05,45.00005775961711,0.0,0.0,-67.80483001013994,7.5,224.99998480010075,125.0,39,-6.399957579847788e-05,100.0,-6.399957579847788e-05,759.9999422403828,-100.0000639995758,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.590400000277441
PPO-QP,20260809,300,58,-0.0,225.0,0.0,49.19769039437614,9.187690394376139,phase2_solution,9.187690394376139,1,0,0.0,-0.0,44.9999360004242,0.0,0.0,-56.69769039437614,7.5,225.0,125.0,38,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.110400001285598
PPO-QP,20260809,300,59,-0.0,225.0,0.0,56.111387259642015,16.101387259642014,phase2_solution,16.101387259642014,1,0,0.0,-0.0,45.0,0.0,0.0,-63.611387259642015,7.5,225.0,125.0,37,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.483699998876546
PPO-QP,20260809,300,60,11.186515414144708,222.05618015417244,0.7861173497890945,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-0.0,45.0,0.0,0.0,4.472632763933817,7.5,225.0,125.0,36,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0615000030375086
PPO-QP,20260809,300,61,7.786264045305015,220.0071633001448,23.68935726076055,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-12.395030929800262,56.18651541414471,0.0,0.0,23.975621306065563,7.5,222.05618015417244,125.0,35,-12.395030929800262,100.0,-12.395030929800262,748.8134845858552,-112.39503092980026,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.6976000042632222
PPO-QP,20260809,300,62,5.239689297113864,218.62829769564115,0.0,6.016372358425736,0.0,hard_qp_solution,0.0,0,0,0.0,-21.022470315179746,52.78626404530502,0.0,0.0,-8.276683061311871,7.5,220.0071633001448,125.0,34,-21.022470315179746,100.0,-21.022470315179746,741.0272205405503,-121.02247031517975,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1609000032185577
PPO-QP,20260809,300,63,29.02285853851344,210.99070334340078,0.0,15.311191930709974,0.0,hard_qp_solution,0.0,0,0,0.0,-26.828220228879363,50.23968929711386,0.0,0.0,6.21166660780348,7.5,218.62829769564115,125.0,33,-26.828220228879363,100.0,-26.828220228879363,735.7875312434363,-126.82822022887936,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8889999992097728
PPO-QP,20260809,300,64,28.090142447827592,203.59856059397248,69.03972814646839,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-15.97714146148656,74.02285853851345,0.0,0.0,89.62987059429598,7.5,210.99070334340078,125.0,32,-58.9865122383125,100.0,-58.9865122383125,706.764672704923,-158.9865122383125,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7864000037661754
PPO-QP,20260809,300,65,34.34794607909878,194.55962741526227,66.06429580927104,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-16.909857552172408,73.09014244782759,0.0,0.0,92.91224188836983,7.5,203.59856059397248,125.0,31,-90.11132381485272,100.0,-90.11132381485272,678.6745302570954,-190.1113238148527,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7308000024058856
PPO-QP,20260809,300,66,29.761401060217047,186.72767976783672,75.46305973475745,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-10.652053920901217,79.34794607909879,0.0,0.0,97.7244607949745,7.5,194.55962741526227,125.0,30,-100.0,100.0,-128.16998983047466,644.3265841779966,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.385599997069221
PPO-QP,20260809,300,67,38.40432731320456,176.6212778433092,55.13883231334523,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-15.238598939782953,74.76140106021705,0.0,0.0,86.0431596265498,7.5,186.72767976783672,125.0,29,-100.0,100.0,-161.1466115038454,614.5651831177795,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0042000032844953
PPO-QP,20260809,300,68,36.46485724878493,167.0252627778395,79.56646070962353,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-6.595672686795439,83.40432731320456,0.0,0.0,108.53131795840847,7.5,176.6212778433092,125.0,28,-100.0,100.0,-203.6998827650139,576.1608558045749,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.6719000050215982
PPO-QP,20260809,300,69,41.736770481613135,156.0419021247834,68.72552799686116,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.53514275121507,81.46485724878494,0.0,0.0,102.9622984784743,7.5,167.0252627778395,125.0,27,-100.0,100.0,-244.1041567248864,539.69599855579,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2815999982412905
PPO-QP,20260809,300,70,41.86060081015612,145.02595454316338,67.75094021966683,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.263229518386865,86.73677048161314,0.0,0.0,102.11154102982294,7.5,156.0419021247834,125.0,26,-100.0,100.0,-290.34988579038566,497.9592280741769,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9345000036992133
PPO-QP,20260809,300,71,45.48252187825848,133.05686983835852,68.10771357315888,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.1393991898438784,86.86060081015611,0.0,0.0,106.09023545141736,7.5,145.02595454316338,125.0,25,-100.0,100.0,-336.7328229761542,456.0986272640208,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2873000052641146
PPO-QP,20260809,300,72,53.53124849947164,118.96969918060283,69.24030700608259,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,0.48252187825848125,90.48252187825848,0.0,1.9951366484842006e-11,92.77155550555423,30.0,133.05686983835852,125.0,24,-100.0,100.0,-387.12896910164835,410.61610538576235,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0108000026084483
PPO-QP,20260809,300,73,59.82205825285804,103.22705227195598,70.1983488581461,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,8.531248499471637,98.53124849947164,0.0,1.9951366484842006e-11,100.02040711100413,30.0,118.96969918060283,125.0,23,-100.0,100.0,-446.443371871146,357.08485688629077,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4598000018158928
