controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms
PPO-QP,20260806,300,10,0.0,25.0,121.22757467870458,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.039182156465813e-11,91.22757467870277,30.0,25.0,125.0,86,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5199000010616146
PPO-QP,20260806,300,11,0.0,25.0,122.70537354762298,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0361567987237096e-11,92.70537354762041,30.0,25.0,125.0,85,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.775400000042282
PPO-QP,20260806,300,12,0.0,25.0,123.79411588242556,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0318657867335334e-11,93.79411588242556,30.0,25.0,125.0,84,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0704999988083728
PPO-QP,20260806,300,13,0.0,25.0,121.16523190751492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0318657867335334e-11,91.16523190751492,30.0,25.0,125.0,83,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9287000031908974
PPO-QP,20260806,300,14,0.0,25.0,129.8506582622462,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0318657867335334e-11,99.85065826224623,30.0,25.0,125.0,82,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0921999966958538
PPO-QP,20260806,300,15,0.0,25.0,124.32687675871225,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0318657867335334e-11,94.32687675870197,30.0,25.0,125.0,81,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.572999997937586
PPO-QP,20260806,300,16,0.0,25.0,146.36111337867118,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0147405965786903e-11,116.36111337866402,30.0,25.0,125.0,80,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.226399999926798
PPO-QP,20260806,300,17,0.0,25.0,145.73568766234638,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0027834946034774e-11,115.7356876623445,30.0,25.0,125.0,79,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.078500001516659
PPO-QP,20260806,300,18,0.0,25.0,157.65655028953853,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.9996415634437882e-11,127.65655028953545,30.0,25.0,125.0,78,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5062999993679114
PPO-QP,20260806,300,19,0.0,25.0,145.83456303332923,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,115.83456303332922,30.0,25.0,125.0,77,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9223999988753349
PPO-QP,20260806,300,20,0.0,25.0,175.8361443009888,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,145.8361443009888,30.0,25.0,125.0,76,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.439300005789846
PPO-QP,20260806,300,21,0.0,25.0,169.80536372401053,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,139.80536372401053,30.0,25.0,125.0,75,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8762000036076643
PPO-QP,20260806,300,22,0.0,25.0,170.35854544874567,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,140.35854544874567,30.0,25.0,125.0,74,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.23280000500381
PPO-QP,20260806,300,23,0.0,25.0,167.54203170205608,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,137.54203170205608,30.0,25.0,125.0,73,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.463299999362789
PPO-QP,20260806,300,24,0.0,25.0,153.92157743917903,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,123.92157743917902,30.0,25.0,125.0,72,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7880000013974495
PPO-QP,20260806,300,25,0.0,25.0,149.45820639836492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,119.45820639836492,30.0,25.0,125.0,71,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.371599999605678
PPO-QP,20260806,300,26,0.0,25.0,151.87407070247346,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,121.87407070247346,30.0,25.0,125.0,70,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8930999940494075
PPO-QP,20260806,300,27,0.0,25.0,143.53998676708113,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,1.994506781954897e-11,113.53998676708113,30.0,25.0,125.0,69,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.930099999299273
PPO-QP,20260806,300,28,0.0,25.0,44.278294483433456,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,36.778294483433456,7.5,25.0,125.0,68,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0377999971969984
PPO-QP,20260806,300,29,-1.8645917970498989,25.44284055179935,42.29053954616279,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,32.92594774911289,7.5,25.0,125.0,67,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.894299995910842
PPO-QP,20260806,300,30,1.4384380247840707,25.064304229487753,41.57070888529143,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-46.8645917970499,1.6827940968375286,0.0,0.0,35.5091469100755,7.5,25.44284055179935,125.0,66,-100.0,1.6827940968375286,-840.2406713608449,1.6827940968375286,-101.68279409683753,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.076400000078138
PPO-QP,20260806,300,31,0.06876160806586581,25.04620906947042,14.69745216497724,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-43.56156197521593,0.244356072053462,0.0,0.0,7.266213773043106,7.5,25.064304229487753,125.0,65,-100.0,0.244356072053462,-841.83450850742,0.244356072053462,-100.24435607205346,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0648999998229556
PPO-QP,20260806,300,32,-19.89853774096896,29.77211178295055,0.0,40.000000005838146,0.0,hard_qp_solution,0.0,0,0,0.0,-44.93123839193414,0.175594463987602,0.0,0.0,-67.39853774680711,7.5,25.04620906947042,125.0,64,-100.0,0.175594463987602,-841.9106986548614,0.175594463987602,-100.17559446398761,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.710000000661239
PPO-QP,20260806,300,33,-13.424761220394352,32.96049257279421,0.0,39.80625894299603,0.0,hard_qp_solution,0.0,0,0,0.0,-64.89853774096896,18.134024775212087,0.0,0.0,-60.7310201633904,7.5,29.77211178295055,125.0,63,-100.0,18.134024775212087,-822.0121609138924,18.134024775212087,-118.13402477521208,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7481999966548756
PPO-QP,20260806,300,34,-27.233227639695727,39.42838413722194,2.5658300333704034,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-58.42476122039435,30.249871776617994,0.0,0.0,-32.16739760632532,7.5,32.96049257279421,125.0,62,-100.0,30.249871776617994,-808.5873996934981,30.249871776617994,-130.249871776618,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.898100003018044
PPO-QP,20260806,300,35,-28.679524128715155,46.23977111779179,0.0,12.667983395971152,0.0,hard_qp_solution,0.0,0,0,0.0,-72.23322763969573,17.766772360304273,0.0,0.0,-48.84750752468631,7.5,39.42838413722194,125.0,61,-100.0,54.82785972144337,-781.3541720538024,54.82785972144337,-154.82785972144336,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.764799999364186
PPO-QP,20260806,300,36,-39.0893857491543,55.523500233215934,0.0,14.140558097754592,0.0,hard_qp_solution,0.0,0,0,0.0,-73.67952412871516,16.320475871284845,0.0,0.0,-60.729943846908895,7.5,46.23977111779179,125.0,60,-100.0,80.71113024760879,-752.6746479250871,80.71113024760879,-180.7111302476088,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8701000008150004
PPO-QP,20260806,300,37,-72.04830510811504,72.63497269639325,0.0,40.0000000430708,0.0,hard_qp_solution,0.0,0,0,0.0,-84.0893857491543,5.910614250845697,0.0,0.0,-119.54830515118584,7.5,55.523500233215934,125.0,59,-100.0,100.0,-713.5852621759329,115.98930088622055,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.7736999982153066
PPO-QP,20260806,300,38,-59.71967664347082,86.81839589921756,0.0,19.406244730637127,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-27.048305108115045,0.0,0.0,-86.62592137410795,7.5,72.63497269639325,125.0,58,-100.0,100.0,-641.536957067818,181.01289624629433,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5530000057187863
PPO-QP,20260806,300,39,-63.81583771572355,101.97465735670191,0.0,40.00000000195728,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-14.71967664347082,0.0,0.0,-111.31583771768084,7.5,86.81839589921756,125.0,57,-100.0,100.0,-581.8172804243471,234.90990441702672,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.016500002355315
PPO-QP,20260806,300,40,-62.176866547909896,116.74166316183052,0.0,40.00000001484946,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.815837715723553,0.0,0.0,-109.67686656275936,7.5,101.97465735670191,125.0,56,-100.0,100.0,-518.0014427086236,292.50369795546726,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.970700002857484
PPO-QP,20260806,300,41,-54.14790529298866,129.60179066891533,0.0,40.000000007780166,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.176866547909896,0.0,0.0,-101.64790530076883,7.5,116.74166316183052,125.0,55,-100.0,100.0,-455.82457616071366,348.61832001495594,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7894999982672743
PPO-QP,20260806,300,42,-66.20919533305621,145.32647456051617,0.0,40.00000003113652,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790529298867,-9.14790529298866,0.0,0.0,-113.70919536419274,7.5,129.60179066891533,125.0,54,-100.0,100.0,-401.67667086772497,397.4868045418782,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.206800003477838
PPO-QP,20260806,300,43,-63.68663713085674,160.45205087909466,0.0,40.000000001213905,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195333056215,0.0,0.0,-111.18663713207064,7.5,145.32647456051617,125.0,53,-100.0,100.0,-335.4674755346688,457.24060332996146,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9039999970118515
PPO-QP,20260806,300,44,-57.75729419355711,174.16940825006446,0.0,40.0000000206584,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.686637130856738,0.0,0.0,-105.2572942142155,7.5,160.45205087909466,125.0,52,-100.0,100.0,-271.78083840381197,514.7177933405596,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.340300001378637
PPO-QP,20260806,300,45,-98.99865791245674,197.68158950427295,0.0,41.53999592922327,1.5299959292232665,phase2_solution,0.5286538416800022,1,0,0.2503355218858161,-100.0,-12.757294193557108,0.0,0.0,-148.03865384168,7.5,174.16940825006446,125.0,51,-100.0,100.0,-214.0235442102549,566.8437513502449,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.2213999956147745
PPO-QP,20260806,300,46,-56.678627378155255,211.14276350658483,0.0,40.00000002600294,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.998657912456736,0.0,0.0,-104.17862740415819,7.5,197.68158950427295,125.0,50,-100.0,100.0,-115.02488629779812,656.1900401162371,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.894299995910842
PPO-QP,20260806,300,47,-57.34607559701218,224.76245646087523,0.0,114.80598553301539,74.79598553301538,phase2_solution,73.79580221038472,1,0,0.2500458306576654,-58.346258919642835,-11.678627378155255,0.0,0.0,-179.65206113002756,7.5,211.14276350658483,125.0,49,-58.346258919642835,100.0,-58.346258919642835,707.3425013250223,-158.34625891964282,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.568299995502457
PPO-QP,20260806,300,48,-1.000183322630619,225.0,0.0,113.117845709835,73.10784570983499,phase2_solution,73.10784570983499,1,0,0.0,-1.000183322630619,100.0,0.0,0.0,-121.61802903246561,7.5,224.76245646087523,125.0,48,-1.000183322630619,100.0,-1.000183322630619,759.0973345513258,-101.00018332263062,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.298500000615604
PPO-QP,20260806,300,49,-0.0,225.0,0.0,99.71597767502027,59.70597767502027,phase2_solution,59.70597767502027,1,0,0.0,-0.0,43.99981667736938,0.0,0.0,-107.21597767502027,7.5,225.0,125.0,47,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.313800004136283
PPO-QP,20260806,300,50,-0.0,225.0,0.0,90.78716073037293,50.777160730372934,phase2_solution,50.777160730372934,1,0,0.0,-0.0,45.0,0.0,0.0,-98.28716073037293,7.5,225.0,125.0,46,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.681500002741814
PPO-QP,20260806,300,51,1.0010007666133887,224.73657874562807,0.0,122.85844231210685,82.84844231210684,phase2_solution,81.84744154549345,1,0,0.25025019165334683,-0.0,45.0,0.0,0.0,-129.35744154549346,7.5,225.0,125.0,45,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.35119999788003
PPO-QP,20260806,300,52,-0.10914221480218156,224.76250002164358,0.0,104.75091806644033,64.74091806644033,phase2_solution,63.74091815757121,1,0,0.2499999772172803,-1.1091421236713024,46.00100076661339,0.0,0.0,-112.36006028124251,7.5,224.73657874562807,125.0,44,-1.1091421236713024,100.0,-1.1091421236713024,758.9989992333866,-101.1091421236713,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.001900001137983
PPO-QP,20260806,300,53,3.269134484621661e-09,224.76250002078328,0.0,97.62056903024698,57.610569030246985,phase2_solution,56.61056911810869,1,0,0.2499999780345732,-0.9999999088691575,44.89085778519782,0.0,0.0,-105.12056902697785,7.5,224.76250002164358,125.0,43,-0.9999999088691575,100.0,-0.9999999088691575,759.0975000822456,-100.99999990886916,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.288799995672889
PPO-QP,20260806,300,54,-1.558737892726872e-06,224.76250039098352,0.0,78.53895480527615,38.52895480527615,phase2_solution,37.52895645152258,1,0,0.2499995884383921,-0.9999999124914595,45.000000003269136,0.0,0.0,-86.03895636401404,7.5,224.76250002078328,125.0,42,-0.9999999124914595,100.0,-0.9999999124914595,759.0975000789764,-100.99999991249146,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.478199997218326
PPO-QP,20260806,300,55,1.5624420493383785e-06,224.76249997981455,0.0,94.44107827080616,54.43107827080616,phase2_solution,53.4310783546105,1,0,0.24999997904891558,-0.9999983537536058,44.99999844126211,0.0,0.0,-101.94107670836411,7.5,224.76250039098352,125.0,41,-0.9999983537536058,100.0,-0.9999983537536058,759.0975014857373,-100.99999835375361,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.91050000366522
PPO-QP,20260806,300,56,-1.7013652160732645e-06,224.76250038388878,0.0,77.56365782607199,37.55365782607199,phase2_solution,36.55365944244583,1,0,0.24999959590654086,-1.0000000849913704,45.00000156244205,0.0,0.0,-85.0636595274372,7.5,224.76249997981455,125.0,40,-1.0000000849913704,100.0,-1.0000000849913704,759.0974999232952,-101.00000008499137,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.752800003392622
PPO-QP,20260806,300,57,5.860300844605183e-07,224.76250022967034,0.0,60.30483059617002,20.29483059617002,phase2_solution,19.294831626513737,1,0,0.24999974241407052,-0.9999983836261986,44.999998298634786,0.0,0.0,-67.80483001013994,7.5,224.76250038388878,125.0,39,-0.9999983836261986,100.0,-0.9999983836261986,759.0975014587773,-100.99999838362619,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.5930000055232085
PPO-QP,20260806,300,58,2.839350462436075e-07,224.7625001549506,0.0,49.19769067831118,9.187690678311183,phase2_solution,8.187691361409135,1,0,0.24999982922551212,-0.9999990329670015,45.00000058603008,0.0,0.0,-56.69769039437614,7.5,224.76250022967034,125.0,38,-0.9999990329670015,100.0,-0.9999990329670015,759.0975008727472,-100.999999032967,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.553899994993117
PPO-QP,20260806,300,59,-2.751370468384922e-07,224.76250022029566,0.0,56.11138698450497,16.101386984504966,phase2_solution,15.101387912065595,1,0,0.2499997681098427,-0.999999347576417,45.000000283935044,0.0,0.0,-63.611387259642015,7.5,224.7625001549506,125.0,37,-0.999999347576417,100.0,-0.999999347576417,759.0975005888123,-100.99999934757642,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.862800004251767
PPO-QP,20260806,300,60,44.99999972486295,212.92039502954225,0.0,33.02736696092915,0.0,hard_qp_solution,0.0,0,0,0.0,-0.999999072439311,44.99999972486295,0.0,0.0,4.472632763933817,7.5,224.76250022029566,125.0,36,-0.999999072439311,100.0,-0.999999072439311,759.0975008371234,-100.99999907243931,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.74459999834653
PPO-QP,20260806,300,61,52.129638117157825,199.20206920923755,0.0,20.654016811092262,0.0,hard_qp_solution,0.0,0,0,0.0,-2.751370473674797e-07,89.99999972486296,0.0,0.0,23.975621306065563,7.5,212.92039502954225,125.0,35,-50.86149461245369,100.0,-50.86149461245369,714.0975011122605,-150.8614946124537,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9618000005721115
PPO-QP,20260806,300,62,39.22331693475679,188.88014370009103,0.0,39.99999999606866,0.0,hard_qp_solution,0.0,0,0,0.0,7.129638117157825,97.12963811715782,0.0,0.0,-8.276683061311871,7.5,199.20206920923755,125.0,34,-100.0,100.0,-108.62286648742085,661.9678629951027,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2345000033965334
PPO-QP,20260806,300,63,49.853412445680675,175.7608246354382,0.0,36.14174583787721,0.0,hard_qp_solution,0.0,0,0,0.0,-5.776683065243212,84.22331693475678,0.0,0.0,6.21166660780348,7.5,188.88014370009103,125.0,33,-100.0,100.0,-152.08360547330096,622.7445460603459,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8460999999660999
PPO-QP,20260806,300,64,41.06505862157156,164.95423026134043,56.06481197272442,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,4.853412445680675,94.85341244568068,0.0,0.0,89.62987059429598,7.5,175.7608246354382,125.0,32,-100.0,100.0,-207.32284364026017,572.8911336146651,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0358000037958845
PPO-QP,20260806,300,65,49.252665942775025,151.9930023816628,51.15957594559481,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.934941378428441,86.06505862157155,0.0,0.0,92.91224188836983,7.5,164.95423026134043,125.0,31,-100.0,100.0,-252.82429363646136,531.8260749930936,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8239000055473298
PPO-QP,20260806,300,66,46.43642204657167,139.7728913167755,58.78803874840282,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,4.252665942775025,94.25266594277502,0.0,0.0,97.7244607949745,7.5,151.9930023816628,125.0,30,-100.0,100.0,-307.39788470878824,482.57340905031856,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.756300000124611
PPO-QP,20260806,300,67,49.104759382807615,126.85058621603667,44.43840024374218,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,1.4364220465716713,91.43642204657166,0.0,0.0,86.0431596265498,7.5,139.7728913167755,125.0,29,-100.0,100.0,-358.8509839293663,436.1369870037469,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8012000000453554
PPO-QP,20260806,300,68,45.74551626476882,114.81229246215014,70.28580169363966,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,4.1047593828076145,94.10475938280761,0.0,0.0,108.53131795840847,7.5,126.85058621603667,125.0,28,-100.0,100.0,-413.2606896166877,387.03222762093935,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3593000005348586
PPO-QP,20260806,300,69,41.225440677496685,103.96349228386154,69.23685780097762,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,0.7455162647688169,90.74551626476881,0.0,0.0,102.9622984784743,7.5,114.81229246215014,125.0,27,-100.0,100.0,-463.948242264631,341.28671135617054,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5419999947189353
PPO-QP,20260806,300,70,43.73672368722776,92.4538281556437,65.87481734259518,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-3.7745593225033147,86.22544067749669,0.0,0.0,102.11154102982294,7.5,103.96349228386154,125.0,26,-100.0,100.0,-509.6274009100567,300.06127067867385,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1228999976301566
PPO-QP,20260806,300,71,47.26449481844905,80.01580320342028,66.3257406329683,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2632763127722413,88.73672368722777,0.0,0.0,106.09023545141736,7.5,92.4538281556437,125.0,25,-100.0,100.0,-558.089144607816,256.3245469914461,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.6464999973541126
