seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260805,PPO-QP-no-penalty,49,25088,-5.529486730049418,0,5,0,261,0,32,25.0,3.0038138643107004e-10,0.0,0
20260805,PPO-QP-no-penalty,50,25600,-5.886635335724394,0,5,0,266,0,64,143.4165707400272,3.012627369791687e-10,0.0,0
20260805,PPO-QP-no-penalty,51,26112,-5.921557462000546,0,6,0,272,0,0,125.0,50.94068092049166,0.0,0
20260805,PPO-QP-no-penalty,52,26624,-6.787834063669578,0,5,0,277,0,32,25.0,3.0183550103757284e-10,0.0,0
20260805,PPO-QP-no-penalty,53,27136,-6.112268435148632,0,5,0,282,0,64,49.54834541646997,2.986677016814099e-10,0.0,0
20260805,PPO-QP-no-penalty,54,27648,-5.5241481859723205,0,6,0,288,0,0,125.0,34.530068572210084,0.0,0
20260805,PPO-QP-no-penalty,55,28160,-6.816641537297393,0,6,0,293,0,32,25.0,2.9864882788999125e-10,0.0,0
20260805,PPO-QP-no-penalty,56,28672,-6.456499179126249,0,5,0,298,0,64,25.0,3.0212499169124385e-10,0.0,0
20260805,PPO-QP-no-penalty,57,29184,-7.790402999292652,0,6,0,304,0,0,125.0,48.52557660487217,0.0,0
20260805,PPO-QP-no-penalty,58,29696,-7.211269778649651,0,5,0,309,0,32,25.0,3.049904773178014e-10,0.0,0
20260805,PPO-QP-no-penalty,59,30208,-6.818314113003324,0,5,0,314,0,64,224.762499945038,3.0129260197853114e-10,0.0,0
20260805,PPO-QP-no-penalty,60,30720,-8.084536831443152,0,7,0,320,0,0,125.0,31.605096821088125,0.0,0
20260805,PPO-QP-no-penalty,61,31232,-6.042180175378277,0,5,0,325,0,32,25.0,0.0,0.0,0
20260805,PPO-QP-no-penalty,62,31744,-6.087797602681544,0,5,0,330,0,64,25.0,2.9739821716390225e-10,0.0,0
20260805,PPO-QP-no-penalty,63,32256,-6.449899756198228,0,6,0,336,0,0,125.0,35.25175498191857,0.0,0
20260805,PPO-QP-no-penalty,64,32768,-5.76752302447337,0,5,0,341,0,32,25.0,2.9992869299277913e-10,0.0,0
20260805,PPO-QP-no-penalty,65,33280,-6.119274284583627,0,6,0,346,0,64,25.0,3.009510418650052e-10,0.0,0
20260805,PPO-QP-no-penalty,66,33792,-6.715127756583559,0,6,0,352,0,0,125.0,41.918484584138305,0.0,0
20260805,PPO-QP-no-penalty,67,34304,-5.794755123701016,0,5,0,357,0,32,25.0,2.993378322990736e-10,0.0,0
20260805,PPO-QP-no-penalty,68,34816,-6.050206873894841,0,5,0,362,0,64,145.48279580580495,2.9835595105609514e-10,0.0,0
20260805,PPO-QP-no-penalty,69,35328,-6.3075432022157845,0,6,0,368,0,0,125.0,31.3889408197966,0.0,0
20260805,PPO-QP-no-penalty,70,35840,-6.7854628749781325,0,5,0,373,0,32,25.0,2.9963076464412097e-10,0.0,0
20260805,PPO-QP-no-penalty,71,36352,-6.11615317039379,0,5,0,378,0,64,147.51369378560676,2.9859020811429104e-10,0.0,0
20260805,PPO-QP-no-penalty,72,36864,-6.801265284177577,0,6,0,384,0,0,125.0,42.78661449570029,0.0,0
20260805,PPO-QP-no-penalty,73,37376,-5.982371230457675,0,5,0,389,0,32,25.0,0.0,0.0,0
20260805,PPO-QP-no-penalty,74,37888,-6.38130392142376,0,5,0,394,0,64,25.000000000423682,3.021426997484866e-10,0.0,0
20260805,PPO-QP-no-penalty,75,38400,-5.703481439494761,0,6,0,400,0,0,125.0,44.18169708210311,0.0,0
20260805,PPO-QP-no-penalty,76,38912,-5.003558998750691,0,5,0,405,0,32,25.0,2.979712032669113e-10,0.0,0
20260805,PPO-QP-no-penalty,77,39424,-5.412363935323081,0,5,0,410,0,64,213.41072208930655,2.985657832077493e-10,0.0,0
20260805,PPO-QP-no-penalty,78,39936,-6.767120532171826,0,6,0,416,0,0,125.0,31.17339360400382,0.0,0
20260805,PPO-QP-no-penalty,79,40448,-7.005563931845556,0,5,0,421,0,32,25.0,2.974827051360762e-10,0.0,0
20260805,PPO-QP-no-penalty,80,40960,-7.465157660546703,0,5,0,426,0,64,224.22375521311395,2.9534186207769153e-10,0.0,0
20260805,PPO-QP-no-penalty,81,41472,-5.816682132219171,0,6,0,432,0,0,125.0,40.03459991791887,0.0,0
20260805,PPO-QP-no-penalty,82,41984,-5.564728217981295,0,5,0,437,0,32,25.0,3.0093988412360773e-10,0.0,0
20260805,PPO-QP-no-penalty,83,42496,-5.051564166648292,0,5,0,442,0,64,25.0,3.029348993877079e-10,0.0,0
20260805,PPO-QP-no-penalty,84,43008,-5.808403324821975,0,6,0,448,0,0,125.0,35.57484576166113,0.0,0
20260805,PPO-QP-no-penalty,85,43520,-6.670459651012091,0,5,0,453,0,32,25.0,2.980791724560561e-10,0.0,0
20260805,PPO-QP-no-penalty,86,44032,-6.079817869783566,0,5,0,458,0,64,25.0,3.0238495041245983e-10,0.0,0
20260805,PPO-QP-no-penalty,87,44544,-6.062376694477752,0,6,0,464,0,0,125.0,35.94426343304673,0.0,0
20260805,PPO-QP-no-penalty,88,45056,-6.786742904893204,0,5,0,469,0,32,25.0,2.9992763828090574e-10,0.0,0
20260805,PPO-QP-no-penalty,89,45568,-6.892656450798038,0,5,0,474,0,64,63.37269848032575,2.977973978524062e-10,0.0,0
20260805,PPO-QP-no-penalty,90,46080,-5.413540086748696,0,6,0,480,0,0,125.0,47.64608093015515,0.0,0
