seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260808,PPO-QP,21,10752,-6.689174111342712,0,6,0,112,0,0,125.0,32.36773678443304,0.0,0
20260808,PPO-QP,22,11264,-9.938703166291397,0,6,0,117,0,32,197.85015588420512,2.893431050310369e-10,0.0,0
20260808,PPO-QP,23,11776,-6.689649184476506,0,6,0,122,0,64,224.9999999967942,2.220446049250313e-16,0.0,0
20260808,PPO-QP,24,12288,-7.536785570234221,0,7,0,128,0,0,125.0,50.94742393367586,0.0,0
20260808,PPO-QP,25,12800,-6.705145902805689,0,4,0,133,0,32,217.65012029457444,4.440892098500626e-16,0.0,0
20260808,PPO-QP,26,13312,-6.661570323931117,0,5,0,138,0,64,224.76247228701726,2.8797059181684403e-10,0.0,0
20260808,PPO-QP,27,13824,-6.630040653118207,0,6,0,144,0,0,125.0,33.81271844287284,0.0,0
20260808,PPO-QP,28,14336,-9.049088339085875,0,5,0,149,0,32,171.4784961422273,3.0473951140308486e-10,0.0,0
20260808,PPO-QP,29,14848,-6.377188142366095,0,7,0,154,0,64,85.83191685263782,3.08987058161847e-10,0.0,0
20260808,PPO-QP,30,15360,-8.444724276119357,0,6,0,160,0,0,125.0,36.10712421356167,0.0,0
20260808,PPO-QP,31,15872,-7.4057382348542315,0,4,0,165,0,32,141.1035324757814,3.0736924117036324e-10,0.0,0
20260808,PPO-QP,32,16384,-6.307808275184434,0,4,0,170,0,64,69.89707951797642,3.2425978568895175e-10,0.0,0
20260808,PPO-QP,33,16896,-6.651747882295795,0,7,0,176,0,0,125.0,32.166044063244335,0.0,0
20260808,PPO-QP,34,17408,-8.349380520355396,0,5,0,181,0,32,225.0,3.013658766981564e-10,0.0,0
20260808,PPO-QP,35,17920,-6.985723530519783,0,4,0,186,0,64,224.73679476609243,2.996393688725618e-10,0.0,0
20260808,PPO-QP,36,18432,-7.911464792047828,0,7,0,192,0,0,125.0,49.67762157725594,0.0,0
20260808,PPO-QP,37,18944,-8.113918760924374,0,4,0,197,0,32,104.14532284854187,3.0287000685191856e-10,0.0,0
20260808,PPO-QP,38,19456,-8.247445714375715,0,3,0,202,0,64,218.93522243681085,3.0615859847316074e-10,0.0,0
20260808,PPO-QP,39,19968,-7.419380870534032,0,4,0,208,0,0,125.0,31.52310211904457,0.0,0
20260808,PPO-QP,40,20480,-7.671331933496117,1,7,0,213,0,32,119.0332944073848,3.227810796424535e-10,0.0,0
20260808,PPO-QP,41,20992,-7.0687662318199775,0,4,0,218,0,64,219.7371398522321,0.0,0.0,0
20260808,PPO-QP,42,21504,-7.835522685797997,0,5,0,224,0,0,125.0,43.02356990830336,0.0,0
20260808,PPO-QP,43,22016,-6.541485132506555,0,5,0,229,0,32,92.47641907386236,2.9931801481808407e-10,0.0,0
20260808,PPO-QP,44,22528,-6.008413940304063,0,5,0,234,0,64,56.729340032264275,3.0796953875977806e-10,0.0,0
20260808,PPO-QP,45,23040,-8.321599917769358,0,5,0,240,0,0,125.0,49.95174091279237,0.0,0
20260808,PPO-QP,46,23552,-6.222057660904182,0,3,0,245,0,32,108.15116988306939,3.038260754095745e-10,0.0,0
20260808,PPO-QP,47,24064,-6.166536701600327,0,5,0,250,0,64,222.80552115844182,3.143833526841888e-10,0.0,0
20260808,PPO-QP,48,24576,-7.368329270909344,0,5,0,256,0,0,125.0,41.115548847465774,0.0,0
20260808,PPO-QP,49,25088,-7.085044626396373,0,5,0,261,0,32,27.18990642971523,4.440892098500626e-16,0.0,0
20260808,PPO-QP,50,25600,-7.040923907303172,0,7,0,266,0,64,29.872099743747853,2.9959168479365417e-10,0.0,0
20260808,PPO-QP,51,26112,-6.545097783943189,0,6,0,272,0,0,125.0,41.843826396135874,0.0,0
20260808,PPO-QP,52,26624,-7.559750791452855,0,5,0,277,0,32,27.45997434575125,0.0,0.0,0
20260808,PPO-QP,53,27136,-6.003688492304464,0,4,0,282,0,64,192.96736633470337,3.004662074701514e-10,0.0,0
20260808,PPO-QP,54,27648,-6.161300187808491,0,4,0,288,0,0,125.0,46.52200067438073,0.0,0
20260808,PPO-QP,55,28160,-6.497068558829986,0,4,0,293,0,32,26.471586384591777,3.0058738831328924e-10,0.0,0
20260808,PPO-QP,56,28672,-6.6492090369849235,0,6,0,298,0,64,25.0,3.0385399751864384e-10,0.0,0
20260808,PPO-QP,57,29184,-8.281373375595422,0,6,0,304,0,0,125.0,32.166044063244335,0.0,0
20260808,PPO-QP,58,29696,-6.0715589671097945,1,8,0,309,0,32,39.97766667997086,2.9695368386484233e-10,0.0,0
20260808,PPO-QP,59,30208,-7.012328543011813,2,6,0,314,0,64,25.0,2.974924750986929e-10,0.0,0
20260808,PPO-QP,60,30720,-5.891045541878607,0,5,0,320,0,0,125.0,36.69944387197103,0.0,0
20260808,PPO-QP,61,31232,-7.4847101314908855,1,4,0,325,0,32,28.75727418689458,2.999673287540361e-10,0.0,0
20260808,PPO-QP,62,31744,-5.831079527245448,0,5,0,330,0,64,188.79240922173804,2.973915558257545e-10,0.0,0
20260808,PPO-QP,63,32256,-7.0700054618941435,0,5,0,336,0,0,125.0,48.621337399647174,0.0,0
20260808,PPO-QP,64,32768,-6.117421721321556,0,3,0,341,0,32,25.0,0.0,0.0,0
20260808,PPO-QP,65,33280,-5.954328400542923,0,7,0,346,0,64,221.37345234086223,2.983207014750633e-10,0.0,0
20260808,PPO-QP,66,33792,-6.526571080235827,0,6,0,352,0,0,125.0,45.45676174226335,0.0,0
20260808,PPO-QP,67,34304,-6.322128373912864,0,3,0,357,0,32,36.241710304914456,3.3306690738754696e-16,0.0,0
20260808,PPO-QP,68,34816,-6.276622667561268,0,5,0,362,0,64,53.72283857563107,2.220446049250313e-16,0.0,0
20260808,PPO-QP,69,35328,-6.031652760301175,0,4,0,368,0,0,125.0,33.69237365284864,0.0,0
20260808,PPO-QP,70,35840,-6.319783022158248,0,5,0,373,0,32,33.75134604669078,2.220446049250313e-16,0.0,0
20260808,PPO-QP,71,36352,-4.672328060881762,0,5,0,378,0,64,37.71688884514792,2.982411539953489e-10,0.0,0
20260808,PPO-QP,72,36864,-6.631518099127558,0,6,0,384,0,0,125.0,33.65069595021808,0.0,0
20260808,PPO-QP,73,37376,-6.549913516302534,0,5,0,389,0,32,25.0,0.0,0.0,0
20260808,PPO-QP,74,37888,-7.369623853608004,0,5,0,394,0,64,224.7624999883253,4.440892098500626e-16,0.0,0
20260808,PPO-QP,75,38400,-6.3248943161277476,0,6,0,400,0,0,125.0,50.24859738108951,0.0,0
20260808,PPO-QP,76,38912,-5.063345090135648,0,4,0,405,0,32,25.0,0.0,0.0,0
20260808,PPO-QP,77,39424,-5.5584563199944395,0,3,0,410,0,64,25.0,0.0,0.0,0
20260808,PPO-QP,78,39936,-7.753820907926673,0,5,0,416,0,0,125.0,45.29780232786694,0.0,0
20260808,PPO-QP,79,40448,-6.463679795134091,0,5,0,421,0,32,25.0,2.971747292690452e-10,0.0,0
20260808,PPO-QP,80,40960,-5.039958728551591,0,5,0,426,0,64,25.0,2.944187116327157e-10,0.0,0
20260808,PPO-QP,81,41472,-5.755604556984462,0,8,0,432,0,0,125.0,36.965666540215324,0.0,0
20260808,PPO-QP,82,41984,-7.1730396300409325,0,6,0,437,0,32,25.0,0.0,0.0,0
20260808,PPO-QP,83,42496,-5.968618197992596,0,5,0,442,0,64,66.11728618844255,2.908169260962268e-10,0.0,0
20260808,PPO-QP,84,43008,-7.505138717604106,0,6,0,448,0,0,125.0,45.615580362871505,0.0,0
20260808,PPO-QP,85,43520,-7.086260465055615,0,5,0,453,0,32,30.342674052201602,0.0,0.0,0
20260808,PPO-QP,86,44032,-6.376998806528722,0,4,0,458,0,64,77.68815208527043,0.0,0.0,0
20260808,PPO-QP,87,44544,-6.763234458627372,0,5,0,464,0,0,125.0,48.56783559579779,0.0,0
20260808,PPO-QP,88,45056,-6.487691467235174,0,4,0,469,0,32,47.80915525033441,3.0140856477345324e-10,0.0,0
20260808,PPO-QP,89,45568,-6.640949432454301,0,4,0,474,0,64,170.25564272274485,0.0,0.0,0
20260808,PPO-QP,90,46080,-7.733772075885659,0,6,0,480,0,0,125.0,41.843826396135874,0.0,0
