controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260807,13,20262230,53,3,1344,0,96,178.07199951456138,238.0765540430852,500.39652704928045,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,53.05155159004222
PPO-QP-no-penalty,20260807,14,20262326,0,3,1440,0,96,114.84351586483933,152.42404245094494,720.168968163357,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,433.3493038859257
PPO-QP-no-penalty,20260807,15,20262422,222,3,1536,0,96,287.8665593490424,305.01395830215006,578.692752363557,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,16,20262518,55,4,1632,0,96,151.50041660927894,219.63324938363277,808.5080162332454,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,397.06923225154236
PPO-QP-no-penalty,20260807,17,20262202,143,4,1728,0,96,366.74806929226287,458.1391542543558,1169.7819366888784,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,289.93774653717173
PPO-QP-no-penalty,20260807,18,20262298,133,4,1824,0,96,126.07811582099929,211.90515362955574,923.9346590272945,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,528.9734887997334
PPO-QP-no-penalty,20260807,19,20262394,204,4,1920,0,96,238.20391456598227,364.04029457439276,794.9599733477812,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,108.49344960282934
PPO-QP-no-penalty,20260807,20,20262490,160,4,2016,0,96,158.20949737296044,215.2555816516437,720.3900258719021,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,316.076402025707
PPO-QP-no-penalty,20260807,21,20262586,32,5,2112,0,96,188.9027358928962,247.99529753112324,466.1195156994005,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,22,20262270,63,5,2208,0,96,124.7505259328193,173.4189162156126,740.1321579496189,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,414.57022698880945
PPO-QP-no-penalty,20260807,23,20262366,215,5,2304,0,96,280.33270849052155,434.5300458776145,819.6714034371969,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,7.780661972419217
PPO-QP-no-penalty,20260807,24,20262462,221,5,2400,0,96,344.3390513055725,346.87496656552105,659.3830423182891,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260807,25,20262558,8,5,2496,0,96,206.6340553517044,287.79157182209804,543.8181000793563,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,4.605834625244296
PPO-QP-no-penalty,20260807,26,20262654,167,6,2592,0,96,146.81407907954042,212.5755506736973,601.6153605110532,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,203.21025494428366
PPO-QP-no-penalty,20260807,27,20262338,159,6,2688,0,96,202.26163649610868,255.64940344717576,486.6185304201006,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,5.305786924205562
PPO-QP-no-penalty,20260807,28,20262434,182,6,2784,0,96,134.22840733166578,204.22767820928908,747.4177897925659,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,365.29350286514233
PPO-QP-no-penalty,20260807,29,20262530,224,6,2880,0,96,138.67842020954217,239.66060810634713,816.4175490266591,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,370.19697927211325
PPO-QP-no-penalty,20260807,30,20262626,141,6,2976,0,96,181.52871877804017,294.42159628154883,556.7681651431886,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,8.065631534146073
PPO-QP-no-penalty,20260807,31,20262722,20,6,3072,0,96,166.12916269808227,234.50497471703352,482.4936945596998,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,42.77018122308982
PPO-QP-no-penalty,20260807,32,20262818,44,7,3168,0,96,190.9600033127952,266.8460803795127,507.81824381045794,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,7.525133828255524
PPO-QP-no-penalty,20260807,33,20262502,163,7,3264,0,96,228.78904120788735,282.4823260227479,631.2991321114158,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,93.05821850905096
PPO-QP-no-penalty,20260807,34,20262598,234,7,3360,0,96,215.58634662778417,382.5688341793159,713.9428181153964,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,3.1928567044680753
PPO-QP-no-penalty,20260807,35,20262694,196,7,3456,0,96,131.51412818480105,229.28188457754413,977.3616857382741,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,550.5094524802358
PPO-QP-no-penalty,20260807,36,20262790,180,7,3552,0,96,221.45133978620757,302.90105034299165,567.8084088847709,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP-no-penalty,20260807,37,20262886,103,8,3648,0,96,164.04051344790938,173.09370541188463,426.3907648360612,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,97.48707419726094
PPO-QP-no-penalty,20260807,38,20262570,2,8,3744,0,96,194.23251863737886,285.4391007783789,536.2005802902374,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,2.2965563997677725
PPO-QP-no-penalty,20260807,39,20262666,129,8,3840,0,96,229.2605449911406,379.1212780623493,705.690688095148,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260807,40,20262762,112,8,3936,0,96,121.10121557885533,136.7844074248095,999.0797881551625,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,739.8259382800582
PPO-QP-no-penalty,20260807,41,20262858,36,8,4032,0,96,251.3911452562754,331.34240217221105,621.9119852282729,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260807,42,20262954,7,9,4128,0,96,122.54290719695796,166.6491885885402,743.1852334854206,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,430.0177319014879
PPO-QP-no-penalty,20260807,43,20262638,61,9,4224,0,96,199.2965162563324,250.23081989460357,471.10326146656865,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,44,20262734,79,9,4320,0,96,193.87090775699406,228.42348962000955,437.6879466367575,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,6.603124836957074
PPO-QP-no-penalty,20260807,45,20262830,15,9,4416,0,96,204.60485229222158,264.6005876854266,497.4644169328268,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260807,46,20262926,208,9,4512,0,96,273.77147290650794,374.8706150658081,787.3198251341113,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,79.58105836931273
PPO-QP-no-penalty,20260807,47,20263022,74,9,4608,0,96,166.53905078562195,207.6419716136084,500.7462649161839,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,109.39228227100114
PPO-QP-no-penalty,20260807,48,20263118,102,10,4704,0,96,163.67415797588214,163.41933546030393,504.5137232634745,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,193.075641721352
PPO-QP-no-penalty,20260807,49,20262802,118,10,4800,0,96,152.03103160870546,236.33613799365065,441.37024767334304,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260807,50,20262898,160,10,4896,0,96,158.57520938600553,216.1798658915547,730.4971371878547,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,324.51409572794216
PPO-QP-no-penalty,20260807,51,20262994,17,10,4992,0,96,253.60685378102784,323.88462649419364,608.7594527480065,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260807,52,20263090,210,10,5088,0,96,145.22988707337495,231.1276515398438,740.931975273996,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,309.1430518599891
PPO-QP-no-penalty,20260807,53,20263186,87,11,5184,0,96,178.30109188057943,179.63327601720962,355.6613211305479,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,13.601068910460778
PPO-QP-no-penalty,20260807,54,20262870,199,11,5280,0,96,197.57574855647604,317.5845788521479,598.1846613062461,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,6.219862843137062
PPO-QP-no-penalty,20260807,55,20262966,54,11,5376,0,96,175.7773160204339,237.6655754108554,486.06446677815376,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,39.68746734335167
PPO-QP-no-penalty,20260807,56,20263062,194,11,5472,0,96,334.5796666294141,436.60146064640827,841.035873023255,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,19.77768447314466
PPO-QP-no-penalty,20260807,57,20263158,112,11,5568,0,96,120.86400548076959,136.5982976207886,999.1844809386906,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,740.256586661734
PPO-QP-no-penalty,20260807,58,20263254,174,12,5664,0,96,172.64738891658288,246.82402051215277,476.0548279083754,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,13.859684173643988
PPO-QP-no-penalty,20260807,59,20262938,75,12,5760,0,96,165.4361112369294,199.3908543080206,565.2079948695662,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,188.73106880788083
PPO-QP-no-penalty,20260807,60,20263034,9,12,5856,0,96,244.2452776937557,330.05899216953804,618.9165475949534,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260807,61,20263130,24,12,5952,0,96,239.40927925498883,344.50886209826683,644.6103135889056,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260807,62,20263226,146,12,6048,0,96,129.5977367463288,184.1931598125457,660.7166730349744,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,315.2322448148715
PPO-QP-no-penalty,20260807,63,20263322,125,12,6144,0,96,153.7104969177448,269.97430901072494,702.4224700340479,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,199.93680945794773
PPO-QP-no-penalty,20260807,64,20263418,238,13,6240,0,96,135.54765068933852,293.5385806011738,979.3480513202509,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,436.3811796643927
PPO-QP-no-penalty,20260807,65,20263102,144,13,6336,0,96,295.6155252563309,370.60780578685933,697.2123734739829,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260807,66,20263198,86,13,6432,0,96,166.70052796562075,174.30435483796967,331.2391178369359,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,67,20263294,13,13,6528,0,96,149.80315136737002,200.9889122847072,377.79064822659626,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,68,20263390,3,13,6624,0,96,197.14831588454112,293.3984470915814,548.4200785315018,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260807,69,20263486,37,14,6720,0,96,288.1670182731679,353.6286552471351,665.7933439751579,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,70,20263170,162,14,6816,0,96,201.5898916331584,256.18733968793487,488.6919548670505,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,6.748973555332104
PPO-QP-no-penalty,20260807,71,20263266,172,14,6912,0,96,170.45331991946009,255.66448233870793,480.7623353748711,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,2.6277398255454343
PPO-QP-no-penalty,20260807,72,20263362,79,14,7008,0,96,194.12756466008824,228.56041713725375,436.3173144386183,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,4.927642681658651
PPO-QP-no-penalty,20260807,73,20263458,233,14,7104,0,96,211.10827281859278,379.14648825578627,725.2304904706565,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,20.739399987863628
PPO-QP-no-penalty,20260807,74,20263554,208,15,7200,0,96,273.82399925756795,375.3020368245383,788.0884019713209,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,79.58105871897703
PPO-QP-no-penalty,20260807,75,20263238,68,15,7296,0,96,176.4764453756577,248.7983316066162,470.98285631325564,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,4.532808195018298
PPO-QP-no-penalty,20260807,76,20263334,55,15,7392,0,96,150.41137089792716,218.12227510340182,805.7158793828138,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,397.0422254406593
PPO-QP-no-penalty,20260807,77,20263430,143,15,7488,0,96,367.0657106765504,458.48930164253494,1175.7539662201311,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,294.8330783870051
PPO-QP-no-penalty,20260807,78,20263526,223,15,7584,0,96,163.91508160078482,254.03151478546147,638.1260102287075,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,163.68217215854355
PPO-QP-no-penalty,20260807,79,20263622,54,15,7680,0,96,176.13498108931546,237.6174978490524,486.0694590096616,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,39.687467301347624
PPO-QP-no-penalty,20260807,80,20263718,69,16,7776,0,96,158.5794182272951,220.6322324025006,413.5836538821278,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP-no-penalty,20260807,81,20263402,100,16,7872,0,96,161.21187741796555,157.86663753100493,426.51884074222323,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,125.22906232628957
PPO-QP-no-penalty,20260807,82,20263498,62,16,7968,0,96,158.79755127451503,221.60335822991408,416.88451889614043,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,1.2027058219671067
PPO-QP-no-penalty,20260807,83,20263594,109,16,8064,0,96,167.0115093820433,172.70003649348314,397.6136561186718,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,69.10649742646102
PPO-QP-no-penalty,20260807,84,20263690,186,16,8160,0,96,194.4768164892387,272.9674710483438,511.33127068980207,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,85,20263786,133,17,8256,0,96,125.87206621522233,210.84258204263102,922.0675868532549,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,528.9733553387301
PPO-QP-no-penalty,20260807,86,20263470,197,17,8352,0,96,182.35921694197734,303.5110052425717,574.0893525317665,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,8.729592214696543
PPO-QP-no-penalty,20260807,87,20263566,212,17,8448,0,96,210.83247178694552,349.18969173705773,654.2183693298344,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,3.773571251636118
PPO-QP-no-penalty,20260807,88,20263662,204,17,8544,0,96,239.98473046579346,368.2605218923452,803.5147097033743,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,109.10792392249923
PPO-QP-no-penalty,20260807,89,20263758,207,17,8640,0,96,227.67104022089822,353.57663958296916,659.8906420826291,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,90,20263854,49,18,8736,0,96,129.25665240719246,175.4716942906809,368.5881875858172,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,38.84149982588295
PPO-QP-no-penalty,20260807,91,20263538,16,18,8832,0,96,226.02975441183048,298.31627869787104,560.1920621834406,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,92,20263634,55,18,8928,0,96,151.08768814830108,219.35609281052658,807.9906995287814,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,397.0422392856487
PPO-QP-no-penalty,20260807,93,20263730,81,18,9024,0,96,197.3374851533864,226.9324660945728,428.7222118732749,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,0.0
PPO-QP-no-penalty,20260807,94,20263826,190,18,9120,0,96,183.02771797636407,265.2342081229694,497.9079277579554,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,1.3412867853929415
PPO-QP-no-penalty,20260807,95,20263922,173,18,9216,0,96,200.1583405938034,282.9755833298461,530.0136000480628,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,96,20264018,196,19,9312,0,96,131.30365025320788,228.54140952455748,976.2114481308663,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,550.5094366679286
PPO-QP-no-penalty,20260807,97,20263702,104,19,9408,0,96,133.46055004656222,148.9440951649834,754.872356292485,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,472.4467168586789
PPO-QP-no-penalty,20260807,98,20263798,198,19,9504,0,96,192.9970689937419,315.53903281682057,596.3543176163573,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,8.35939205318248
PPO-QP-no-penalty,20260807,99,20263894,133,19,9600,0,96,126.41650770408506,211.43436459569148,923.1741543379726,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,528.9464823708217
PPO-QP-no-penalty,20260807,100,20263990,178,19,9696,0,96,182.3541534479979,252.35140184401155,476.12409910305587,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,2.829194492490591
PPO-QP-no-penalty,20260807,101,20264086,105,20,9792,0,96,129.36268982840704,142.10917152102073,420.76685134614456,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,150.9614385055835
PPO-QP-no-penalty,20260807,102,20263770,174,20,9888,0,96,174.15875397541848,248.06139723976136,479.69657789239216,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,15.014715299969314
PPO-QP-no-penalty,20260807,103,20263866,144,20,9984,0,96,295.8395950821826,371.1045608689041,698.1367502789622,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260807,104,20263962,6,20,10080,0,96,151.32137429189325,212.51219806717808,438.416503191348,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,39.760511498081655
PPO-QP-no-penalty,20260807,105,20264058,80,20,10176,0,96,208.24873551315977,244.70849432964238,474.12836266369396,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,12.04460409491635
PPO-QP-no-penalty,20260807,106,20264154,62,21,10272,0,96,158.37018666985273,221.25260891729388,416.14571740917296,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,1.2028762891765004
PPO-QP-no-penalty,20260807,107,20263838,93,21,10368,0,96,186.9015327560195,170.38210454471107,325.89173688781307,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260807,108,20263934,128,21,10464,0,96,188.13488216291046,329.1062619032685,647.4244914638632,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,35.129692778724376
PPO-QP-no-penalty,20260807,109,20264030,199,21,10560,0,96,196.68304754087023,316.3979777988227,595.6416318508361,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,5.863737293186085
PPO-QP-no-penalty,20260807,110,20264126,94,21,10656,0,96,202.30270411622405,191.68477923902364,365.83949003176446,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,111,20264222,174,21,10752,0,96,173.405879225384,247.6879137385763,478.83926085605856,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,15.014715284734987
PPO-QP-no-penalty,20260807,112,20264318,108,22,10848,0,96,161.72250605229434,176.48764208961708,476.582525048994,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,141.7600789791678
PPO-QP-no-penalty,20260807,113,20264002,213,22,10944,0,96,266.871994823368,418.67527041856,911.599217967222,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,122.89745299860486
PPO-QP-no-penalty,20260807,114,20264098,96,22,11040,0,96,166.77306683688312,158.95240398992826,388.38761825183815,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,84.59757972867595
PPO-QP-no-penalty,20260807,115,20264194,128,22,11136,0,96,189.0932106201506,330.2084946787536,662.9267486484496,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,48.63391923841307
PPO-QP-no-penalty,20260807,116,20264290,94,22,11232,0,96,201.6008630081965,191.49680790577935,365.4094271273366,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260807,117,20264386,176,23,11328,0,96,164.1588190578618,240.64031448755722,455.70459601577346,125.0,0.0,0.0,0,0,0.0,0.0,1.0,3.3306690738754696e-16,472.5,5.153729039174056
PPO-QP-no-penalty,20260807,118,20264070,234,23,11424,0,96,214.30748197548033,381.19075510382135,711.4089159634773,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,3.1928566972970223
PPO-QP-no-penalty,20260807,119,20264166,129,23,11520,0,96,229.3020335195079,379.4533491833358,706.3556771435026,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260807,120,20264262,152,23,11616,0,96,268.7420389789831,286.73348127279075,658.289075011526,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,107.82746763631454
PPO-QP-no-penalty,20260807,121,20264358,157,23,11712,0,96,207.50965375559844,263.67299135098244,495.99054345267814,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,122,20264454,75,24,11808,0,96,165.69376952848066,199.77652618555544,565.8646370321777,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,188.7310659816899
PPO-QP-no-penalty,20260807,123,20264138,124,24,11904,0,96,272.84963109879146,407.9316362696631,761.9442342783233,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,124,20264234,56,24,12000,0,96,124.90821379763415,177.28574864684757,728.3478834749253,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,395.76712111923297
PPO-QP-no-penalty,20260807,125,20264330,64,24,12096,0,96,180.90888232622862,239.19845879538966,472.55049967158146,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,22.90288110924715
PPO-QP-no-penalty,20260807,126,20264426,175,24,12192,0,96,141.7746583405786,208.70291341663682,794.4476421299913,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,403.6595701899754
PPO-QP-no-penalty,20260807,127,20264522,15,24,12288,0,96,204.120464370559,263.90551387046605,496.25430325188574,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260807,128,20264618,157,25,12384,0,96,208.2237029747713,263.6816636088395,496.1846694880395,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260807,129,20264302,153,25,12480,0,96,164.7048144948009,208.88607921839977,655.0305909206337,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,261.56146834858066
PPO-QP-no-penalty,20260807,130,20264398,179,25,12576,0,96,190.30616336419752,282.92589889270926,528.9410876900475,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
