controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP,20260808,53,20263187,168,11,5184,0,96,145.07034094669456,205.80950679463555,1166.1803949844998,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,780.7014319036766
PPO-QP,20260808,54,20262871,217,11,5280,0,96,152.96740793724183,255.22725964633523,1135.8362527326271,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,660.514398244955
PPO-QP,20260808,55,20262967,34,11,5376,0,96,160.06447672412287,214.8447081458199,813.6492651841179,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,410.35251709328946
PPO-QP,20260808,56,20263063,167,11,5472,0,96,161.51497974066487,230.87251995328091,844.2343664562371,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,411.52095313503605
PPO-QP,20260808,57,20263159,178,11,5568,0,96,186.4807707305724,254.04310601118283,584.6558296607973,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,108.21157781201282
PPO-QP,20260808,58,20263255,209,12,5664,0,96,181.99220650604232,281.62285429772635,793.2267097935479,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,267.47516314677495
PPO-QP,20260808,59,20262939,209,12,5760,0,96,183.63663684973372,285.52848568472075,800.7180425137072,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,267.4479725955284
PPO-QP,20260808,60,20263035,35,12,5856,0,96,135.06989589912547,183.74173398570608,996.2956674311245,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,651.4702452217467
PPO-QP,20260808,61,20263131,117,12,5952,0,96,170.6543041136739,256.57523412915623,840.5472319726099,125.0,0.0,0.0,0,2,0.0,0.0,1.0,1.6653345369377348e-16,472.5,361.01659225676156
PPO-QP,20260808,62,20263227,18,12,6048,0,96,293.62048315988187,399.8878216302106,750.0814189327571,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,63,20263323,116,12,6144,0,96,175.9693893157045,255.9264295461508,719.2720155031208,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,240.37333271024588
PPO-QP,20260808,64,20263419,206,13,6240,0,96,214.5966827082601,341.8870136112455,650.2132260892953,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,12.443738995158292
PPO-QP,20260808,65,20263103,30,13,6336,0,96,246.49669806446465,352.39206459100154,702.9320048023503,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,42.892173344862904
PPO-QP,20260808,66,20263199,136,13,6432,0,96,174.12984302226982,278.2379631437622,856.9170556265601,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,337.95188357340896
PPO-QP,20260808,67,20263295,47,13,6528,0,96,193.33241098449648,262.78677276586785,624.4271267443455,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,131.3222065567111
PPO-QP,20260808,68,20263391,202,13,6624,0,96,162.48128010929412,276.00768306169806,1037.8817316981315,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,524.136802429719
PPO-QP,20260808,69,20263487,156,14,6720,0,96,203.63776166187358,248.2639017289396,604.7659076170437,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,136.67503581329123
PPO-QP,20260808,70,20263171,187,14,6816,0,96,220.48663230519028,295.99386819716403,555.7270460472101,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,71,20263267,161,14,6912,0,96,146.2088732965067,193.14570746798785,623.0754023513318,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,259.9027990324898
PPO-QP,20260808,72,20263363,122,14,7008,0,96,175.67674156681943,304.8544351923506,816.7476961621178,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,249.6893001188443
PPO-QP,20260808,73,20263459,87,14,7104,0,96,192.2450077784063,191.7262198101329,574.1464929678195,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,208.9726312137602
PPO-QP,20260808,74,20263555,160,15,7200,0,96,172.91531844883787,230.65764635068837,959.5231954042771,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,526.1778748036475
PPO-QP,20260808,75,20263239,57,15,7296,0,96,282.8109605677544,337.29520225141283,636.2308906879509,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,0.0
PPO-QP,20260808,76,20263335,152,15,7392,0,96,272.24174317019117,296.27449821967,703.4829728015802,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,136.65049891168573
PPO-QP,20260808,77,20263431,170,15,7488,0,96,190.1064290781971,269.99880421766983,606.4963667843721,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,100.3283706300076
PPO-QP,20260808,78,20263527,226,15,7584,0,96,371.17350453390776,395.71376425095906,800.8806512304849,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,50.24417229889044
PPO-QP,20260808,79,20263623,234,15,7680,0,96,217.95006276762592,387.29206259865606,778.3376746398816,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,58.44163930820508
PPO-QP,20260808,80,20263719,18,16,7776,0,96,294.1902537128225,399.4033920216294,749.2940229107064,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,81,20263403,223,16,7872,0,96,186.7506513315895,284.7827531862584,906.0114314941127,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,374.07895428098243
PPO-QP,20260808,82,20263499,78,16,7968,0,96,175.40598731916768,203.7579768869999,514.6916117825249,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,129.58969689692736
PPO-QP,20260808,83,20263595,58,16,8064,0,96,205.28364011878273,263.2113469160749,595.1278919162652,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,99.79614716741312
PPO-QP,20260808,84,20263691,162,16,8160,0,96,203.3525505930311,260.2309909885949,505.39168460683675,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,15.689129730098358
PPO-QP,20260808,85,20263787,4,17,8256,0,96,211.99493845147518,319.5372649495015,647.3659132174082,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,49.99562526984831
PPO-QP,20260808,86,20263471,42,17,8352,0,96,139.2925298643797,189.02838888607303,529.5112000312129,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,174.50595786015822
PPO-QP,20260808,87,20263567,53,17,8448,0,96,189.45705291449974,255.30683137540257,688.3106687428909,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,208.65835783930123
PPO-QP,20260808,88,20263663,206,17,8544,0,96,215.64262488040714,343.07690017754885,660.8551813003475,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,20.88435406462716
PPO-QP,20260808,89,20263759,99,17,8640,0,96,200.03450130046187,179.08700240477975,414.7841159854727,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,71.55174573840955
PPO-QP,20260808,90,20263855,141,18,8736,0,96,184.14866118908242,301.4189161482874,606.3723288657109,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,44.47076065358394
PPO-QP,20260808,91,20263539,179,18,8832,0,96,193.6636528430777,295.4621789063501,600.5337546824696,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,48.45040853413078
PPO-QP,20260808,92,20263635,120,18,8928,0,96,168.1053247286619,276.32074371015136,765.002394615246,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,249.84342459316292
PPO-QP,20260808,93,20263731,234,18,9024,0,96,215.6749402506,386.2015719265442,740.0059220557633,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,22.2540342422605
PPO-QP,20260808,94,20263827,31,18,9120,0,96,202.34230326255806,279.5574585322734,628.1177250684443,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,103.19136704828661
PPO-QP,20260808,95,20263923,72,18,9216,0,96,180.3942635708268,235.78285283943717,826.7498141618205,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,383.4660796380179
PPO-QP,20260808,96,20264019,156,19,9312,0,96,204.9690540189897,258.5787106771475,618.0016808365239,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,130.97897224095078
PPO-QP,20260808,97,20263703,53,19,9408,0,96,190.04641494728668,255.85715506905197,709.6403024416343,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,228.96940921495158
PPO-QP,20260808,98,20263799,67,19,9504,0,96,190.1069306220423,262.55059129728835,775.6005263424003,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,282.6082889688389
PPO-QP,20260808,99,20263895,100,19,9600,0,96,172.76860758812995,164.91455069774887,619.8786679586435,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,304.7301405708253
PPO-QP,20260808,100,20263991,11,19,9696,0,96,283.6973886794812,283.13894201458703,553.9211098452322,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,14.789497953445936
PPO-QP,20260808,101,20264087,57,20,9792,0,96,283.1239393069094,336.8234436825626,635.701714101283,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP,20260808,102,20263771,101,20,9888,0,96,181.1799567960487,174.45191515845008,546.8697550553342,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,213.94440847154382
PPO-QP,20260808,103,20263867,98,20,9984,0,96,146.92490947541137,143.12731884085278,995.9850600033669,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,722.895503643289
PPO-QP,20260808,104,20263963,5,20,10080,0,96,207.57223759645788,300.86986251826056,563.3672366722814,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.018373993350395638
PPO-QP,20260808,105,20264059,104,20,10176,0,96,148.86249441457792,161.43414653378568,989.8004006364268,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,683.6304431061152
PPO-QP,20260808,106,20264155,59,21,10272,0,96,276.46404788844256,331.50849709943964,625.206996489778,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,107,20263839,141,21,10368,0,96,187.66518133007085,307.1709526845708,647.6416210808349,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,75.13519987091642
PPO-QP,20260808,108,20263935,181,21,10464,0,96,160.8126825236805,245.00867145069222,741.9159878874237,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,283.61889432129954
PPO-QP,20260808,109,20264031,69,21,10560,0,96,162.7137640730054,235.81525102027987,475.2141315578047,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,33.58471311949384
PPO-QP,20260808,110,20264127,178,21,10656,0,96,190.39513811029119,267.1190344581378,604.9823217206041,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,104.22007231063891
PPO-QP,20260808,111,20264223,149,21,10752,0,96,187.57070839495609,232.2737350233005,696.1626102398208,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,258.4873104348188
PPO-QP,20260808,112,20264319,77,22,10848,0,96,128.94752253145262,160.99278494514755,1199.3428851665242,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,895.9292339989737
PPO-QP,20260808,113,20264003,134,22,10944,0,96,194.71008892254247,308.01752902393605,748.4236121539473,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,173.59691531002792
PPO-QP,20260808,114,20264099,54,22,11040,0,96,188.15131883772415,258.2697141613441,707.05550290607,125.0,0.0,0.0,0,2,0.0,0.0,1.0,2.7755575615628914e-16,472.5,222.4330068574157
PPO-QP,20260808,115,20264195,215,22,11136,0,96,283.6800101306557,444.7319013821585,839.5780755078758,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,8.030728796198979
PPO-QP,20260808,116,20264291,70,22,11232,0,96,135.0121365078213,193.1231758455313,1177.61989661892,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,815.6949178631924
PPO-QP,20260808,117,20264387,213,23,11328,0,96,271.4519126638256,433.90126292262687,917.7913381329766,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,104.06383437113433
PPO-QP,20260808,118,20264071,145,23,11424,0,96,175.8435920759506,251.8667529029256,518.3405830866544,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,46.25207044639352
PPO-QP,20260808,119,20264167,100,23,11520,0,96,173.80786340711418,167.20824467839162,645.0390301179518,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,325.26663723384036
PPO-QP,20260808,120,20264263,31,23,11616,0,96,199.8067720805935,275.56593389002666,589.6141814632534,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,72.00254228812814
PPO-QP,20260808,121,20264359,166,23,11712,0,96,282.4716906595041,334.1300459692353,637.7770431361477,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,5.77434331361861
PPO-QP,20260808,122,20264455,177,24,11808,0,96,179.15199451014269,262.396377862128,631.4636270318155,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,140.18851500392833
PPO-QP,20260808,123,20264139,144,24,11904,0,96,295.96442796607545,368.3687367930313,693.2457858932331,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,124,20264235,10,24,12000,0,96,210.50637061391248,282.249327040354,530.2383739065349,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,125,20264331,189,24,12096,0,96,149.4048805410479,215.67549196089746,1043.0966823162498,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,639.3337085919226
PPO-QP,20260808,126,20264427,92,24,12192,0,96,276.67571394593836,225.0716376561377,433.7391668849946,125.0,0.0,0.0,0,2,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP,20260808,127,20264523,230,24,12288,0,96,167.94923098165378,273.7034737364707,892.9833034498615,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,382.40383801264755
PPO-QP,20260808,128,20264619,13,25,12384,0,96,162.76259776510972,217.86497824132672,568.5646549463929,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,158.91547818675812
PPO-QP,20260808,129,20264303,181,25,12480,0,96,161.9985326398984,247.79099022272348,785.1113799789214,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,321.72078305757344
PPO-QP,20260808,130,20264399,36,25,12576,0,96,255.12391915637946,339.31009929250735,637.1713877349379,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,131,20264495,8,25,12672,0,96,206.17683395533268,287.4701022823109,552.4751622022085,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,13.526208619482665
PPO-QP,20260808,132,20264591,47,25,12768,0,96,185.9557829144399,254.44580698972356,503.6739717038419,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,25.836130666534718
PPO-QP,20260808,133,20264687,127,26,12864,0,96,247.4974098950572,396.5921367958829,739.5372136407357,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,134,20264371,81,26,12960,0,96,200.61533367287535,240.06282037282625,453.6990620263117,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260808,135,20264467,84,26,13056,0,96,158.24416555786573,168.71902113536166,573.0755182109035,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,252.4410978353249
PPO-QP,20260808,136,20264563,217,26,13152,0,96,154.22093053107594,256.655453878365,1118.039813733397,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,639.6418999037646
PPO-QP,20260808,137,20264659,162,26,13248,0,96,203.5824213875089,258.92201305394303,494.3146543123893,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,6.7493193909981
