controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms,raw_battery_kw,raw_ev_fraction,executed_ev_fraction,action_correction,mpc_mip_gap,mpc_seconds,mpc_constraint_violation_max,mpc_message
MPC-H24-FRR+QP,0,300,10,-4.5249257542405235e-09,89.4736842429886,121.22757468322769,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.3520655645370425e-08,89.99999997647934,0.0,1.0,91.22757467870277,30.0,89.47368424191393,125.0,86,-100.0,100.0,-570.637118981415,245.00000011927293,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,31.018400004541036,-2.3520684067079856e-08,0.0,0.0,1.899575831283933e-10,0.0,0.028416499997547362,2.3520684067079856e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,11,44.999999984313725,77.63157898395866,77.70537356728974,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000000452493,44.99999999547507,0.0,1.0,92.70537354762041,30.0,89.4736842429886,125.0,85,-100.0,100.0,-570.6371189768901,245.00000012335664,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,19.762900003115647,44.99999999547507,0.0,6.638406491177307e-11,1.7345009785067311e-10,0.0,0.016765599997597747,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,12,3.3094497081585633e-09,77.63157898308775,123.7941158791161,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.568627538972578e-08,89.99999998431372,0.0,1.0,93.79411588242556,30.0,77.63157898395866,125.0,84,-100.0,100.0,-620.4986148043846,200.0000001390429,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,25.272500002756715,-1.5686282495153137e-08,0.0,0.0,1.89957322033117e-10,0.0,0.02232699999876786,1.5686282495153137e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,13,-1.2359271279285704e-08,77.63157898602307,121.16523191987419,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999669055,45.00000000330945,0.0,1.0,91.16523190751492,30.0,77.63157898308775,125.0,83,-100.0,100.0,-620.4986148080516,200.00000013573344,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,35.29569999955129,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.03247100000589853,7.105427357601002e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,14,-1.2359271279285704e-08,77.6315789889584,129.85065827460548,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,99.85065826224623,30.0,77.63157898602307,125.0,82,-100.0,100.0,-620.4986147956923,200.00000014688766,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,18.52349999535363,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.01590329999453388,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,15,-1.2359271279285704e-08,77.63157899189372,124.32687677106124,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,94.32687675870197,30.0,77.6315789889584,125.0,81,-100.0,100.0,-620.4986147833332,200.0000001580419,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,33.10109999438282,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.03058170000440441,1.4210854715202004e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,16,-1.2359271279285704e-08,77.63157899482904,146.36111339102328,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,116.36111337866402,30.0,77.63157899189372,125.0,80,-100.0,100.0,-620.4986147709739,200.0000001691961,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,37.03990000212798,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.03445559999818215,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,17,44.999999976479344,65.78947373786079,100.7356876898482,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,115.7356876623445,30.0,77.63157899482904,125.0,79,-100.0,100.0,-620.4986147586145,200.00000018035036,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,21.69560000038473,44.99999998764073,0.0,6.638417593407553e-11,1.7345051786192643e-10,0.0,0.01917410000169184,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,18,89.99999989989831,42.10526323788755,67.6565504171204,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.3520655645370425e-08,89.99999997647934,0.0,1.0,127.65655028953545,30.0,65.78947373786079,125.0,78,-100.0,100.0,-670.3601105774283,155.000000203871,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,20.6767999989097,89.99999997647937,0.0,4.580544277210663e-10,1.19403574777133e-09,0.0,0.018386900002951734,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,19,44.999999920837006,30.26315799556202,100.83456311249222,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,44.99999989989831,65.00000030397268,0.0,1.0,115.83456303332922,30.0,42.10526323788755,125.0,77,-100.0,65.00000030397268,-770.083102156263,65.00000030397268,-165.00000030397268,3.7999999999999996e-08,0,0,0.0,0,0,0,19.506800003000535,44.999999899898334,0.0,0.0,2.0938673017667497e-10,0.0,0.016468100002384745,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,20,-5.827115344966043e-08,30.263158009401415,175.83614435925995,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-7.916299438193164e-08,20.000000383135667,0.0,1.0,145.8361443009888,30.0,30.26315799556202,125.0,76,-100.0,20.000000383135667,-819.9445979134232,20.000000383135667,-120.00000038313567,3.7999999999999996e-08,0,0,0.0,0,0,0,25.724600003741216,-7.916298088161967e-08,0.0,0.0,2.0891827431959236e-10,0.0,0.023118700002669357,7.916298088161967e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,21,20.000000428859856,25.00000000180672,149.8053632976067,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.000000058271155,20.00000043572538,0.0,1.0,139.80536372401053,30.0,30.263158009401415,125.0,75,-100.0,20.00000043572538,-819.944597855152,20.00000043572538,-120.00000043572538,3.7999999999999996e-08,0,0,0.0,0,0,0,27.49779999430757,20.000000435725383,0.0,4.093397842908075e-11,1.0684524069472612e-10,0.0,0.02420140000322135,1.2789769243681803e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,22,-4.986401354771034e-10,25.000000001925144,170.35854545216242,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-24.999999571140144,6.865529655897262e-09,0.0,1.0,140.35854544874567,30.0,25.00000000180672,125.0,74,-100.0,6.865529655897262e-09,-842.1052631502876,6.865529655897262e-09,-100.00000000686553,3.7999999999999996e-08,0,0,0.0,0,0,0,21.224699994490948,7.60723507578644e-09,0.0,4.863531799514931e-11,1.26617921006526e-10,0.0,0.0184778999973787,7.60723507578644e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,23,2.2515105282212315e-15,25.000000001925144,167.5420317049742,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000000049864,7.315549055419979e-09,0.0,1.0,137.54203170205608,30.0,25.000000001925144,125.0,73,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,20.54630000202451,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,0.0,0.018489399997633882,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,24,2.2515105282212315e-15,25.000000001925144,153.92157744209715,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,123.92157743917902,30.0,25.000000001925144,125.0,72,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,20.162200002232566,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,0.0,0.01762389999930747,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,25,2.2515105282212315e-15,25.000000001925144,149.45820640128304,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,119.45820639836492,30.0,25.000000001925144,125.0,71,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,27.620399996521883,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,0.0,0.024844500003382564,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,26,2.2515105282212315e-15,25.000000001925144,151.87407070539157,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,121.87407070247346,30.0,25.000000001925144,125.0,70,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,26.823599997442216,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,0.0,0.024510800001735333,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,27,-44.999999981635824,35.68749999756365,188.53998674871696,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,113.53998676708113,30.0,25.000000001925144,125.0,69,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,26.18810000421945,-45.0,0.0,0.0,1.8364176845864222e-10,0.0,0.02389950000360841,1.4210854715202004e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,28,1.8364175957685802e-08,35.68749999273097,44.27829446506928,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-89.99999998163582,1.8364175957685802e-08,0.0,0.0,36.778294483433456,7.5,35.68749999756365,125.0,68,-100.0,40.61249999074186,-797.1052631681531,40.61249999074186,-140.61249999074187,3.7999999999999996e-08,0,0,0.0,0,0,0,19.06030000100145,1.8364163990650253e-08,0.0,0.0,1.1967035548952661e-16,0.0,0.01677900000504451,1.8364163990650253e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,29,-38.55433867246442,44.844155427441265,78.98028642157732,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999981635824,40.612499972377684,0.0,0.0,32.92594774911289,7.5,35.68749999273097,125.0,67,-100.0,40.612499972377684,-797.1052631885012,40.612499972377684,-140.6124999723777,3.7999999999999996e-08,0,0,0.0,0,0,0,15.384800004540011,-38.554338680688744,0.0,0.0,8.224326775163604e-11,0.0,0.013010099995881319,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,30,8.245283547158208e-09,44.84415542527145,43.00914690183022,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-83.55433867246441,6.445661327535582,0.0,0.0,35.5091469100755,7.5,44.844155427441265,125.0,66,-100.0,75.4077906242768,-758.5509245160368,75.4077906242768,-175.4077906242768,3.7999999999999996e-08,0,0,0.0,0,0,0,23.516200002632104,0.0,0.0,0.0,8.245283547158209e-11,1.8677332848060574e-16,0.020784100001037586,3.552713678800501e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,31,14.766213781152768,40.95830969338915,0.0,8.109662275046503e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999175472,45.00000000824528,0.0,0.0,7.266213773043106,7.5,44.84415542527145,125.0,65,-100.0,75.40779061603152,-758.5509245251728,75.40779061603152,-175.40779061603152,3.7999999999999996e-08,0,0,0.0,0,0,0,16.063900002336595,14.766213773043106,0.0,0.0,8.109662941180318e-11,0.0,0.013602399994852021,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,32,-19.898537741709106,45.68421240704506,0.0,40.000000005098,0.0,hard_qp_solution,0.0,0,0,0.0,-30.233786218847232,59.76621378115277,0.0,0.0,-67.39853774680711,7.5,40.95830969338915,125.0,64,-100.0,60.641576834878755,-774.9123802383616,60.641576834878755,-160.64157683487875,3.7999999999999996e-08,0,0,0.0,0,0,0,28.081199998268858,-19.88853774680711,0.0,0.0,9.999994901996323e-05,0.0,0.025933000004442874,7.105427357601002e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,33,-13.231020157782108,48.82657969451831,0.0,40.00000000560827,0.0,hard_qp_solution,0.0,0,0,0.0,-64.8985377417091,25.101462258290894,0.0,0.0,-60.7310201633904,7.5,45.68421240704506,125.0,63,-100.0,78.60000714677122,-755.0138424966524,78.60000714677122,-178.60000714677122,3.7999999999999996e-08,0,0,0.0,0,0,0,17.50270000047749,-13.221020163390385,0.0,0.0,9.999994391723943e-05,0.0,0.014407300004677381,1.2789769243681803e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,34,8.141415763898728e-09,48.82657969237583,0.0,24.66739761446674,0.0,hard_qp_solution,0.0,0,0,0.0,-58.23102015778211,31.76897984221789,0.0,0.0,-32.16739760632532,7.5,48.82657969451831,125.0,62,-100.0,90.54100283916956,-741.7828223388703,90.54100283916956,-190.54100283916955,3.7999999999999996e-08,0,0,0.0,0,0,0,21.009299998695496,0.0,0.0,0.0,8.141415763898727e-11,0.0,0.018041099996480625,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,35,-1.347507520714695,49.14661272854557,0.0,40.000000003971614,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999185859,45.00000000814141,0.0,0.0,-48.84750752468631,7.5,48.82657969237583,125.0,61,-100.0,90.54100283102815,-741.7828223478912,90.54100283102815,-190.54100283102815,3.7999999999999996e-08,0,0,0.0,0,0,0,22.572199995920528,-1.337507524686309,0.0,0.0,9.999996028385756e-05,0.0,0.020326999998360407,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,36,-13.229943841300171,52.28872439085436,0.0,40.000000005608726,0.0,hard_qp_solution,0.0,0,0,0.0,-46.34750752071469,43.65249247928531,0.0,0.0,-60.729943846908895,7.5,49.14661272854557,125.0,60,-100.0,91.75712836847316,-740.4353148271766,91.75712836847316,-191.75712836847316,3.7999999999999996e-08,0,0,0.0,0,0,0,22.620100004132837,-13.219943846908896,0.0,0.0,9.999994391274303e-05,0.0,0.019978900003479794,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,37,-58.22993100035965,66.11833300343977,0.0,53.818374150826195,13.808374150826195,phase2_solution,13.808361309885674,1,0,3.210235130168826e-06,-58.22994384130017,31.77005615869983,0.0,0.0,-119.54830515118584,7.5,52.28872439085436,125.0,59,-100.0,100.0,-727.2053709858765,103.69715268524658,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,29.41849999479018,-58.22994384130017,0.0,0.0,1.284094052200757e-07,0.0,0.02289240000391146,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,38,-39.12592137072998,75.41073932898814,0.0,40.00000000337796,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-13.229931000359649,0.0,0.0,-86.62592137410795,7.5,66.11833300343977,125.0,58,-100.0,100.0,-668.9754399855168,156.24966541307114,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,23.969199995917734,-39.11592137410795,0.0,0.0,9.999996622034324e-05,0.0,0.021586199996818323,1.4210854715202004e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,39,-63.81583771785838,90.5670007869795,0.0,39.99999999982246,0.0,hard_qp_solution,0.0,0,0,0.0,-84.12592137072998,5.8740786292700164,0.0,0.0,-111.31583771768084,7.5,75.41073932898814,125.0,57,-100.0,100.0,-629.8495186147868,191.56080945015492,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,24.295800001709722,-63.80583771768084,0.0,0.0,0.00010000000177545765,0.0,0.02227810000476893,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,40,-62.176866562440956,105.33400659555923,0.0,40.0000000003184,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.81583771785838,0.0,0.0,-109.67686656275936,7.5,90.5670007869795,125.0,56,-100.0,100.0,-566.0336808969283,249.1546029905221,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,15.507000003708526,-62.16686656275936,0.0,0.0,9.999999681598037e-05,0.0,0.012297599998419173,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,41,-54.14790530114725,118.1941341045817,0.0,39.99999999962158,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.176866562440956,0.0,0.0,-101.64790530076883,7.5,105.33400659555923,125.0,55,-100.0,100.0,-503.85681433448747,305.2692250631251,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,21.9202000007499,-54.13790530076883,0.0,0.0,0.00010000000378418417,3.898357433060836e-16,0.019333000003825873,1.4210854715202004e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,42,-66.20919536352439,133.91881800341875,0.0,40.00000000066835,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790530114725,-9.147905301147247,0.0,0.0,-113.70919536419274,7.5,118.1941341045817,125.0,54,-100.0,100.0,-449.7089090333402,354.1377095974105,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,21.869299998797942,-66.19919536419275,0.0,0.0,9.999999331644638e-05,4.187358766759288e-16,0.01924249999865424,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,43,-63.686637131621204,149.0443943221788,0.0,40.00000000044944,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195363524387,0.0,0.0,-111.18663713207064,7.5,133.91881800341875,125.0,53,-100.0,100.0,-383.49971366981583,413.89150841299124,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,22.543200000654906,-63.676637132070645,0.0,0.0,9.999999550558414e-05,0.0,0.02017129999876488,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,44,-57.757294214280684,162.76175169807044,0.0,39.99999999993482,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.686637131621204,0.0,0.0,-105.2572942142155,7.5,149.0443943221788,125.0,52,-100.0,100.0,-319.8130765381946,471.3686984242794,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,15.746700002637226,-57.74729421421551,0.0,0.0,0.00010000000065180092,0.0,0.01286650000110967,1.2789769243681803e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,45,-100.0,186.51175169807044,0.0,40.53865384168,0.5286538416800022,phase2_solution,0.5286538416800022,1,0,0.0,-100.0,-12.757294214280684,0.0,0.0,-148.03865384168,7.5,162.76175169807044,125.0,51,-100.0,100.0,-262.05578232391395,523.4946564526676,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,23.355600002105348,-100.0,0.0,0.0,0.0,0.0,0.017230000004929025,8.526512829121202e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-FRR+QP,0,300,46,-56.67862738245092,199.97292570140254,0.0,40.00000002170727,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-55.0,0.0,0.0,-104.17862740415819,7.5,186.51175169807044,125.0,50,-100.0,100.0,-162.05578232391395,613.7446564526676,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,20.05479999934323,-55.000000000000014,0.0,0.0,0.016786273824509035,0.0,0.01704710000194609,1.2221335055073723e-12,Optimization terminated successfully. (HiGHS Status 7: Optimal)
