controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms,raw_battery_kw,raw_ev_fraction,executed_ev_fraction,action_correction
Rule+QP,0,309,74,3.1709216208068344e-14,224.99999998992,170.19585518986278,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.999999996797904,0.0,9.960616035679474e-11,140.1958551898628,30.0,224.99999998992,125.0,22,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.4698000017669983,-4.244204893965568e-08,0.65,0.0,1.3
Rule+QP,0,309,75,-4.720518974774935e-14,224.99999998992,168.29686378808128,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,45.00000000000003,0.0,9.960616035679474e-11,138.29686378808123,30.0,224.99999998992,125.0,21,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5855999958585016,-4.244204893965568e-08,0.65,0.0,1.3
Rule+QP,0,309,76,-4.720518974774935e-14,224.99999998992,161.22518470173944,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.99999999999995,0.0,9.960616035679474e-11,131.22518470173938,30.0,224.99999998992,125.0,20,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.552100002707448,-4.244204893965568e-08,0.65,0.0,1.3
Rule+QP,0,309,77,4.0061174575867664e-08,224.9999999793776,157.79427915548268,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.99999999999995,0.0,9.960616035679474e-11,127.79427919554385,30.0,224.99999998992,125.0,19,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.573199996026233,0.0,0.65,0.0,1.3
Rule+QP,0,309,78,3.9718138421034326e-08,224.99999996892547,163.17679639605288,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.683113456323841e-08,45.000000040061174,0.0,9.960616035679474e-11,133.17679643577102,30.0,224.9999999793776,125.0,18,-8.683113456323841e-08,100.0,-8.683113456323841e-08,759.9999999216349,-100.00000008683114,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5502999962773174,0.0,0.65,0.0,1.3
Rule+QP,0,309,79,3.951264135705923e-08,224.9999999585274,169.07042186102845,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.3084014713776446e-07,45.00000003971814,0.0,9.960616035679474e-11,139.07042190054108,30.0,224.99999996892547,125.0,17,-1.3084014713776446e-07,100.0,-1.3084014713776446e-07,759.9999998819168,-100.00000013084015,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.482299995084759,0.0,0.65,0.0,1.3
Rule+QP,0,309,80,3.931904604303964e-08,224.9999999481803,157.02350922279794,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.7462142702578077e-07,45.00000003951264,0.0,9.960616035679474e-11,127.02350926211697,30.0,224.9999999585274,125.0,16,-1.7462142702578077e-07,100.0,-1.7462142702578077e-07,759.9999998424041,-100.00000017462143,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.52289999864297,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,309,81,-1.75746236534655e-07,224.99999998992,163.37738996281496,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.181882576367475e-07,45.00000003931905,0.0,9.960616035679474e-11,133.37738978706872,30.0,224.9999999481803,125.0,15,-2.181882576367475e-07,100.0,-2.181882576367475e-07,759.9999998030851,-100.00000021818826,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0728999990969896,-2.1818825763674752e-07,0.65,0.0,1.3
Rule+QP,0,309,82,4.006117450125933e-08,224.9999999793776,164.50870517580708,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.99999982425376,0.0,9.960616035679474e-11,134.50870521586825,30.0,224.99999998992,125.0,14,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1988000046112575,0.0,0.65,0.0,1.3
Rule+QP,0,309,83,3.9718138421034326e-08,224.99999996892547,157.1083904066783,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.683113456323841e-08,45.000000040061174,0.0,9.960616035679474e-11,127.10839044639644,30.0,224.9999999793776,125.0,13,-8.683113456323841e-08,100.0,-8.683113456323841e-08,759.9999999216349,-100.00000008683114,3.7999999999999996e-08,0,0,0.0,0,-1,0,4.034800003864802,0.0,0.65,0.0,1.3
Rule+QP,0,309,84,3.952347414019922e-08,224.99999995852454,172.97968087178194,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.3084014713776446e-07,45.00000003971814,0.0,9.960616035679474e-11,142.97968091130542,30.0,224.99999996892547,125.0,12,-1.3084014713776446e-07,100.0,-1.3084014713776446e-07,759.9999998819168,-100.00000013084015,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.096499996900093,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,309,85,-1.3219149825916757e-07,224.99999998992,163.4437728082876,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.7463351373168591e-07,45.00000003952347,0.0,9.960616035679474e-11,133.4437726760961,30.0,224.99999995852454,125.0,11,-1.7463351373168591e-07,100.0,-1.7463351373168591e-07,759.9999998423932,-100.00000017463351,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2756000000517815,-1.7463351373168591e-07,0.65,0.0,1.3
Rule+QP,0,309,86,4.0076197276188255e-08,224.99999997937365,168.77522110802883,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-4.244204893965568e-08,44.999999867808505,0.0,9.960616035679474e-11,138.77522114810503,30.0,224.99999998992,125.0,10,-4.244204893965568e-08,100.0,-4.244204893965568e-08,759.9999999616961,-100.00000004244205,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.849500004434958,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,309,87,3.972895496304571e-08,224.99999996891867,168.5067661608083,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-8.684776874265242e-08,45.000000040076195,0.0,9.960616035679474e-11,138.50676620053724,30.0,224.99999997937365,125.0,9,-8.684776874265242e-08,100.0,-8.684776874265242e-08,759.9999999216199,-100.00000008684776,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.947200002381578,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,309,88,3.95124559623917e-08,224.99999995852065,123.16894275483016,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.308687483527281e-07,45.00000003972895,0.0,9.960616035679474e-11,93.16894279434261,30.0,224.99999996891867,125.0,8,-1.308687483527281e-07,100.0,-1.308687483527281e-07,759.999999881891,-100.00000013086874,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.6886999951093458,0.0,0.65,0.0,1.3
Rule+QP,0,309,89,3.9307997092192276e-08,224.99999994817642,123.31521462098272,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.7464990857038892e-07,45.00000003951246,0.0,9.960616035679474e-11,93.3152146602907,30.0,224.99999995852065,125.0,7,-1.7464990857038892e-07,100.0,-1.7464990857038892e-07,759.9999998423784,-100.00000017464991,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.116399995633401,0.0,0.65,0.0,1.3
Rule+QP,0,309,90,3.910459177909059e-08,224.99999993788575,122.68634716051852,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.18204532805095e-07,45.000000039308,0.0,9.960616035679474e-11,92.68634719962311,30.0,224.99999994817642,125.0,6,-2.18204532805095e-07,100.0,-2.18204532805095e-07,759.9999998030704,-100.00000021820453,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3796000061556697,0.0,0.65,0.0,1.3
Rule+QP,0,309,91,3.8902208152469835e-08,224.99999992764833,132.456037182313,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.6153369809004575e-07,45.00000003910459,0.0,9.960616035679474e-11,102.45603722121521,30.0,224.99999993788575,125.0,5,-2.6153369809004575e-07,100.0,-2.6153369809004575e-07,740.9999997639658,-100.0000002615337,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2154000000446104,0.0,0.65,0.0,1.3
Rule+QP,0,309,92,79.99999973928863,203.94736841730924,54.7491198688289,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,79.99999972506366,100.0,0.0,9.960616035679474e-11,104.74911960332588,30.0,224.99999992764833,125.0,4,-3.0463860112879624e-07,100.0,79.99999972506366,650.7499997250636,-20.00000027493634,3.7999999999999996e-08,0,1,34.99999968616145,0,-1,0,3.0325999978231266,0.0,0.65,7.986078465194169e-11,1.5264337507449652
Rule+QP,0,309,93,100.0,177.63157894362502,26.75459399517564,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,99.99999998577502,100.0,0.0,1.9745375704853055e-11,96.75459399399092,30.0,203.94736841730924,125.0,3,-88.64265929554007,100.0,99.99999998577502,480.49999998577505,-1.4224980304788915e-08,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.087799996137619,0.0,0.65,1.974537200410964e-11,1.640121946654371
Rule+QP,0,309,94,100.0,151.3157894699408,25.31282754734542,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,99.99999998577502,100.0,0.0,3.7007434154171884e-18,95.31282754734542,30.0,177.63157894362502,125.0,2,-100.0,100.0,99.99999998577502,290.24999998577505,-1.4224980304788915e-08,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.6982000019634143,99.99999998577502,0.65,0.0,1.3
Rule+QP,0,309,95,99.99999998577502,125.0,31.171796153378352,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,99.99999998577502,99.99999998577502,3.7007434154171884e-18,3.7007434154171884e-18,101.17179613915337,30.0,151.3157894699408,125.0,1,-100.0,100.0,99.99999998577502,99.99999998577502,0.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.875100002915133,0.0,0.65,0.0,1.6401219465989414
Rule+QP,0,310,0,3.553031930976332e-08,124.99999999064991,158.3971395123952,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,45.0,0.0,1.0,89.397139560582,30.0,125.0,125.0,96,-100.0,100.0,-421.0526315789474,380.0,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.657199995359406,0.0,0.65,0.6499999997890588,5.515661585214825e-10
Rule+QP,0,310,1,3.553435665905294e-08,124.99999998129877,161.0081506039172,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999996446968,45.00000003553032,0.0,1.0,92.00815065210917,30.0,124.99999999064991,125.0,95,-100.0,100.0,-421.0526316183162,379.9999999644696,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.593200002796948,0.0,0.65,0.6499999997890398,1.0
Rule+QP,0,310,2,3.55343566590527e-08,124.99999997194763,160.39925462510297,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999964465644,45.000000035534356,0.0,1.0,91.39925467329493,30.0,124.99999998129877,125.0,94,-100.0,100.0,-421.0526316576894,379.9999999289353,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1776999967405573,0.0,0.65,0.6499999997890398,1.0
Rule+QP,0,310,3,5.051011526681799e-08,124.9999999586555,159.59700432222715,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999964465644,45.000000035534356,0.0,0.6508039636470112,90.59700439758313,30.0,124.99999997194763,125.0,93,-100.0,100.0,-421.0526316970626,379.99999989340097,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.645400000095833,0.0,0.65,0.6499999995859025,9.700691960991938e-10
Rule+QP,0,310,4,9.81681219781148e-10,124.99999995839715,123.08626886622132,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999994948988,45.00000005051012,0.0,0.0008039640611087861,93.0380310705138,30.0,124.9999999586555,125.0,92,-100.0,100.0,-421.0526317530295,379.9999998428909,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.6372999966260977,0.0,0.65,0.0008039632781534078,1.2983920734436931
Rule+QP,0,310,5,8.707478618801996e-09,124.99999995610571,117.50726424069661,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999901832,45.00000000098168,0.0,7.829553783089693e-10,87.50726422770435,30.0,124.99999995839715,125.0,91,-100.0,100.0,-421.0526317541173,379.9999998419092,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2084999984363094,0.0,0.65,3.616623112101536e-10,1.640121946112348
Rule+QP,0,310,6,8.707479695209399e-09,124.99999995381427,123.28704713736462,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129252,45.00000000870748,0.0,4.2129306709881576e-10,93.2870471460721,30.0,124.99999995610571,125.0,90,-100.0,100.0,-421.0526317637655,379.9999998332017,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.4097000025212765,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,7,8.707479695209399e-09,124.99999995152282,118.44524779046489,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129252,45.00000000870748,0.0,4.2129306709881576e-10,88.44524779917236,30.0,124.99999995381427,125.0,89,-100.0,100.0,-421.0526317734136,379.9999998244942,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.082900002482347,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,8,8.707479695209399e-09,124.99999994923138,128.50225658974173,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129252,45.00000000870748,0.0,4.2129306709881576e-10,98.50225659844921,30.0,124.99999995152282,125.0,88,-100.0,100.0,-421.0526317830618,379.99999981578674,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.374300002178643,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,9,-34.99999998828719,133.31249994644958,156.48056476682342,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129252,45.00000000870748,0.0,4.2129306709881576e-10,91.4805647763171,30.0,124.99999994923138,125.0,87,-100.0,100.0,-421.05263179271,379.99999980707923,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5615000015241094,-35.0,0.65,3.698569228660631e-11,1.2999999999260288
Rule+QP,0,310,10,1.2653241257557202e-08,133.31249994311978,125.18604491100751,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-79.99999998828719,10.000000011712807,0.0,3.8430737481220946e-10,95.18604492267724,30.0,133.31249994644958,125.0,86,-100.0,100.0,-386.05263180442284,411.5874997965084,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.4435999987181276,0.0,0.65,1.6391943358229355e-11,1.2999999999672163
Rule+QP,0,310,11,8.707476095564748e-09,133.31249994082833,123.99734068515315,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999998734676,45.00000001265324,0.0,3.679154314539801e-10,93.99734069386062,30.0,133.31249994311978,125.0,85,-100.0,100.0,-386.05263181844305,411.58749978385515,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.663499995833263,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,12,8.707476095801007e-09,133.3124999385369,116.67204250955929,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,86.67204251826676,30.0,133.31249994082833,125.0,84,-100.0,100.0,-386.05263182809125,411.58749977514765,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.577999999630265,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,13,8.703523129968512e-09,133.3124999362465,112.0150418521907,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,82.01504186089423,30.0,133.3124999385369,125.0,83,-100.0,100.0,-386.05263183773945,411.58749976644015,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.882699998735916,0.0,0.65,0.0,1.3
Rule+QP,0,310,14,-34.9999999882872,141.6249999334647,150.39636895005057,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129648,45.00000000870352,0.0,3.679154314539801e-10,85.39636896176337,30.0,133.3124999362465,125.0,82,-100.0,100.0,-386.05263184738317,411.5874997577367,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.8229999991017394,-35.0,0.65,0.0,1.3
Rule+QP,0,310,15,1.2658742298800002e-08,141.62499993013344,112.7703193247359,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-79.9999999882872,10.0000000117128,0.0,3.679154314539801e-10,82.77031933739464,30.0,141.6249999334647,125.0,81,-100.0,100.0,-351.05263185909604,443.1749997471658,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.4374999959254637,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,16,8.707476095564417e-09,141.624999927842,125.73042638600232,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999987341255,45.000000012658745,0.0,3.679154314539801e-10,95.7304263947098,30.0,141.62499993013344,125.0,80,-100.0,100.0,-351.0526318731224,443.1749997345071,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.515900003549177,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,17,8.703523129968512e-09,141.6249999255516,132.8942370192113,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,102.89423702791481,30.0,141.624999927842,125.0,79,-100.0,100.0,-351.0526318827705,443.1749997257996,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3535000038682483,0.0,0.65,0.0,1.3
Rule+QP,0,310,18,8.703538176138695e-09,141.6249999232612,123.7119051195178,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129648,45.00000000870352,0.0,3.679154314539801e-10,93.71190512822133,30.0,141.6249999255516,125.0,78,-100.0,100.0,-351.0526318924143,443.17499971709606,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.518400000757538,0.0,0.65,0.0,1.3
Rule+QP,0,310,19,8.703538176138695e-09,141.62499992097082,130.3981929997834,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129646,45.00000000870354,0.0,3.679154314539801e-10,100.39819300848694,30.0,141.6249999232612,125.0,77,-100.0,100.0,-351.05263190205807,443.1749997083926,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3258999974350445,0.0,0.65,0.0,1.3
Rule+QP,0,310,20,8.707476095801229e-09,141.62499991867938,180.9865865768308,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129646,45.00000000870354,0.0,3.679154314539801e-10,150.98658658553828,30.0,141.62499992097082,125.0,76,-100.0,100.0,-351.05263191170184,443.1749996996891,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.575099995941855,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,21,8.703523129968512e-09,141.624999916389,185.44612237896382,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,155.44612238766734,30.0,141.62499991867938,125.0,75,-100.0,100.0,-351.05263192135,443.1749996909816,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.5944000046583824,0.0,0.65,0.0,1.3
Rule+QP,0,310,22,8.703538176138695e-09,141.6249999140986,179.48230145426996,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129648,45.00000000870352,0.0,3.679154314539801e-10,149.4823014629735,30.0,141.624999916389,125.0,74,-100.0,100.0,-351.05263193099375,443.17499968227816,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.940900001907721,0.0,0.65,0.0,1.3
Rule+QP,0,310,23,8.703538176138695e-09,141.6249999118082,192.0513086118444,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129646,45.00000000870354,0.0,3.679154314539801e-10,162.05130862054796,30.0,141.6249999140986,125.0,73,-100.0,100.0,-351.0526319406375,443.17499967357463,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1162999948719516,0.0,0.65,0.0,1.3
Rule+QP,0,310,24,8.703538176138695e-09,141.6249999095178,181.08905755388633,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129646,45.00000000870354,0.0,3.679154314539801e-10,151.0890575625899,30.0,141.6249999118082,125.0,72,-100.0,100.0,-351.05263195028124,443.17499966487117,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9744999992544763,0.0,0.65,0.0,1.3
Rule+QP,0,310,25,8.707476095801229e-09,141.62499990722637,185.0572156853356,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999129646,45.00000000870354,0.0,3.679154314539801e-10,155.05721569404307,30.0,141.6249999095178,125.0,71,-100.0,100.0,-351.052631959925,443.17499965616764,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.595800000766758,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,26,8.707476095801007e-09,141.62499990493492,184.20956954481065,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,154.20956955351812,30.0,141.62499990722637,125.0,70,-100.0,100.0,-351.0526319695732,443.1749996474602,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.658299996459391,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,27,8.707476095801007e-09,141.62499990264348,183.00857912768203,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,3.679154314539801e-10,153.0085791363895,30.0,141.62499990493492,125.0,69,-100.0,100.0,-351.05263197922136,443.1749996387527,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.8724999938276596,0.0,0.65,0.0,1.6401219466856727
Rule+QP,0,310,28,8.1438384799416e-09,141.62499990050037,84.85684805495255,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991292526,45.000000008707474,0.0,0.0,77.3568480630964,7.5,141.62499990264348,125.0,68,-100.0,100.0,-351.05263198886956,443.1749996300452,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.209399998013396,0.0,0.0,0.0,1.0
Rule+QP,0,310,29,8.1438384799416e-09,141.62499989835726,84.58551212416336,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991856164,45.000000008143836,0.0,0.0,77.0855121323072,7.5,141.62499990050037,125.0,67,-100.0,100.0,-351.0526319978932,443.1749996219014,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.8151000005891547,0.0,0.0,0.0,1.0
Rule+QP,0,310,30,8.1438384799416e-09,141.62499989621415,82.46833915847553,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991856164,45.000000008143836,0.0,0.0,74.96833916661937,7.5,141.62499989835726,125.0,66,-100.0,100.0,-351.05263200691684,443.17499961375756,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2333999988622963,0.0,0.0,0.0,1.0
Rule+QP,0,310,31,8.1438384799416e-09,141.62499989407104,88.2688039547346,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991856164,45.000000008143836,0.0,0.0,80.76880396287844,7.5,141.62499989621415,125.0,65,-100.0,100.0,-351.05263201594045,443.1749996056137,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0877000026521273,0.0,0.0,0.0,1.0
Rule+QP,0,310,32,8.1438384799416e-09,141.62499989192793,59.50371261742092,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991856164,45.000000008143836,0.0,0.0,52.00371262556476,7.5,141.62499989407104,125.0,64,-100.0,100.0,-351.05263202496405,443.17499959746993,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2139999966602772,0.0,0.0,0.0,1.0
Rule+QP,0,310,33,1.448677593888084,141.2437689461679,39.60264482036455,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.999999991856164,45.000000008143836,0.0,0.0,33.55132241425264,7.5,141.62499989192793,125.0,63,-100.0,100.0,-351.05263203398766,443.1749995893261,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.1987999973353,1.4486775857473617,0.0,0.0,1.0
Rule+QP,0,310,34,33.886578020390985,132.32624841448606,0.0,25.273156032710986,0.0,hard_qp_solution,0.0,0,0,0.0,-43.551322406111915,46.448677593888085,0.0,0.0,1.113421987679999,7.5,141.2437689461679,125.0,62,-100.0,100.0,-352.6578149635036,441.726321995438,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.746299997146707,33.88657801232,0.0,0.0,1.0
Rule+QP,0,310,35,28.02619141581662,124.950934884008,0.0,13.55238282354967,0.0,hard_qp_solution,0.0,0,0,0.0,-11.113421979609015,78.88657802039098,0.0,0.0,6.973808592266948,7.5,132.32624841448606,125.0,61,-100.0,100.0,-390.20526983374293,407.839743975047,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.851199998985976,28.02619140773305,0.0,0.0,1.0
Rule+QP,0,310,36,28.614340428553888,117.42084529754646,0.0,40.0000000201761,0.0,hard_qp_solution,0.0,0,0,0.0,-16.97380858418338,73.02619141581661,0.0,0.0,-18.885659591622215,7.5,124.950934884008,125.0,60,-100.0,100.0,-421.2592215410189,379.8135525592304,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.300900003523566,53.885659591622215,0.0,0.0,1.0314378106430684
Rule+QP,0,310,37,-16.38565955860673,121.31243944271556,0.0,18.620680775244583,0.0,hard_qp_solution,0.0,0,0,0.0,-16.385659571446112,73.61434042855389,0.0,0.0,-42.50634033385131,7.5,117.42084529754646,125.0,59,-100.0,100.0,-452.96486190506755,351.19921213067653,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9346000010264106,-16.385659571446112,0.0,0.0,1.0
Rule+QP,0,310,38,-6.7099887268065315,122.90606176533211,0.0,12.500000008158278,0.0,hard_qp_solution,0.0,0,0,0.0,-61.38565955860673,28.61434044139327,0.0,0.0,-26.70998873496481,7.5,121.31243944271556,125.0,58,-100.0,100.0,-436.5792023464608,365.9872698823191,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.076500004681293,-6.70998873496481,0.0,0.0,1.0
Rule+QP,0,310,39,-41.47560844075564,132.75651877001158,0.0,12.50000000817841,0.0,hard_qp_solution,0.0,0,0,0.0,-51.70998872680653,38.29001127319347,0.0,0.0,-61.475608448934054,7.5,122.90606176533211,125.0,57,-100.0,100.0,-429.86921361965426,372.043034708262,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.416999999899417,-41.475608448934054,0.0,0.0,1.0
Rule+QP,0,310,40,-38.44850444643985,141.88803857604105,0.0,12.500000008194739,0.0,hard_qp_solution,0.0,0,0,0.0,-86.47560844075565,3.524391559244357,0.0,0.0,-58.44850445463459,7.5,132.75651877001158,125.0,56,-100.0,100.0,-388.3936051788986,409.474771326044,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.2521999964956194,-38.44850445463459,0.0,0.0,1.0
