controller,seed,episode,update,transition,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,day,step,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step
PPO-QP,20260808,8,2,862,0,0,0,0.0,99.99999998797168,100.0,0.0,1.8598940905908042e-11,87.64087006953979,30.0,76,93,203.9473684178873,125.0,3,-88.64265929310609,100.0,99.99999998797168,480.49999998797176,-1.202832322633185e-08,3.7999999999999996e-08,0,1,18.790326910611725,0
PPO-QP,20260808,9,2,957,0,0,0,0.0,76.07238823178332,100.0,0.0,1.86807125324151e-11,96.25561346436216,30.0,8,92,223.96641795573245,125.0,4,-4.3519243969159875,100.0,76.07238823178332,646.8223882317833,-23.92761176821668,3.7999999999999996e-08,0,1,27.144776503942786,0
PPO-QP,20260808,10,3,1055,0,0,0,0.0,99.99999997126326,100.0,0.0,1.8797289650744156e-11,91.55221419607727,30.0,92,94,177.63157893980613,125.0,2,-100.0,100.0,99.99999997126326,290.24999997126326,-2.8736735657730605e-08,3.7999999999999996e-08,0,1,22.62649527645459,0
PPO-QP,20260808,11,3,1149,0,0,0,0.0,70.79560622618095,100.0,0.0,1.8782075894563376e-11,83.01996185755443,30.0,27,92,222.57779111215288,125.0,4,-10.198774264619452,100.0,70.79560622618095,641.5456062261809,-29.20439377381905,3.7999999999999996e-08,0,1,72.57927584156104,0
PPO-QP,20260808,12,3,1248,0,0,0,0.0,95.50304784827283,95.50304784827283,1.9296964026693787e-11,1.9296964026693787e-11,94.08537372549401,30.0,93,95,150.13238101270338,125.0,1,-100.0,100.0,95.50304784827283,95.50304784827283,0.0,3.7999999999999996e-08,0,1,38.808822006862194,0
PPO-QP,20260808,13,3,1344,0,0,0,0.0,99.99999995343043,99.99999995343043,1.8668622203676932e-11,1.8668622203676932e-11,105.56974496097747,30.0,185,95,151.31578946142906,125.0,1,-100.0,100.0,99.99999995343043,99.99999995343043,0.0,3.7999999999999996e-08,0,1,30.67273051739788,0
PPO-QP,20260808,15,3,1535,0,0,0,0.0,67.66468206555828,100.0,0.0,1.855771092351688e-11,109.78876866424572,30.0,218,94,169.1222847540943,125.0,2,-100.0,100.0,67.66468206555828,257.9146820655583,-32.33531793444172,3.7999999999999996e-08,0,1,85.55099646911913,0
PPO-QP,20260808,16,4,1631,0,0,0,0.0,83.59195430239353,100.0,0.0,1.8555838347348678e-11,108.35640982345177,30.0,237,94,173.3136721848404,125.0,2,-100.0,100.0,83.59195430239353,273.84195430239356,-16.408045697606468,3.7999999999999996e-08,0,1,21.161020637756202,0
PPO-QP,20260808,17,4,1727,0,0,0,0.0,-100.0,-100.0,0.0,3.7007434154171884e-18,113.60837303249254,30.0,213,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,17.73005894285282,0
PPO-QP,20260808,18,4,1822,0,0,0,0.0,-100.0,-100.0,0.0,7.401486830834377e-18,113.98575465587498,30.0,164,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,2.838720335838957,0
PPO-QP,20260808,19,4,1917,0,0,0,0.0,8.756424035827274,100.0,0.0,1.898887343661689e-11,103.63968225208008,30.0,38,92,206.25169053574402,125.0,4,-78.94025037581467,100.0,8.756424035827274,579.5064240358272,-91.24357596417272,3.7999999999999996e-08,0,1,0.9052465724770773,0
PPO-QP,20260808,19,4,1918,0,0,0,0.0,99.99999996751957,100.0,0.0,1.898887343661689e-11,105.5249324981936,30.0,38,93,203.94736841250517,125.0,3,-88.6426593157677,100.0,99.99999996751957,480.4999999675196,-3.2480429013048706e-08,3.7999999999999996e-08,0,1,46.2435758992119,0
PPO-QP,20260808,20,4,2015,0,0,0,0.0,99.999999981124,100.0,0.0,1.87506121740455e-11,93.20117011814513,30.0,106,94,177.63157894240106,125.0,2,-100.0,100.0,99.999999981124,290.249999981124,-1.8875994101108517e-08,3.7999999999999996e-08,0,1,28.29872923184162,0
PPO-QP,20260808,21,5,2111,0,0,0,0.0,62.986051930763935,100.0,0.0,1.8752125778102405e-11,104.78206419233967,30.0,229,94,167.89106629756947,125.0,2,-100.0,100.0,62.986051930763935,253.23605193076395,-37.013948069236065,3.7999999999999996e-08,0,1,55.83385043277331,0
PPO-QP,20260808,22,5,2206,0,0,0,0.0,92.8093133543296,100.0,0.0,0.0,76.08667947848586,30.0,34,93,202.0550824616657,125.0,3,-96.61017910877598,100.0,92.8093133543296,473.3093133543297,-7.190686645670397,3.7999999999999996e-08,0,1,48.39565878444642,0
PPO-QP,20260808,23,5,2304,0,0,0,0.0,99.99999996387287,99.99999996387287,1.8585514608796907e-11,1.8585514608796907e-11,104.26490960603476,30.0,33,95,151.31578946417707,125.0,1,-100.0,100.0,99.99999996387287,99.99999996387287,0.0,3.7999999999999996e-08,0,1,13.211052865107959,0
PPO-QP,20260808,24,5,2399,0,0,0,0.0,91.45503058085902,100.0,0.0,1.86430500666764e-11,107.2691690798737,30.0,123,94,175.3829027844366,125.0,2,-100.0,100.0,91.45503058085902,281.70503058085905,-8.544969419140983,3.7999999999999996e-08,0,1,44.041088438288476,0
PPO-QP,20260808,25,5,2494,0,0,0,0.0,-100.0,-37.90700109230227,0.0,1.8557207622412383e-11,99.7998532146309,30.0,116,93,68.49708724057821,125.0,3,-100.0,100.0,-459.5136492917484,-37.90700109230227,-62.09299890769773,3.7999999999999996e-08,0,1,31.645492007695935,0
PPO-QP,20260808,25,5,2495,0,0,0,0.0,-100.0,-100.0,0.0,1.8557207622412383e-11,98.63407624666878,30.0,116,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,17.092998907697734,0
PPO-QP,20260808,26,6,2592,0,0,0,0.0,58.358456538128394,58.358456538128394,1.9446229811611224e-11,1.9446229811611224e-11,103.16376452619467,30.0,143,95,140.35748856266537,125.0,1,-100.0,100.0,58.358456538128394,58.358456538128394,0.0,3.7999999999999996e-08,0,1,10.444497772515625,0
PPO-QP,20260808,27,6,2688,0,0,0,0.0,99.99999995571318,99.99999995571318,1.8640896234008626e-11,1.8640896234008626e-11,97.63943300901241,30.0,109,95,151.31578946202978,125.0,1,-100.0,100.0,99.99999995571318,99.99999995571318,0.0,3.7999999999999996e-08,0,1,42.053912738393834,0
PPO-QP,20260808,28,6,2784,0,0,0,0.0,99.99999996859464,99.99999996859464,1.8579005001129188e-11,1.8579005001129188e-11,100.84955718275894,30.0,227,95,151.31578946541964,125.0,1,-100.0,100.0,99.99999996859464,99.99999996859464,0.0,3.7999999999999996e-08,0,1,7.179588982648895,0
PPO-QP,20260808,29,6,2879,0,0,0,0.0,56.550062900801386,100.0,0.0,1.8918333566375624e-11,99.43316356210373,30.0,150,94,166.1973849738951,125.0,2,-100.0,100.0,56.550062900801386,246.8000629008014,-43.449937099198614,3.7999999999999996e-08,0,1,21.595316712970224,0
PPO-QP,20260808,29,6,2880,0,0,0,0.0,100.0,100.0,1.8918333566375624e-11,1.8918333566375624e-11,101.12443062804459,30.0,150,95,151.31578947368422,125.0,1,-100.0,100.0,100.00000000000003,100.00000000000003,2.842170943040401e-14,3.7999999999999996e-08,1,0,0.0,0
PPO-QP,20260808,30,6,2976,0,0,0,0.0,-100.0,-100.0,1.8569693930696e-11,1.8569693930696e-11,99.87740349038724,30.0,191,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,33.425676745602786,0
PPO-QP,20260808,31,6,3070,0,0,0,0.0,-100.0,-100.0,0.0,1.876906408071477e-11,87.6910129909029,30.0,60,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,17.13663017314005,0
PPO-QP,20260808,32,7,3165,0,0,0,0.0,-100.0,-65.4330394289898,0.0,1.9095662088612166e-11,105.7846855565606,30.0,4,92,38.20965313561492,125.0,4,-100.0,50.1966819153367,-697.8430117281588,-65.4330394289898,-34.5669605710102,3.7999999999999996e-08,0,1,13.887487916958918,0
PPO-QP,20260808,33,7,3262,0,0,0,0.0,-100.0,-100.0,0.0,1.8509286695926146e-11,110.4943430456338,30.0,157,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,83.44914173462114,0
PPO-QP,20260808,34,7,3358,0,0,0,0.0,-100.0,-100.0,0.0,1.9957650347161385e-11,87.51876659314041,30.0,93,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,87.42792405354191,0
PPO-QP,20260808,35,7,3456,0,0,0,0.0,74.1983841098089,74.1983841098089,1.8501389309477646e-11,1.8501389309477646e-11,98.38639719726505,30.0,184,95,144.52589055521287,125.0,1,-100.0,100.0,74.1983841098089,74.1983841098089,0.0,3.7999999999999996e-08,0,1,8.978850767021129,0
PPO-QP,20260808,37,8,3648,0,0,0,0.0,-48.06131907800776,-48.06131907800776,1.8671534688744866e-11,1.8671534688744866e-11,104.83158944076625,30.0,186,95,113.58543671897316,125.0,1,-100.0,100.0,-48.06131907800776,-48.06131907800776,0.0,3.7999999999999996e-08,0,1,36.33715285420305,0
PPO-QP,20260808,38,8,3743,0,0,0,0.0,-100.0,-57.8852522953134,0.0,1.8628391422007932e-11,87.95862580836722,30.0,98,94,87.50225257986307,125.0,2,-100.0,100.0,-268.6885763950364,-57.8852522953134,-42.1147477046866,3.7999999999999996e-08,0,1,59.387011193513,0
PPO-QP,20260808,39,8,3839,0,0,0,0.0,-100.0,-74.1182731837902,0.0,1.8552148706163506e-11,96.7428335082991,30.0,50,94,83.64691011884983,125.0,2,-100.0,100.0,-284.9215972835132,-74.1182731837902,-25.881726816209806,3.7999999999999996e-08,0,1,46.69784790898704,0
PPO-QP,20260808,40,8,3936,0,0,0,0.0,-100.0,-100.0,0.0,0.0,100.2152291626295,30.0,115,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,20.845600345323504,0
PPO-QP,20260808,42,9,4127,0,0,0,0.0,-100.0,-35.9840976243696,0.0,1.8737171073960703e-11,108.35640982345177,30.0,237,94,92.70377681421222,125.0,2,-100.0,100.0,-246.78742172409264,-35.9840976243696,-64.01590237563039,3.7999999999999996e-08,0,1,12.781795745441077,0
PPO-QP,20260808,42,9,4128,0,0,0,0.0,-100.0,-100.0,1.8737171073960703e-11,1.8737171073960703e-11,108.09986052478493,30.0,237,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,19.01590237563039,0
PPO-QP,20260808,43,9,4224,0,0,0,0.0,-100.0,-100.0,1.874899864991638e-11,1.874899864991638e-11,89.0792355964235,30.0,86,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,65.80242544672737,0
PPO-QP,20260808,44,9,4317,0,0,0,0.0,-100.0,-78.48803749708,0.0,1.8489720865488835e-11,100.78780511344941,30.0,45,92,35.1090910944435,125.0,4,-100.0,38.414546158885294,-710.898009796249,-78.48803749708,-21.51196250292,3.7999999999999996e-08,0,1,8.959484380166359,0
PPO-QP,20260808,46,9,4509,0,0,0,0.0,-100.0,-87.10732806810603,0.0,1.8844807196198112e-11,92.94233251117724,30.0,1,92,33.06200958382482,125.0,4,-100.0,30.635636418534304,-719.5173003672751,-87.10732806810603,-12.892671931893972,3.7999999999999996e-08,0,1,62.10581673682387,0
PPO-QP,20260808,48,10,4702,0,0,0,0.0,-100.0,-96.81539276645648,0.0,1.8739972536726175e-11,100.00679931563552,30.0,175,93,54.506344217966586,125.0,3,-100.0,100.0,-518.4220409659025,-96.81539276645648,-3.1846072335435167,3.7999999999999996e-08,0,1,27.00110960632614,0
PPO-QP,20260808,49,10,4799,0,0,0,0.0,-100.0,-100.0,0.0,1.858363833188529e-11,89.53178445106025,30.0,119,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,19.174021322320414,0
PPO-QP,20260808,51,10,4989,0,0,0,0.0,-100.0,-48.96776112628507,0.0,1.8421408842783647e-11,113.92297184986944,30.0,217,92,42.1201567325073,125.0,4,-100.0,65.05659558352772,-681.377733425454,-48.96776112628507,-51.03223887371493,3.7999999999999996e-08,0,1,44.77395548320045,0
PPO-QP,20260808,52,10,5088,0,0,0,0.0,-27.696707151204873,-27.696707151204873,1.959779745893305e-11,1.959779745893305e-11,94.60646830148582,30.0,62,95,118.42203205158884,125.0,1,-100.0,100.0,-27.696707151204873,-27.696707151204873,0.0,3.7999999999999996e-08,0,1,12.788019521049147,0
PPO-QP,20260808,54,11,5280,0,0,0,0.0,-97.95356745039582,-97.95356745039582,0.0,0.0,106.27196128515824,30.0,217,95,101.73602773053099,125.0,1,-100.0,100.0,-97.95356745039582,-97.95356745039582,0.0,3.7999999999999996e-08,0,1,108.38068152428018,0
PPO-QP,20260808,55,11,5376,0,0,0,0.0,99.99999998401059,99.99999998401059,1.8778719320285593e-11,1.8778719320285593e-11,79.36832901971039,30.0,34,95,151.31578946947647,125.0,1,-100.0,100.0,99.99999998401059,99.99999998401059,0.0,3.7999999999999996e-08,0,1,44.79677231466378,0
PPO-QP,20260808,56,11,5469,0,0,0,0.0,-100.0,-100.0,0.0,0.0,110.10922097309025,30.0,167,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,57,11,5567,0,0,0,0.0,99.9999999570565,100.0,0.0,2.960594732333751e-17,103.07058365071504,30.0,178,94,177.6315789360675,125.0,2,-100.0,100.0,99.9999999570565,290.24999995705656,-4.294349764677463e-08,3.7999999999999996e-08,0,1,37.396603613652,0
PPO-QP,20260808,58,12,5663,0,0,0,0.0,-100.0,-0.04556736601096801,0.0,1.869909042421606e-11,106.88581987785797,30.0,209,94,101.2391777505724,125.0,2,-100.0,100.0,-210.848891465734,-0.04556736601096801,-99.95443263398903,3.7999999999999996e-08,0,1,14.053200374324756,0
PPO-QP,20260808,58,12,5664,0,0,0,0.0,-100.0,-100.0,1.869909042421606e-11,1.869909042421606e-11,110.12140086101842,30.0,209,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,54.95443263398903,0
PPO-QP,20260808,59,12,5758,0,0,0,0.0,-100.0,-64.6205447707868,0.0,1.873227499042211e-11,113.10692921361587,30.0,209,93,62.15262061693814,125.0,3,-100.0,100.0,-486.22719297023286,-64.6205447707868,-35.37945522921321,3.7999999999999996e-08,0,1,97.08300633704009,0
PPO-QP,20260808,61,12,5949,0,0,0,0.0,-100.0,-45.64363447900172,0.0,1.840878560699366e-11,95.09537857069627,30.0,117,92,42.90963681123709,125.0,4,-100.0,68.05661988270094,-678.0536067781707,-45.64363447900172,-54.35636552099828,3.7999999999999996e-08,0,1,4.25302148317494,0
PPO-QP,20260808,61,12,5950,0,0,0,0.0,-100.0,-100.0,0.0,1.840878560699366e-11,93.0632070680603,30.0,117,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,9.356365520998281,0
PPO-QP,20260808,62,12,6047,0,0,0,0.0,-100.0,-100.0,0.0,1.9818361766491912e-11,100.72538308078468,30.0,18,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,51.18356082385599,0
PPO-QP,20260808,63,12,6142,0,0,0,0.0,-100.0,-88.89024020644707,0.0,1.872842251652666e-11,99.7998532146309,30.0,116,93,56.38856795096882,125.0,3,-100.0,100.0,-510.4968884058932,-88.89024020644707,-11.109759793552925,3.7999999999999996e-08,0,1,27.046227254684027,0
PPO-QP,20260808,64,13,6237,0,0,0,0.0,-100.0,-100.0,0.0,1.92557525480197e-11,109.65240546778003,30.0,206,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,65,13,6333,0,0,0,0.0,-100.0,-100.0,0.0,1.9393205559955126e-11,101.3762952084312,30.0,30,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,66,13,6430,0,0,0,0.0,-100.0,-81.92203370958295,0.0,1.8607341593461038e-11,98.7918044273275,30.0,136,93,58.04351699397405,125.0,3,-100.0,100.0,-503.52868190902905,-81.92203370958295,-18.077966290417052,3.7999999999999996e-08,0,1,50.670979194235,0
PPO-QP,20260808,67,13,6527,0,0,0,0.0,-100.0,-100.0,0.0,1.850016436340714e-11,104.01884775415509,30.0,47,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,16.24951831122638,0
PPO-QP,20260808,68,13,6623,0,0,0,0.0,-100.0,-100.0,0.0,1.86185178385756e-11,119.69675434917895,30.0,202,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,34.55407461476187,0
PPO-QP,20260808,69,14,6718,0,0,0,0.0,-100.0,-61.792652674264986,0.0,1.883043720951605e-11,111.06224735325101,30.0,156,93,62.824244989862066,125.0,3,-100.0,100.0,-483.39930087371107,-61.792652674264986,-38.207347325735014,3.7999999999999996e-08,0,1,63.29248988740228,0
PPO-QP,20260808,70,14,6814,0,0,0,0.0,-100.0,-86.71493568689944,0.0,1.956095655823257e-11,108.64901697084584,30.0,187,93,56.905202774361385,125.0,3,-100.0,100.0,-508.32158388634554,-86.71493568689944,-13.285064313100563,3.7999999999999996e-08,0,1,21.768031616029077,0
PPO-QP,20260808,71,14,6909,0,0,0,0.0,-100.0,-100.0,0.0,1.872155023600423e-11,108.3505698228186,30.0,161,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,95.31755920452673,0
PPO-QP,20260808,72,14,7005,0,0,0,0.0,-100.0,-100.0,0.0,1.848164954409981e-11,97.7759754231541,30.0,122,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,73,14,7102,0,0,0,0.0,-100.0,-100.0,0.0,1.909385982656886e-11,92.15189450956446,30.0,87,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,29.31665816800097,0
PPO-QP,20260808,74,15,7198,0,0,0,0.0,-100.0,-100.0,0.0,1.8785040190039127e-11,105.37217646972334,30.0,160,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,48.53701585255121,0
PPO-QP,20260808,75,15,7293,0,0,0,0.0,-100.0,-71.73633578407816,0.0,1.8684350363192454e-11,97.6381556687681,30.0,57,92,36.712620251281436,125.0,4,-100.0,44.50795695486946,-704.1463080832472,-71.73633578407816,-28.263664215921835,3.7999999999999996e-08,0,1,30.367297005539506,0
PPO-QP,20260808,76,15,7389,0,0,0,0.0,-100.0,-100.0,0.0,1.1102230246251566e-17,107.61759070352285,30.0,152,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,41.11639367297096,0
PPO-QP,20260808,77,15,7485,0,0,0,0.0,-100.0,-100.0,0.0,1.9344888653923438e-11,100.24854400666918,30.0,170,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,38.10291373304922,0
PPO-QP,20260808,78,15,7581,0,0,0,0.0,-100.0,-100.0,0.0,0.0,104.23250747221446,30.0,226,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,79,15,7678,0,0,0,0.0,-100.0,-100.0,0.0,1.9527205778283965e-11,101.86199729368201,30.0,234,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,35.521565478527194,0
PPO-QP,20260808,80,16,7773,0,0,0,0.0,-100.0,-89.24627658306457,0.0,2.0114454546416027e-11,101.76595014465538,30.0,18,92,32.554009311522165,125.0,4,-100.0,28.705235383784228,-721.6562488822336,-89.24627658306457,-10.75372341693543,3.7999999999999996e-08,0,1,41.52770861796798,0
PPO-QP,20260808,81,16,7872,0,0,0,0.0,62.9941402337624,62.9941402337624,1.759022927316778e-11,1.759022927316778e-11,94.93853989458648,30.0,223,95,141.57740532467432,125.0,1,-100.0,100.0,62.9941402337624,62.9941402337624,0.0,3.7999999999999996e-08,0,1,2.777828625026899,0
PPO-QP,20260808,82,16,7968,0,0,0,0.0,-100.0,-100.0,1.953405215360249e-11,1.953405215360249e-11,90.67384147928755,30.0,78,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,67.76219012384871,0
PPO-QP,20260808,83,16,8061,0,0,0,0.0,-100.0,-70.99050503185858,0.0,2.0059098826408216e-11,104.96059298132022,30.0,58,92,36.88975505493359,125.0,4,-100.0,45.18106920874763,-703.4004773310276,-70.99050503185858,-29.009494968141425,3.7999999999999996e-08,0,1,13.683568611653023,0
PPO-QP,20260808,84,16,8159,0,0,0,0.0,-100.0,-100.0,0.0,1.860167205454862e-11,96.40834849370343,30.0,162,94,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,1,7.474035144410109,0
PPO-QP,20260808,85,17,8253,0,0,0,0.0,-100.0,-100.0,0.0,1.9615738663010992e-11,105.7846855565606,30.0,4,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,60.249515310911384,0
PPO-QP,20260808,86,17,8350,0,0,0,0.0,-100.0,-100.0,0.0,1.985116515612617e-11,72.30693989180492,30.0,42,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,18.541547010335506,0
PPO-QP,20260808,87,17,8445,0,0,0,0.0,-100.0,-100.0,0.0,1.9865849705998546e-11,102.10435203642338,30.0,53,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,88,17,8541,0,0,0,0.0,-100.0,-100.0,0.0,1.9558880441176522e-11,109.65240546778003,30.0,206,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,43.88078128886126,0
PPO-QP,20260808,89,17,8640,0,0,0,0.0,-100.0,-100.0,1.8627984340232237e-11,1.8627984340232237e-11,90.12978464106922,30.0,99,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,65.23493435916969,0
PPO-QP,20260808,90,18,8733,0,0,0,0.0,-100.0,-100.0,0.0,1.9444775419448965e-11,100.89617127432541,30.0,141,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,91,18,8829,0,0,0,0.0,-100.0,-100.0,0.0,1.8676819350342082e-11,96.58075138170044,30.0,179,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP,20260808,92,18,8925,0,0,0,0.0,-100.0,-89.46999469273351,0.0,1.9475783948526744e-11,92.05160546747763,30.0,120,92,32.50087626047579,125.0,4,-100.0,28.503329789808006,-721.8799669919025,-89.46999469273351,-10.530005307266492,3.7999999999999996e-08,0,1,36.38180393687612,0
PPO-QP,20260808,93,18,9021,0,0,0,0.0,-100.0,-100.0,0.0,2.960594732333751e-17,106.13850935359314,30.0,234,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,34.868045299586754,0
