seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260807,PPO-QP-no-penalty,28,14336,-6.369659391057652,0,5,0,149,0,32,25.0,2.9929042577592213e-10,0.0,0
20260807,PPO-QP-no-penalty,29,14848,-6.221527865918988,0,5,0,154,0,64,123.44560723915784,2.978241542272997e-10,0.0,0
20260807,PPO-QP-no-penalty,30,15360,-7.9082429322326435,0,5,0,160,0,0,125.0,48.336720358574524,0.0,0
20260807,PPO-QP-no-penalty,31,15872,-6.189260953236323,0,5,0,165,0,32,25.0,0.0,0.0,0
20260807,PPO-QP-no-penalty,32,16384,-5.670088316984447,0,5,0,170,0,64,25.0,2.9903773901551745e-10,0.0,0
20260807,PPO-QP-no-penalty,33,16896,-6.376122065622338,0,6,0,176,0,0,125.0,33.69237365284864,0.0,0
20260807,PPO-QP-no-penalty,34,17408,-7.855743938622026,0,5,0,181,0,32,25.0,0.0,0.0,0
20260807,PPO-QP-no-penalty,35,17920,-5.8134722188708645,0,6,0,186,0,64,25.0,3.0015923080384255e-10,0.0,0
20260807,PPO-QP-no-penalty,36,18432,-5.486959701537366,0,6,0,192,0,0,125.0,51.984259351488916,0.0,0
20260807,PPO-QP-no-penalty,37,18944,-5.032220863262504,0,5,0,197,0,32,25.0,3.0328412004010374e-10,0.0,0
20260807,PPO-QP-no-penalty,38,19456,-6.119744753846254,0,5,0,202,0,64,123.1649795881606,3.0101254822056944e-10,0.0,0
20260807,PPO-QP-no-penalty,39,19968,-6.228395807856283,0,6,0,208,0,0,125.0,45.45676174226335,0.0,0
20260807,PPO-QP-no-penalty,40,20480,-7.63664373795257,0,5,0,213,0,32,25.0,3.0077934587424693e-10,0.0,0
20260807,PPO-QP-no-penalty,41,20992,-4.930860872089427,0,5,0,218,0,64,25.0,3.0385793881038126e-10,0.0,0
20260807,PPO-QP-no-penalty,42,21504,-6.479391281428986,0,6,0,224,0,0,125.0,47.431508068215706,0.0,0
20260807,PPO-QP-no-penalty,43,22016,-6.232182706146615,0,5,0,229,0,32,50.17931363145111,0.0,0.0,0
20260807,PPO-QP-no-penalty,44,22528,-6.073102803998985,0,5,0,234,0,64,223.06950575599106,2.9800700795945545e-10,0.0,0
20260807,PPO-QP-no-penalty,45,23040,-7.522661323979878,0,5,0,240,0,0,125.0,34.463561299318194,0.0,0
20260807,PPO-QP-no-penalty,46,23552,-6.369236628030274,0,4,0,245,0,32,25.0,3.0017127672365973e-10,0.0,0
20260807,PPO-QP-no-penalty,47,24064,-5.189207660550448,0,5,0,250,0,64,25.0,0.0,0.0,0
20260807,PPO-QP-no-penalty,48,24576,-7.067953185851055,0,6,0,256,0,0,125.0,50.95367414748124,0.0,0
20260807,PPO-QP-no-penalty,49,25088,-7.329465988532624,0,5,0,261,0,32,51.24937192678102,3.050477093147208e-10,0.0,0
20260807,PPO-QP-no-penalty,50,25600,-5.6386441691475495,0,4,0,266,0,64,25.0,3.0345975732259944e-10,0.0,0
20260807,PPO-QP-no-penalty,51,26112,-6.38998300709525,0,5,0,272,0,0,125.0,47.17685522447019,0.0,0
20260807,PPO-QP-no-penalty,52,26624,-5.764835595298363,0,5,0,277,0,32,25.0,3.0489932800747965e-10,0.0,0
20260807,PPO-QP-no-penalty,53,27136,-6.165796975730842,0,6,0,282,0,64,221.36735948966967,2.9983604488137416e-10,0.0,0
20260807,PPO-QP-no-penalty,54,27648,-7.349012680138081,0,6,0,288,0,0,125.0,40.37584110173173,0.0,0
20260807,PPO-QP-no-penalty,55,28160,-7.074902093959622,0,5,0,293,0,32,25.0,2.991301650823175e-10,0.0,0
20260807,PPO-QP-no-penalty,56,28672,-6.591365993404691,0,5,0,298,0,64,221.91995609636848,3.002596504764199e-10,0.0,0
20260807,PPO-QP-no-penalty,57,29184,-6.891368313040953,0,6,0,304,0,0,125.0,39.827735857566886,0.0,0
20260807,PPO-QP-no-penalty,58,29696,-6.2552045623547805,0,5,0,309,0,32,25.0,2.983525093647188e-10,0.0,0
20260807,PPO-QP-no-penalty,59,30208,-5.6234821214298005,0,5,0,314,0,64,215.2389372790749,2.9943592050329926e-10,0.0,0
20260807,PPO-QP-no-penalty,60,30720,-6.752059773946845,0,6,0,320,0,0,125.0,51.93714626981247,0.0,0
20260807,PPO-QP-no-penalty,61,31232,-5.395102009583104,0,5,0,325,0,32,25.0,3.005533599775845e-10,0.0,0
20260807,PPO-QP-no-penalty,62,31744,-4.962471743284862,0,5,0,330,0,64,223.5640910097645,2.9909830168151075e-10,0.0,0
20260807,PPO-QP-no-penalty,63,32256,-6.323307939830678,0,6,0,336,0,0,125.0,34.34242971934897,0.0,0
20260807,PPO-QP-no-penalty,64,32768,-5.0997658257417084,0,5,0,341,0,32,25.0,2.9910218746209694e-10,0.0,0
20260807,PPO-QP-no-penalty,65,33280,-5.2991678682412875,0,5,0,346,0,64,182.09190383334746,3.0103813886128705e-10,0.0,0
20260807,PPO-QP-no-penalty,66,33792,-6.4956046168890555,0,6,0,352,0,0,125.0,50.045514673312184,0.0,0
20260807,PPO-QP-no-penalty,67,34304,-6.127526160996867,0,5,0,357,0,32,25.88441594487909,3.010802718250716e-10,0.0,0
20260807,PPO-QP-no-penalty,68,34816,-4.990667809957737,0,6,0,362,0,64,159.97534928974625,0.0,0.0,0
20260807,PPO-QP-no-penalty,69,35328,-5.322991493159215,0,6,0,368,0,0,125.0,34.34242971934897,0.0,0
20260807,PPO-QP-no-penalty,70,35840,-5.80344785565288,0,5,0,373,0,32,25.0,3.010339200137935e-10,0.0,0
20260807,PPO-QP-no-penalty,71,36352,-5.654001881545565,0,5,0,378,0,64,26.94650321304198,2.991594749701676e-10,0.0,0
20260807,PPO-QP-no-penalty,72,36864,-6.824586739947497,0,6,0,384,0,0,125.0,40.03459991791887,0.0,0
20260807,PPO-QP-no-penalty,73,37376,-6.902524535031305,0,5,0,389,0,32,25.0,3.032276096881503e-10,0.0,0
20260807,PPO-QP-no-penalty,74,37888,-5.946673605886571,0,5,0,394,0,64,25.0,3.0030572473194184e-10,0.0,0
20260807,PPO-QP-no-penalty,75,38400,-6.5116256878879755,0,6,0,400,0,0,125.0,47.584372328306586,0.0,0
20260807,PPO-QP-no-penalty,76,38912,-6.078709334635198,0,5,0,405,0,32,25.0,2.999966386418862e-10,0.0,0
20260807,PPO-QP-no-penalty,77,39424,-6.072455544150467,0,5,0,410,0,64,91.84464805102425,3.0033769915505104e-10,0.0,0
20260807,PPO-QP-no-penalty,78,39936,-6.62571839375391,0,6,0,416,0,0,125.0,48.522124195218595,0.0,0
20260807,PPO-QP-no-penalty,79,40448,-6.174550686267347,0,5,0,421,0,32,25.0,3.014537508505555e-10,0.0,0
20260807,PPO-QP-no-penalty,80,40960,-7.697300527852255,0,5,0,426,0,64,224.76248965162515,2.992391889833357e-10,0.0,0
20260807,PPO-QP-no-penalty,81,41472,-6.449280078985456,0,6,0,432,0,0,125.0,33.580995968791754,0.0,0
20260807,PPO-QP-no-penalty,82,41984,-6.67019576474112,0,5,0,437,0,32,25.0,3.0025215647100367e-10,0.0,0
20260807,PPO-QP-no-penalty,83,42496,-4.468003105716745,0,5,0,442,0,64,25.0,2.220446049250313e-16,0.0,0
20260807,PPO-QP-no-penalty,84,43008,-6.487665951370582,0,6,0,448,0,0,125.0,38.68737477355384,0.0,0
20260807,PPO-QP-no-penalty,85,43520,-5.506096038959728,0,5,0,453,0,32,25.0,4.440892098500626e-16,0.0,0
20260807,PPO-QP-no-penalty,86,44032,-7.049519585332586,0,5,0,458,0,64,217.69174559045746,3.002204040924994e-10,0.0,0
20260807,PPO-QP-no-penalty,87,44544,-5.673287927993691,0,6,0,464,0,0,125.0,31.17339360400382,0.0,0
20260807,PPO-QP-no-penalty,88,45056,-6.948883834836867,0,5,0,469,0,32,25.0,3.050885100108758e-10,0.0,0
20260807,PPO-QP-no-penalty,89,45568,-6.232326161845942,0,5,0,474,0,64,51.22868733434415,0.0,0.0,0
20260807,PPO-QP-no-penalty,90,46080,-6.202879046524115,0,6,0,480,0,0,125.0,34.82439787684288,0.0,0
