controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260805,0,20260905,47,1,96,0,96,186.08388005689687,250.64786586103045,470.54957259809896,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260805,1,20261900,135,1,192,0,96,206.14417612575502,314.14419142435895,601.1421393660927,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,14.1918743572372
PPO-QP-no-penalty,20260805,2,20261996,184,1,288,0,96,224.85089865528798,313.5198395540959,587.220537386663,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,3,20262092,47,1,384,0,96,186.0181994172569,250.71058563307315,470.65590006947906,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,4,20262188,1,1,480,0,96,203.57749226316474,281.80217280752515,528.1212157446203,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,5,20262284,180,2,576,0,96,221.4760386758974,302.1348061914758,566.3946220262582,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260805,6,20261968,158,2,672,0,96,192.4173786169847,245.76416041547026,477.3126788793123,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,15.033297088628258
PPO-QP-no-penalty,20260805,7,20262064,59,2,768,0,96,274.62107211177096,322.0763907035038,607.5010868564237,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,8,20262160,40,2,864,0,96,188.02060832366902,251.77447241118378,472.9223992790345,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,9,20262256,61,2,960,0,96,200.46536369296268,250.65828773431872,471.8968395825886,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP-no-penalty,20260805,10,20262352,156,3,1056,0,96,197.14831087497228,245.06730260547042,464.00384304055694,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,2.333530899347049
PPO-QP-no-penalty,20260805,11,20262036,25,3,1152,0,96,282.48294164780276,414.4087604443249,774.5982257182326,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,12,20262132,14,3,1248,0,96,126.579996168077,168.65397212672733,492.38872999626096,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,175.24407885370522
PPO-QP-no-penalty,20260805,13,20262228,18,3,1344,0,96,292.8210964490378,395.7920884792738,742.0908325995144,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260805,14,20262324,221,3,1440,0,96,343.93522671285126,346.64428338593643,658.8241919966949,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260805,15,20262420,51,3,1536,0,96,190.47784791523762,243.0349774743275,457.1672422594562,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP-no-penalty,20260805,16,20262516,49,4,1632,0,96,132.70329531813482,179.12540945113116,380.28404306203123,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,43.69435039474982
