cost,carbon,degradation,estimated_degradation_cost,bess_throughput_kwh,peak_cost,comfort_cost,grid_violation,grid_import_violation,grid_export_violation,grid_violation_steps,hard_feasible_steps,physical_infeasible_steps,preventable_violation_steps,minimum_required_slack_kw_sum,minimum_required_slack_kw_max,grid_max_exceedance_kw,grid_excess_energy_kwh,soc_violation,soc_violation_steps,soc_violation_max_kwh,first_soc_violation_step,ev_violation,pv,pv_curtail,peak,soc_min_seen,soc_max_seen,high_soc_steps,max_ramp_kw,ramp_conflict_steps,ramp_slack_kw_sum,ramp_slack_kw_max,ramp_violation_steps,lighting_energy_kwh,lighting_min_fraction_steps,lighting_below_full_steps,terminal_target_conflict_steps,terminal_soc_error_kwh,proxy_voltage_dev_max,proxy_voltage_abs_sum,proxy_voltage_exceed_40_steps,first_proxy_voltage_exceed_40_step,proxy_actuator_error_kw,steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,day,ev_completion,projection_trigger_rate,trigger_rate_tol_0_001,trigger_rate_tol_0_01,trigger_rate_tol_0_05,trigger_rate_tol_0_10,mean_action_correction,p95_action_correction,soc_violation_rate,grid_violation_rate,grid_violation_step_rate,hard_feasible_step_rate,physical_infeasible_step_rate,preventable_violation_step_rate,minimum_required_slack_kw_mean,minimum_required_slack_kw_p95,ramp_conflict_rate,ramp_violation_step_rate,ramp_slack_kw_mean,ramp_slack_kw_p95,equivalent_full_cycles_per_day,estimated_degradation_cost_per_day,soc_swing,high_soc_residence_hours,lighting_min_fraction_rate,lighting_below_full_rate,terminal_soc_kwh,terminal_target_conflict_rate,grid_import_violation_kwh,grid_export_violation_kwh,proxy_voltage_dev_mean,proxy_voltage_exceed_40_rate,proxy_actuator_error_kw_mean,soc_violation_duration_hours,projection_saturation_rate,qp_solver_failures,qp_hard_failures,qp_phase1_failures,qp_phase2_failures,last_grid_import,pv_self_use,final_ev_remaining,p,p_command,grid_import,grid_export,qp_slack_plus,qp_slack_minus,hard_feasible,physical_infeasible,minimum_required_slack_kw,correction,soc,proxy_voltage,tracked_p_end_kw,tracked_ev_end_kw,tracked_light_end_kw,lag_retention,lag_substep_retention,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_physical_gap_kw,terminal_ramp_gap_kw,terminal_target_conflict_step,endpoint_infeasible_steps,feasible_state_violation_steps,grid_steps,grid_energy,extra_excess_energy_kwh,max_actual_ramp,hard_qp_solution,phase2_solution,phase1_fallback,heuristic_fallback,task_score,controller,seed,split_day,split,mpc_fallbacks,mpc_time_limit_incumbents,runtime_mean_ms,runtime_p95_ms
150.49618792374926,261.55587323922737,0.3239582051617238,0.3239582051617238,215.97213677448252,0.0,0.0,0.0,0.0,0.0,21.0,75.0,21.0,0.0,1160.4294814121522,132.15206113002756,132.14206113002757,290.054870353038,0.0,0.0,0.0,-1.0,0.0,1914.7967819924963,528.8730245809198,175.83614429228524,124.99999995102269,225.0,55.0,90.6489156331083,1.0,80.6489151021623,45.64891563310831,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,300.0,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.168224214437675,1.6401219466856727,0.0,1.0,0.21875,0.78125,0.21875,0.0,12.08780709804325,65.19734405198007,0.010416666666666666,0.020833333333333332,0.8400928656475241,0.0,0.43194427354896503,0.3239582051617238,0.40000000019590926,13.75,0.0,0.0,125.0,0.0,0.0,290.054870353038,0.0,0.0,0.0,0.0,0.21875,0.0,21.0,0.0,0.0,20.70151077609718,0.7237967863980919,0.0,99.99999998577502,99.99999998577502,20.70151077609718,0.0,0.0,0.0,1.0,0.0,0.0,1.9209372711558024,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,290.054870353038,3.552713678800501e-15,90.6489156331083,75.0,21.0,0.0,0.0,776.2290191811834,Rule+QP,0,300,test,0,0,3.6528291666400037,6.93324999701872
132.67756529274465,231.8490061805558,0.39382946170613375,0.39382946170613375,262.5529744707558,0.0,0.0,0.0,0.0,0.0,24.0,72.0,24.0,0.0,1942.4479330394045,144.83097244716316,144.82097244716317,485.55178380841073,0.0,0.0,0.0,-1.0,3.3306690738754696e-16,1927.5731092207898,768.3360374304077,160.64997948441595,124.99999994627598,225.0,56.0,79.99999950758287,0.0,34.99999950758287,34.99999950758287,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,301.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.1752494894144452,1.6401219466856727,0.0,1.0,0.25,0.75,0.25,0.0,20.233832635827124,120.05613076281392,0.0,0.010416666666666666,0.36458332820398826,0.0,0.5251059489415116,0.39382946170613375,0.40000000021489607,14.0,0.0,0.0,125.0,0.0,0.0,485.55178380841073,0.0,0.0,0.0,0.0,0.25,0.0,24.0,0.0,0.0,13.574976199470612,0.6013972005757006,3.3306690738754696e-16,99.99999998575731,99.99999998575731,13.574976199470612,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465988335,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,24.0,485.55178380841073,5.120248367518343e-07,79.99999950758287,72.0,24.0,0.0,0.0,916.5415809243916,Rule+QP,0,301,test,0,0,3.3722104162734468,6.937199999811128
184.38292638048887,307.7685172986693,0.410506806815862,0.410506806815862,273.671204543908,0.0,0.0,0.0,0.0,0.0,5.0,91.0,5.0,0.0,62.647284728291424,28.813454165409375,28.803459014942224,15.649179500541663,0.0,0.0,0.0,-1.0,0.0,1895.2844949616815,157.08091946449363,209.95744618244208,118.82231789274849,225.0,46.0,79.99999950750463,0.0,34.999999507504626,34.999999507504626,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,302.0,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.2039981304745229,1.6401219466856727,0.0,1.0,0.052083333333333336,0.9479166666666666,0.052083333333333336,0.0,0.652575882586369,0.7616930680456407,0.0,0.010416666666666666,0.3645833282031732,0.0,0.5473424090878161,0.410506806815862,0.42471072842900603,11.5,0.0,0.0,125.0,0.0,0.0,15.649179500541663,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,5.0,0.0,0.0,24.498390630383142,0.917120136907114,0.0,99.9999999857749,99.9999999857749,24.498390630383142,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465989405,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,15.649179500541663,7.47594649119776e-06,79.99999950750463,91.0,5.0,0.0,0.0,588.4813100830114,Rule+QP,0,302,test,0,0,2.66366458322409,4.120525003600051
197.65714846876782,314.03587522050054,0.46157228788677196,0.46157228788677196,307.7148585911813,0.0,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,16.795469566690464,16.795469566690464,16.785401272695314,4.196350318173828,0.0,0.0,0.0,-1.0,0.0,1712.3919674051144,98.24196172818023,201.63155446510453,104.89021796430067,225.0,47.0,79.99999954607998,0.0,34.99999954607998,34.99999954607998,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,303.0,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.191925224750413,1.6401219466856727,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.174952807986359,0.0,0.0,0.010416666666666666,0.36458332860499976,0.0,0.6154297171823626,0.46157228788677196,0.4804391281427973,11.75,0.0,0.0,125.0,0.0,0.0,4.196350318173828,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,20.248243351590446,0.9426288118618941,0.0,99.9999999857749,99.9999999857749,20.248243351590446,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465989405,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.196350318173828,0.0,79.99999954607998,95.0,1.0,0.0,0.0,589.6882128498386,Rule+QP,0,303,test,0,0,2.4275104171920248,3.0009750043973327
234.28797635237842,356.8922540132225,0.4208800565990767,0.4208800565990767,280.5867043993844,0.018940218550353202,0.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,15.580442208387845,15.580442208387845,15.570442208387844,3.892610552096961,0.0,0.0,0.0,-1.0,0.0,1180.3809270615066,47.02600062793588,233.4421377487449,124.99999993735533,224.9999999899884,27.0,79.99999989578626,0.0,34.99999989578626,34.99999989578626,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,304.0,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.1873734983731286,1.6401219466856727,0.0,1.0,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0,0.16229627300404006,0.0,0.0,0.010416666666666666,0.36458333224777356,0.0,0.5611734087987689,0.4208800565990767,0.4000000002105323,6.75,0.0,0.0,125.0,0.0,0.0,3.892610552096961,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,1.0,0.0,0.0,25.825772077652445,0.9601603181228923,0.0,99.99999998575731,99.99999998575731,25.825772077652445,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465988335,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.892610552096961,0.0,79.99999989578626,95.0,1.0,0.0,0.0,670.1672856862851,Rule+QP,0,304,test,0,0,2.4004927076172557,2.9325750037969556
185.3823442962924,289.98759272522415,0.4051516537028925,0.4051516537028925,270.10110246859506,0.0,0.0,0.0,0.0,0.0,9.0,87.0,9.0,0.0,224.19033803821114,44.06123165496106,44.051231654961065,56.02510170327292,0.0,0.0,0.0,-1.0,0.0,1876.9539239909036,221.1310407174377,176.94486733471263,124.99999996023794,225.0,51.0,79.99999966183294,1.0,43.35975504983613,34.999999661832945,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,305.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.1794581748871156,1.6401219466856727,0.0,1.0,0.09375,0.90625,0.09375,0.0,2.335316021231366,17.936558609172256,0.010416666666666666,0.020833333333333332,0.4516641151024597,0.0,0.5402022049371901,0.4051516537028925,0.40000000015904824,12.75,0.0,0.0,125.0,0.0,0.0,56.02510170327292,0.0,0.0,0.0,0.0,0.09375,0.0,9.0,0.0,0.0,39.83693377977963,0.8821862178442536,0.0,99.99999998577502,99.99999998577502,39.83693377977963,0.0,0.0,0.0,1.0,0.0,0.0,1.3,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,56.02510170327292,3.474928722546622e-05,79.99999966183294,87.0,9.0,0.0,0.0,596.9461546920085,Rule+QP,0,305,test,0,0,2.8319416662725416,6.531050001285621
182.476631786189,290.028970646996,0.4117892759998218,0.4117892759998218,274.5261839998813,0.0,0.0,0.0,0.0,0.0,12.0,84.0,12.0,0.0,371.3887219597292,69.30455820937829,69.29455820937828,92.81717386934093,0.0,0.0,0.0,-1.0,0.0,1931.6861341166523,269.3014888291744,175.0684744689283,95.23706367296118,225.0,49.0,80.00000010810038,1.0,58.84056229747972,35.00000010810038,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,306.0,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,1.1753983760964148,1.6401219466856727,0.0,1.0,0.125,0.875,0.125,0.0,3.868632520413847,30.377539438455827,0.010416666666666666,0.020833333333333332,0.6129225239320805,0.0,0.5490523679997626,0.4117892759998218,0.5190517453081552,12.25,0.0,0.0,125.0,0.0,0.0,92.81717386934093,0.0,0.0,0.0,0.0,0.125,0.0,12.0,0.0,0.0,39.51455696144245,0.8605873469437496,0.0,99.99999998577502,99.99999998577502,39.51455696144245,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465989414,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,92.81717386934093,4.6014075227418516e-05,80.00000010810038,84.0,12.0,0.0,0.0,633.5287734885521,Rule+QP,0,306,test,0,0,2.9333781247563215,6.706500000291271
154.33668974861956,246.58715822186542,0.341742304494286,0.341742304494286,227.82820299619073,0.0,0.0,0.0,0.0,0.0,22.0,74.0,22.0,0.0,1362.6224939739554,105.65342854067967,105.64342854067966,340.6006588324894,0.0,0.0,0.0,-1.0,2.7755575615628914e-16,1882.2926691453108,583.0278130875197,194.48752156783243,125.0,225.0,57.0,79.99999961400833,0.0,34.99999961400833,34.99999961400833,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,307.0,1.0,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,1.1778288293429233,1.6401219466856727,0.0,1.0,0.22916666666666666,0.7708333333333334,0.22916666666666666,0.0,14.193984312228702,78.17652497452862,0.0,0.010416666666666666,0.3645833293125868,0.0,0.45565640599238144,0.341742304494286,0.4,14.25,0.0,0.0,125.0,0.0,0.0,340.6006588324894,0.0,0.0,0.0,0.0,0.22916666666666666,0.0,22.0,0.0,0.0,17.7036077465865,0.6902565564619374,2.7755575615628914e-16,99.99999995641843,99.99999995641843,17.7036077465865,0.0,0.0,0.0,1.0,0.0,0.0,1.920937271002978,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,340.6006588324894,3.533900049745853e-05,79.99999961400833,74.0,22.0,0.0,0.0,800.2329549112034,Rule+QP,0,307,test,0,0,4.273072916627522,9.331300001576892
132.6314743872013,208.76333486556845,0.35911941187343016,0.35911941187343016,239.4129412489535,0.0,0.0,0.0,0.0,0.0,25.0,71.0,25.0,0.0,2074.2352660163674,138.16029835093008,138.1502983509301,518.496128225417,0.0,0.0,0.0,-1.0,3.3306690738754696e-16,1835.5657302666789,798.4256283984761,197.95983685331464,124.99999999064991,225.0,58.0,95.16232602863488,1.0,85.16232592440366,50.16232602863488,2.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,308.0,1.0,0.96875,0.96875,0.96875,0.96875,0.96875,1.1880252321523013,1.6401219466856727,0.0,1.0,0.2604166666666667,0.7395833333333334,0.2604166666666667,0.0,21.606617354337157,108.95457405293347,0.010416666666666666,0.020833333333333332,0.8871075617125381,0.0,0.47882588249790703,0.35911941187343016,0.4000000000374003,14.5,0.0,0.0,125.0,0.0,0.0,518.496128225417,0.0,0.0,0.0,0.0,0.2604166666666667,0.0,25.0,0.0,0.0,11.490171075465042,0.5650247685314558,3.3306690738754696e-16,99.9999999857749,99.9999999857749,11.490171075465042,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465989405,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,518.496128225417,4.855097625267035e-06,95.16232602863488,71.0,25.0,0.0,0.0,907.8923978340337,Rule+QP,0,308,test,0,0,5.221487500193689,11.452300001110416
190.5328262777666,287.1743280573288,0.34867947874161337,0.34867947874161337,232.45298582774222,0.0005852185340689838,0.0,0.0,0.0,0.0,10.0,86.0,10.0,0.0,261.0866398023085,37.000830809298826,36.990830809298835,65.24664559334224,0.0,0.0,0.0,-1.0,5.551115123125783e-17,1784.2708891255957,232.20159859690483,222.5861577326086,124.99999998129772,225.0,66.0,79.99999970038641,0.0,34.99999970038641,34.99999970038641,1.0,472.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,96.0,0.0,1.0,309.0,1.0,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.9791666666666666,1.1747968322825455,1.6401219466856727,0.0,1.0,0.10416666666666667,0.8958333333333334,0.10416666666666667,0.0,2.719652497940714,27.850933237696186,0.0,0.010416666666666666,0.36458333021235845,0.0,0.4649059716554845,0.34867947874161337,0.4000000000748091,16.5,0.0,0.0,125.0,0.0,0.0,65.24664559334224,0.0,0.0,0.0,0.0,0.10416666666666667,0.0,10.0,0.0,0.0,31.171796153378352,0.8698619138987925,5.551115123125783e-17,99.99999998577502,99.99999998577502,31.171796153378352,0.0,0.0,0.0,1.0,0.0,0.0,1.6401219465989414,125.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,65.24664559334224,3.377708829077619e-06,79.99999970038641,86.0,10.0,0.0,0.0,601.5629834215864,Rule+QP,0,309,test,0,0,4.0867531250417715,9.388174998093746
