state_id,day,step,controller,repetition,elapsed_ms,mpc_status,mpc_fallback,phase1_status,phase2_feasible,qp_execution_path,executed_battery_power_kw,soc_after_kwh,grid_violation_kw
8,252,72,MPC-H24-XP+QP,3,19.6679,0,0,0,True,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24-XP+QP,4,19.6784,0,0,0,True,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
8,252,72,MPC-H24-XP+QP,5,19.9141,0,0,0,True,hard_qp_solution,3.4124486938420706e-08,224.99999998797963,0.0
9,252,95,MPC-H24-XP+QP,1,3.5805,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-XP+QP,2,3.4183,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-XP+QP,3,3.206,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-XP+QP,4,3.3343,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
9,252,95,MPC-H24-XP+QP,5,3.5356,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
10,264,0,MPC-H24-XP+QP,1,44.1772,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-XP+QP,2,37.7221,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-XP+QP,3,43.1634,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-XP+QP,4,40.198,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
10,264,0,MPC-H24-XP+QP,5,43.5356,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
11,264,24,MPC-H24-XP+QP,1,63.2267,0,0,0,True,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24-XP+QP,2,63.1081,0,0,0,True,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24-XP+QP,3,62.2316,0,0,0,True,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24-XP+QP,4,62.4533,0,0,0,True,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
11,264,24,MPC-H24-XP+QP,5,62.3231,0,0,0,True,hard_qp_solution,26.405084794259885,134.67629339800467,0.0
12,264,48,MPC-H24-XP+QP,1,144.4639,0,0,0,True,phase2_solution,0.9999980072020621,224.73684262968368,39.687162470613394
12,264,48,MPC-H24-XP+QP,2,146.1808,0,0,0,True,phase2_solution,0.9999980072020621,224.73684262968368,39.687162470613394
12,264,48,MPC-H24-XP+QP,3,141.9292,0,0,0,True,phase2_solution,0.9999980072020621,224.73684262968368,39.687162470613394
12,264,48,MPC-H24-XP+QP,4,141.6411,0,0,0,True,phase2_solution,0.9999980072020621,224.73684262968368,39.687162470613394
12,264,48,MPC-H24-XP+QP,5,144.6156,0,0,0,True,phase2_solution,0.9999980072020621,224.73684262968368,39.687162470613394
13,264,72,MPC-H24-XP+QP,1,20.9577,0,0,0,True,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24-XP+QP,2,20.7093,0,0,0,True,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24-XP+QP,3,20.514,0,0,0,True,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24-XP+QP,4,20.5876,0,0,0,True,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
13,264,72,MPC-H24-XP+QP,5,20.5067,0,0,0,True,hard_qp_solution,2.178895856291264e-08,224.9999999880629,0.0
14,264,95,MPC-H24-XP+QP,1,3.7428,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-XP+QP,2,3.5669,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-XP+QP,3,3.469,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-XP+QP,4,3.3371,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
14,264,95,MPC-H24-XP+QP,5,3.274,0,0,0,True,hard_qp_solution,99.99999998575731,125.0,0.0
15,276,0,MPC-H24-XP+QP,1,40.9428,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-XP+QP,2,41.2443,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-XP+QP,3,41.7792,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-XP+QP,4,41.378,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
15,276,0,MPC-H24-XP+QP,5,41.4359,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
16,276,24,MPC-H24-XP+QP,1,42.6071,0,0,0,True,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-XP+QP,2,42.2989,0,0,0,True,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-XP+QP,3,44.9062,0,0,0,True,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-XP+QP,4,47.7984,0,0,0,True,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
16,276,24,MPC-H24-XP+QP,5,41.9797,0,0,0,True,hard_qp_solution,45.00000000870353,154.72039463834454,0.0
17,276,48,MPC-H24-XP+QP,1,39.0904,0,0,0,True,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-XP+QP,2,38.9509,0,0,0,True,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-XP+QP,3,38.513,0,0,0,True,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-XP+QP,4,46.4481,0,0,0,True,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
17,276,48,MPC-H24-XP+QP,5,39.9867,0,0,0,True,phase2_solution,0.9999985077506846,224.73684249796034,29.343697462386178
18,276,72,MPC-H24-XP+QP,1,20.0771,0,0,0,True,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24-XP+QP,2,17.3562,0,0,0,True,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24-XP+QP,3,18.6566,0,0,0,True,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24-XP+QP,4,19.8827,0,0,0,True,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
18,276,72,MPC-H24-XP+QP,5,20.0962,0,0,0,True,hard_qp_solution,3.4124294217198805e-08,224.9999999879797,0.0
19,276,95,MPC-H24-XP+QP,1,3.5482,0,0,0,True,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-XP+QP,2,3.3032,0,0,0,True,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-XP+QP,3,3.5581,0,0,0,True,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-XP+QP,4,3.3484,0,0,0,True,hard_qp_solution,99.9999999857749,125.0,0.0
19,276,95,MPC-H24-XP+QP,5,3.3263,0,0,0,True,hard_qp_solution,99.9999999857749,125.0,0.0
20,288,0,MPC-H24-XP+QP,1,37.5911,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-XP+QP,2,36.6672,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-XP+QP,3,40.1304,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-XP+QP,4,39.5304,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
20,288,0,MPC-H24-XP+QP,5,39.2596,0,0,0,True,hard_qp_solution,44.99999998883866,113.1578947397793,0.0
21,288,24,MPC-H24-XP+QP,1,67.5654,0,0,0,True,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-XP+QP,2,65.6886,0,0,0,True,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-XP+QP,3,67.6698,0,0,0,True,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-XP+QP,4,67.4598,0,0,0,True,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
21,288,24,MPC-H24-XP+QP,5,64.7194,0,0,0,True,hard_qp_solution,45.00000000870748,171.34539464606092,0.0
22,288,48,MPC-H24-XP+QP,1,1296.5692,0,0,0,True,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-XP+QP,2,1294.2892,0,0,0,True,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-XP+QP,3,1303.8259,0,0,0,True,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-XP+QP,4,1277.9464,0,0,0,True,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-XP+QP,5,1300.1829,0,0,0,True,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
23,288,72,MPC-H24-XP+QP,1,21.9793,0,0,0,True,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24-XP+QP,2,21.5705,0,0,0,True,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24-XP+QP,3,21.6469,0,0,0,True,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24-XP+QP,4,21.9709,0,0,0,True,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24-XP+QP,5,21.7913,0,0,0,True,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
24,288,95,MPC-H24-XP+QP,1,3.7595,0,0,0,True,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-XP+QP,2,3.2663,0,0,0,True,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-XP+QP,3,3.3903,0,0,0,True,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-XP+QP,4,3.3289,0,0,0,True,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-XP+QP,5,3.7547,0,0,0,True,hard_qp_solution,99.99999998083672,125.0,0.0
