seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260806,PPO-QP-no-penalty,15,7680,-5.963737263125863,0,5,0,80,0,0,125.0,45.998754474962965,0.0,0
20260806,PPO-QP-no-penalty,16,8192,-6.578800798729338,0,5,0,85,0,32,25.0,2.9964830616791005e-10,0.0,0
20260806,PPO-QP-no-penalty,17,8704,-5.6568435846661735,0,6,0,90,0,64,84.22216033077305,2.9873054030460366e-10,0.0,0
20260806,PPO-QP-no-penalty,18,9216,-7.779064116448603,0,8,0,96,0,0,125.0,31.790522014363486,0.0,0
20260806,PPO-QP-no-penalty,19,9728,-6.864097927790574,0,5,0,101,0,32,25.0,0.0,0.0,0
20260806,PPO-QP-no-penalty,20,10240,-6.188454399227464,0,6,0,106,0,64,204.6251297293858,0.0,0.0,0
20260806,PPO-QP-no-penalty,21,10752,-5.876223542429957,0,5,0,112,0,0,125.0,34.45645194737985,0.0,0
20260806,PPO-QP-no-penalty,22,11264,-7.251638628635067,2,6,0,117,0,32,25.0,2.969804402397358e-10,0.0,0
20260806,PPO-QP-no-penalty,23,11776,-6.008659232948267,0,5,0,122,0,64,224.76250026150302,2.9729951833701307e-10,0.0,0
20260806,PPO-QP-no-penalty,24,12288,-5.671966719637603,0,6,0,128,0,0,125.0,38.153004206929054,0.0,0
20260806,PPO-QP-no-penalty,25,12800,-6.7533454122677234,0,7,0,133,0,32,31.622309275045467,2.981108138122579e-10,0.0,0
20260806,PPO-QP-no-penalty,26,13312,-5.795976810988161,0,5,0,138,0,64,202.8193885694468,2.941296095571033e-10,0.0,0
20260806,PPO-QP-no-penalty,27,13824,-4.460272259365929,0,6,0,144,0,0,125.0,50.045514673312184,0.0,0
20260806,PPO-QP-no-penalty,28,14336,-7.048209838122102,0,5,0,149,0,32,35.86053471781737,3.000907300432232e-10,0.0,0
20260806,PPO-QP-no-penalty,29,14848,-6.0766892043443175,0,7,0,154,0,64,140.38291351766412,3.0012814455915304e-10,0.0,0
20260806,PPO-QP-no-penalty,30,15360,-6.617247392132609,2,8,0,160,0,0,125.0,45.278102098739204,0.0,0
20260806,PPO-QP-no-penalty,31,15872,-5.821438106570003,0,5,0,165,0,32,78.11860533902284,0.0,0.0,0
20260806,PPO-QP-no-penalty,32,16384,-6.713497989027184,3,5,0,170,0,64,212.65171520977066,3.005468651728904e-10,0.0,0
20260806,PPO-QP-no-penalty,33,16896,-5.8507960693311,6,6,0,176,0,0,125.0,46.930928749538324,0.0,0
20260806,PPO-QP-no-penalty,34,17408,-6.944040006810935,2,5,0,181,0,32,47.32469785945029,2.999197556974309e-10,0.0,0
20260806,PPO-QP-no-penalty,35,17920,-6.302715508823908,0,6,0,186,0,64,224.87581098973078,3.0005442575031793e-10,0.0,0
20260806,PPO-QP-no-penalty,36,18432,-6.456061033143078,4,7,0,192,0,0,125.0,38.674305051978834,0.0,0
20260806,PPO-QP-no-penalty,37,18944,-7.378367718588358,0,4,0,197,0,32,102.28588070331027,3.009508753315515e-10,0.0,0
20260806,PPO-QP-no-penalty,38,19456,-5.956102089080202,0,5,0,202,0,64,203.65731514119074,3.0430885589183276e-10,0.0,0
20260806,PPO-QP-no-penalty,39,19968,-7.2984109860376645,2,7,0,208,0,0,125.0,47.584372328306586,0.0,0
20260806,PPO-QP-no-penalty,40,20480,-6.055379834427024,2,5,0,213,0,32,28.554309224083504,0.0,0.0,0
20260806,PPO-QP-no-penalty,41,20992,-5.595602313863525,0,6,0,218,0,64,95.01004135236425,2.9830088399407373e-10,0.0,0
20260806,PPO-QP-no-penalty,42,21504,-6.639033078535726,0,6,0,224,0,0,125.0,50.94068092049166,0.0,0
20260806,PPO-QP-no-penalty,43,22016,-6.454154047587718,1,5,0,229,0,32,63.3438095669682,3.072428977901609e-10,0.0,0
20260806,PPO-QP-no-penalty,44,22528,-6.693819704482163,0,5,0,234,0,64,224.7624763855265,2.988426728300908e-10,0.0,0
20260806,PPO-QP-no-penalty,45,23040,-6.675198920431308,0,6,0,240,0,0,125.0,37.08580567322845,0.0,0
20260806,PPO-QP-no-penalty,46,23552,-5.881784040784971,0,5,0,245,0,32,43.730581110448554,2.987414760013962e-10,0.0,0
20260806,PPO-QP-no-penalty,47,24064,-5.881386650563866,0,5,0,250,0,64,215.73305712966027,0.0,0.0,0
20260806,PPO-QP-no-penalty,48,24576,-6.744664215908036,2,9,0,256,0,0,125.0,40.464117176471625,0.0,0
20260806,PPO-QP-no-penalty,49,25088,-6.8749637497168425,0,4,0,261,0,32,30.90704184139804,2.978474689108168e-10,0.0,0
20260806,PPO-QP-no-penalty,50,25600,-5.314848922995287,3,6,0,266,0,64,224.66134777263395,2.997285197814392e-10,0.0,0
20260806,PPO-QP-no-penalty,51,26112,-6.095248551178145,0,7,0,272,0,0,125.0,47.72560133791973,0.0,0
20260806,PPO-QP-no-penalty,52,26624,-5.759656189845959,0,3,0,277,0,32,31.355972227055005,3.016629723795461e-10,0.0,0
20260806,PPO-QP-no-penalty,53,27136,-6.148487519336845,1,6,0,282,0,64,28.43427925940748,2.9809832380323087e-10,0.0,0
20260806,PPO-QP-no-penalty,54,27648,-6.388266198489742,1,6,0,288,0,0,125.0,36.664965786213905,0.0,0
20260806,PPO-QP-no-penalty,55,28160,-7.177967878738122,0,6,0,293,0,32,43.97755314713247,3.0140490103747197e-10,0.0,0
20260806,PPO-QP-no-penalty,56,28672,-6.4590503249763955,0,6,0,298,0,64,225.0,2.980026780896594e-10,0.0,0
20260806,PPO-QP-no-penalty,57,29184,-6.465133479529392,2,7,0,304,0,0,125.0,31.971078845161525,0.0,0
20260806,PPO-QP-no-penalty,58,29696,-7.459083076542454,0,7,0,309,0,32,25.0,3.008968629814035e-10,0.0,0
20260806,PPO-QP-no-penalty,59,30208,-6.718813037375696,0,5,0,314,0,64,200.40008059995745,2.984866243060935e-10,0.0,0
20260806,PPO-QP-no-penalty,60,30720,-6.597067911656778,0,5,0,320,0,0,125.0,48.5105960962138,0.0,0
20260806,PPO-QP-no-penalty,61,31232,-5.043647391668184,0,6,0,325,0,32,32.19987955948054,2.9910685039880036e-10,0.0,0
20260806,PPO-QP-no-penalty,62,31744,-5.391745394830625,0,4,0,330,0,64,215.3491887205337,3.00035718492353e-10,0.0,0
20260806,PPO-QP-no-penalty,63,32256,-5.921262719755694,0,6,0,336,0,0,125.0,38.08367823924536,0.0,0
20260806,PPO-QP-no-penalty,64,32768,-5.565117817463163,0,5,0,341,0,32,44.456595844918816,2.967285861465996e-10,0.0,0
20260806,PPO-QP-no-penalty,65,33280,-5.622356903430007,0,5,0,346,0,64,207.90184335353752,2.977609825371985e-10,0.0,0
20260806,PPO-QP-no-penalty,66,33792,-6.1425515334182,0,6,0,352,0,0,125.0,48.52557660487217,0.0,0
20260806,PPO-QP-no-penalty,67,34304,-5.8900688138273685,0,5,0,357,0,32,32.266360370125895,2.9977881288445474e-10,0.0,0
20260806,PPO-QP-no-penalty,68,34816,-5.611590275454901,0,5,0,362,0,64,196.44871026336048,2.9868718609549205e-10,0.0,0
20260806,PPO-QP-no-penalty,69,35328,-6.247126940481245,0,6,0,368,0,0,125.0,34.20280088298937,0.0,0
20260806,PPO-QP-no-penalty,70,35840,-5.778790106800944,0,5,0,373,0,32,31.06706335111627,2.9781133115136527e-10,0.0,0
20260806,PPO-QP-no-penalty,71,36352,-6.1018248249418985,0,5,0,378,0,64,217.03074664741754,2.99006430726223e-10,0.0,0
20260806,PPO-QP-no-penalty,72,36864,-6.397774173782944,0,6,0,384,0,0,125.0,42.3630186994328,0.0,0
20260806,PPO-QP-no-penalty,73,37376,-6.184922380808953,0,5,0,389,0,32,25.0,3.0066926726135534e-10,0.0,0
20260806,PPO-QP-no-penalty,74,37888,-5.920435405425833,0,5,0,394,0,64,185.59128714225045,2.9976249260599275e-10,0.0,0
20260806,PPO-QP-no-penalty,75,38400,-8.050479957630037,0,6,0,400,0,0,125.0,42.862838863585395,0.0,0
20260806,PPO-QP-no-penalty,76,38912,-6.098064179941833,0,5,0,405,0,32,25.0,2.98163160827869e-10,0.0,0
20260806,PPO-QP-no-penalty,77,39424,-5.423184304192296,0,5,0,410,0,64,30.39014174995758,2.9981345184282304e-10,0.0,0
20260806,PPO-QP-no-penalty,78,39936,-6.111288427375785,0,6,0,416,0,0,125.0,38.9250102025501,0.0,0
20260806,PPO-QP-no-penalty,79,40448,-6.99802004169749,0,5,0,421,0,32,25.0,3.009959503863513e-10,0.0,0
20260806,PPO-QP-no-penalty,80,40960,-6.464714904244577,0,5,0,426,0,64,206.51732525500645,3.0133312511892996e-10,0.0,0
20260806,PPO-QP-no-penalty,81,41472,-5.948132865707365,0,6,0,432,0,0,125.0,30.86922744999608,0.0,0
20260806,PPO-QP-no-penalty,82,41984,-5.996415990696503,0,5,0,437,0,32,36.86852776173606,2.965815926181392e-10,0.0,0
20260806,PPO-QP-no-penalty,83,42496,-6.045023790760549,0,5,0,442,0,64,25.0,2.99658853286644e-10,0.0,0
20260806,PPO-QP-no-penalty,84,43008,-6.2179254368400905,0,6,0,448,0,0,125.0,41.918484584138305,0.0,0
20260806,PPO-QP-no-penalty,85,43520,-5.324392771807453,0,5,0,453,0,32,35.82331437798581,2.9999741579800343e-10,0.0,0
20260806,PPO-QP-no-penalty,86,44032,-7.2825028246772305,0,5,0,458,0,64,25.0,2.981364044529755e-10,0.0,0
20260806,PPO-QP-no-penalty,87,44544,-6.909723762851604,0,6,0,464,0,0,125.0,40.03459991791887,0.0,0
20260806,PPO-QP-no-penalty,88,45056,-5.696166564422109,0,5,0,469,0,32,25.0,3.000746318093661e-10,0.0,0
20260806,PPO-QP-no-penalty,89,45568,-6.664987483140243,0,5,0,474,0,64,224.51197911192085,2.9959218439401525e-10,0.0,0
20260806,PPO-QP-no-penalty,90,46080,-5.487521248015559,0,6,0,480,0,0,125.0,43.43268192032412,0.0,0
