controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms
PPO-QP,20260808,300,10,0.0,25.0,121.22757467870277,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,91.22757467870277,30.0,25.0,125.0,86,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0847999985562637
PPO-QP,20260808,300,11,0.0,25.0,122.70537354762041,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,92.70537354762041,30.0,25.0,125.0,85,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.568500000052154
PPO-QP,20260808,300,12,0.0,25.0,123.79411588242556,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,93.79411588242556,30.0,25.0,125.0,84,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8361999973421916
PPO-QP,20260808,300,13,0.0,25.0,121.16523190751492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,91.16523190751492,30.0,25.0,125.0,83,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8301000018254854
PPO-QP,20260808,300,14,0.0,25.0,129.8506582622462,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,99.85065826224623,30.0,25.0,125.0,82,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7306999943684787
PPO-QP,20260808,300,15,0.0,25.0,124.32687675870197,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,94.32687675870197,30.0,25.0,125.0,81,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4776999998721294
PPO-QP,20260808,300,16,0.0,25.0,146.36111337866402,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,116.36111337866402,30.0,25.0,125.0,80,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.836600000387989
PPO-QP,20260808,300,17,0.0,25.0,145.7356876623445,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,115.7356876623445,30.0,25.0,125.0,79,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.6845999998622574
PPO-QP,20260808,300,18,0.0,25.0,157.65655028953546,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,127.65655028953545,30.0,25.0,125.0,78,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.455599998938851
PPO-QP,20260808,300,19,0.0,25.0,145.83456303332923,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,115.83456303332922,30.0,25.0,125.0,77,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7598999984329566
PPO-QP,20260808,300,20,0.0,25.0,175.8361443009888,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,145.8361443009888,30.0,25.0,125.0,76,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.271899997140281
PPO-QP,20260808,300,21,0.0,25.0,169.80536372401053,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,139.80536372401053,30.0,25.0,125.0,75,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9282999928691424
PPO-QP,20260808,300,22,0.0,25.0,170.35854544874567,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,140.35854544874567,30.0,25.0,125.0,74,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.094000003125984
PPO-QP,20260808,300,23,0.0,25.0,167.54203170205608,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,137.54203170205608,30.0,25.0,125.0,73,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3978000026545487
PPO-QP,20260808,300,24,0.0,25.0,153.92157743917903,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,123.92157743917902,30.0,25.0,125.0,72,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8023000011453405
PPO-QP,20260808,300,25,0.0,25.0,149.45820639836492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,119.45820639836492,30.0,25.0,125.0,71,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9558999993023463
PPO-QP,20260808,300,26,0.0,25.0,151.87407070247346,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,121.87407070247346,30.0,25.0,125.0,70,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7626999979256652
PPO-QP,20260808,300,27,0.0,25.0,143.53998676708113,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,113.53998676708113,30.0,25.0,125.0,69,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0653999963542446
PPO-QP,20260808,300,28,0.0,25.0,44.278294483433456,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,36.778294483433456,7.5,25.0,125.0,68,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0374999949126504
PPO-QP,20260808,300,29,0.0,25.0,40.42594774911289,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,32.92594774911289,7.5,25.0,125.0,67,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8573999986983836
PPO-QP,20260808,300,30,-5.640242537369414,26.339557602625234,48.64938944744492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,35.5091469100755,7.5,25.0,125.0,66,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.877399998193141
PPO-QP,20260808,300,31,-8.230051612275624,28.294194860540696,22.99626538531873,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-50.64024253736942,5.09031888997589,0.0,0.0,7.266213773043106,7.5,26.339557602625234,125.0,65,-100.0,5.09031888997589,-836.4650206205254,5.09031888997589,-105.09031888997589,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.33019999723183
PPO-QP,20260808,300,32,-19.89853774030456,33.020097573863026,0.0,40.000000006502546,0.0,hard_qp_solution,0.0,0,0,0.0,-53.23005161227562,12.517940470054643,0.0,0.0,-67.39853774680711,7.5,28.294194860540696,125.0,64,-100.0,12.517940470054643,-828.2349690082498,12.517940470054643,-112.51794047005464,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5994999959948473
PPO-QP,20260808,300,33,-19.347626221276666,37.615158801416236,0.0,33.88339394211371,0.0,hard_qp_solution,0.0,0,0,0.0,-64.89853774030456,25.10146225969544,0.0,0.0,-60.7310201633904,7.5,33.020097573863026,125.0,63,-100.0,30.4763707806795,-808.3364312679452,30.4763707806795,-130.4763707806795,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9108999986201525
PPO-QP,20260808,300,34,-29.55509888851122,44.63449478743765,4.887701282185898,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-64.34762622127667,25.652373778723334,0.0,0.0,-32.16739760632532,7.5,37.615158801416236,125.0,62,-100.0,47.93760344538169,-788.9888050466685,47.93760344538169,-147.93760344538168,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.025800000410527
PPO-QP,20260808,300,35,-37.33031257793146,53.50044402469638,0.0,4.017194946754849,0.0,hard_qp_solution,0.0,0,0,0.0,-74.55509888851122,15.444901111488779,0.0,0.0,-48.84750752468631,7.5,44.63449478743765,125.0,61,-100.0,74.61108019226307,-759.4337061581573,74.61108019226307,-174.61108019226307,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9267999959993176
PPO-QP,20260808,300,36,-32.90515579033811,61.31541852490168,0.0,20.32478805657079,0.0,hard_qp_solution,0.0,0,0,0.0,-82.33031257793147,7.669687422068542,0.0,0.0,-60.729943846908895,7.5,53.50044402469638,125.0,60,-100.0,100.0,-722.1033935802258,108.30168729384623,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8807000014930964
PPO-QP,20260808,300,37,-72.04830523412423,78.42689101800619,0.0,39.999999917061615,0.0,hard_qp_solution,0.0,0,0,0.0,-77.90515579033811,12.094844209661893,0.0,0.0,-119.54830515118584,7.5,61.31541852490168,125.0,59,-100.0,100.0,-689.1982377898877,137.99859039462638,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.218200002971571
PPO-QP,20260808,300,38,-44.688453198486485,89.04039865264673,0.0,34.43746817562146,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-27.04830523412423,0.0,0.0,-86.62592137410795,7.5,78.42689101800619,125.0,58,-100.0,100.0,-617.1499325557635,203.0221858684235,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7936000003828667
PPO-QP,20260808,300,39,-63.81583770654971,104.19666010795228,0.0,40.00000001113113,0.0,hard_qp_solution,0.0,0,0,0.0,-89.68845319848649,0.311546801513515,0.0,0.0,-111.31583771768084,7.5,89.04039865264673,125.0,57,-100.0,100.0,-572.461479357277,243.35351488005756,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3815000022295862
PPO-QP,20260808,300,40,-62.176866558427534,118.96366591557882,0.0,40.000000004331824,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.815837706549708,0.0,0.0,-109.67686656275936,7.5,104.19666010795228,125.0,56,-100.0,100.0,-508.64564165072727,300.9473084102187,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8644000010681339
PPO-QP,20260808,300,41,-54.147905295408364,131.8237934232383,0.0,40.00000000536046,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.176866558427534,0.0,0.0,-101.64790530076883,7.5,118.96366591557882,125.0,55,-100.0,100.0,-446.4687750922997,357.0619304791995,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5705000007292256
PPO-QP,20260808,300,42,-66.20919534817187,147.54847731842912,0.0,40.00000001602086,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790529540836,-9.147905295408364,0.0,0.0,-113.70919536419274,7.5,131.8237934232383,125.0,54,-100.0,100.0,-392.3208697968914,405.93041500830554,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1373999989009462
PPO-QP,20260808,300,43,-63.68663711541714,162.6740536333407,0.0,40.0000000166535,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195348171875,0.0,0.0,-111.18663713207064,7.5,147.54847731842912,125.0,53,-100.0,100.0,-326.1116744487195,465.68421381003066,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.982599998882506
PPO-QP,20260808,300,44,-57.7572942034299,176.3914110066553,0.0,40.000000010785605,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.686637115417142,0.0,0.0,-105.2572942142155,7.5,162.6740536333407,125.0,52,-100.0,100.0,-262.4250373333024,523.1614038066946,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7040000020642765
PPO-QP,20260808,300,45,-98.99923824510543,199.90373008986782,0.0,41.53941559657457,1.529415596574571,phase2_solution,0.5286538416800022,1,0,0.2501904387236422,-100.0,-12.7572942034299,0.0,0.0,-148.03865384168,7.5,176.3914110066553,125.0,51,-100.0,100.0,-204.66774312987246,575.2873618252901,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.846000003861263
PPO-QP,20260808,300,46,-56.678627350507305,213.36490408561332,0.0,40.000000053650886,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.99923824510543,0.0,0.0,-104.17862740415819,7.5,199.90373008986782,125.0,50,-100.0,100.0,-105.66850488476707,664.6341743414977,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0868999999947846
PPO-QP,20260808,300,47,-47.989441987270204,224.76239655759,0.0,124.16261914275736,84.15261914275736,phase2_solution,83.15218359576785,1,0,0.25010888674737686,-48.98987753425971,-11.678627350507305,0.0,0.0,-179.65206113002756,7.5,213.36490408561332,125.0,49,-48.98987753425971,100.0,-48.98987753425971,715.7866355253306,-148.9898775342597,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.286000003456138
PPO-QP,20260808,300,48,-1.000435546989497,225.0,0.0,113.11759348547612,73.10759348547612,phase2_solution,73.10759348547612,1,0,0.0,-1.000435546989497,100.0,0.0,0.0,-121.61802903246561,7.5,224.76239655759,125.0,48,-1.000435546989497,100.0,-1.000435546989497,759.097106918842,-101.0004355469895,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.1812000023783185
PPO-QP,20260808,300,49,0.9958663721504479,224.73792990206567,0.0,100.71184404717071,60.70184404717072,phase2_solution,59.70597767502027,1,0,0.24896659303761126,-0.0,43.9995644530105,0.0,0.0,-107.21597767502027,7.5,225.0,125.0,47,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.493900003784802
PPO-QP,20260808,300,50,-0.10341742224100536,224.7624915398479,0.0,90.68374330813192,50.673743308131925,phase2_solution,49.673707686438924,1,0,0.2500089054232504,-1.103453043934008,45.995866372150445,0.0,0.0,-98.28716073037293,7.5,224.73792990206567,125.0,46,-1.103453043934008,100.0,-1.103453043934008,759.0041336278496,-101.10345304393401,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.559400000493042
PPO-QP,20260808,300,51,-0.001419663430701807,224.7628287099127,0.0,121.85602188206276,81.84602188206276,phase2_solution,80.84740592380041,1,0,0.24965398956558715,-1.000035621693051,44.89658257775899,0.0,0.0,-129.35744154549346,7.5,224.7624915398479,125.0,45,-1.000035621693051,100.0,-1.000035621693051,759.097467851422,-101.00003562169304,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.954099997528829
PPO-QP,20260808,300,52,-9.136219995958635e-05,224.76285040843518,0.0,104.85996891904256,64.84996891904255,phase2_solution,63.85144432298018,1,0,0.24963114901559358,-0.9986159582623307,44.9985803365693,0.0,0.0,-112.36006028124251,7.5,224.7628287099127,125.0,44,-0.9986159582623307,100.0,-0.9986159582623307,759.0987490976682,-100.99861595826233,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.9599000014713965
PPO-QP,20260808,300,53,0.0014749781161960747,224.76246225629933,0.0,97.62204400509404,57.61204400509404,phase2_solution,56.61204443091547,1,0,0.24999989354464347,-0.9985245960623808,44.99990863780004,0.0,0.0,-105.12056902697785,7.5,224.76285040843518,125.0,43,-0.9985245960623808,100.0,-0.9985245960623808,759.0988315520536,-100.99852459606238,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.4937999995891005
PPO-QP,20260808,300,54,-0.0001610144197918962,224.76250049722404,0.0,78.53879534959425,38.528795349594255,phase2_solution,37.52879744316912,1,0,0.24999947660628408,-1.0001589208449284,45.0014749781162,0.0,0.0,-86.03895636401404,7.5,224.76246225629933,125.0,42,-1.0001589208449284,100.0,-1.0001589208449284,759.0973565739374,-101.00015892084492,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.140699995739851
PPO-QP,20260808,300,55,2.022219547609855e-06,224.762499965061,0.0,94.44107873058365,54.43107873058366,phase2_solution,53.431078801939016,1,0,0.24999998216116026,-0.999997906425099,44.999838985580205,0.0,0.0,-101.94107670836411,7.5,224.76250049722404,125.0,41,-0.999997906425099,100.0,-0.999997906425099,759.0975018894513,-100.9999979064251,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.730100001732353
PPO-QP,20260808,300,56,-2.281326528355514e-06,224.76250050687605,0.0,77.56365724611068,37.55365724611068,phase2_solution,36.55365938032566,1,0,0.24999946644625481,-1.0000001471115338,45.00000202221955,0.0,0.0,-85.0636595274372,7.5,224.762499965061,125.0,40,-1.0000001471115338,100.0,-1.0000001471115338,759.0974998672318,-101.00000014711154,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.524299999000505
PPO-QP,20260808,300,57,9.227716068090192e-07,224.76250026404142,0.0,60.30483093291154,20.29483093291154,phase2_solution,19.29483214435489,1,0,0.24999969713916315,-0.9999978657850462,44.99999771867347,0.0,0.0,-67.80483001013994,7.5,224.76250050687605,125.0,39,-0.9999978657850462,100.0,-0.9999978657850462,759.097501926129,-100.99999786578505,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.5021000045817345
PPO-QP,20260808,300,58,4.816353241765692e-07,224.7625001372953,0.0,49.197690876011464,9.187690876011464,phase2_solution,8.187691506129488,1,0,0.24999984247049412,-0.9999988882466488,45.000000922771605,0.0,0.0,-56.69769039437614,7.5,224.76250026404142,125.0,38,-0.9999988882466488,100.0,-0.9999988882466488,759.0975010033574,-100.99999888824665,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.0145000024931505
PPO-QP,20260808,300,59,-3.81836640336018e-07,224.7625002279815,0.0,56.11138687780537,16.10138687780537,phase2_solution,15.101387837727449,1,0,0.24999976001948054,-0.9999994219145648,45.000000481635325,0.0,0.0,-63.611387259642015,7.5,224.7625001372953,125.0,37,-0.9999994219145648,100.0,-0.9999994219145648,759.097500521722,-100.99999942191457,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.638700000417884
PPO-QP,20260808,300,60,40.18326028893451,214.18795804668292,0.0,28.21062752500071,0.0,hard_qp_solution,0.0,0,0,0.0,-0.9999990400779337,44.99999961816336,0.0,0.0,4.472632763933817,7.5,224.7625002279815,125.0,36,-0.9999990400779337,100.0,-0.9999990400779337,759.0975008663296,-100.99999904007794,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7621000006329268
PPO-QP,20260808,300,61,70.32194723234554,195.68218245922355,0.0,38.846325926279974,0.0,hard_qp_solution,0.0,0,0,0.0,-4.8167397110654875,85.18326028893452,0.0,0.0,23.975621306065563,7.5,214.18795804668292,125.0,35,-45.524387171861385,100.0,-45.524387171861385,718.914240577395,-145.52438717186138,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2882999983266927
PPO-QP,20260808,300,62,39.22331701051244,185.36025693014133,0.0,40.00000007182431,0.0,hard_qp_solution,0.0,0,0,0.0,25.321947232345536,100.0,0.0,0.0,-8.276683061311871,7.5,195.68218245922355,125.0,34,-100.0,100.0,-123.44344227695346,648.5922933450495,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4956999986898154
PPO-QP,20260808,300,63,53.71166663618919,171.2256078153547,0.0,40.00000002838573,0.0,hard_qp_solution,0.0,0,0,0.0,-5.776682989487561,84.22331701051243,0.0,0.0,6.21166660780348,7.5,185.36025693014133,125.0,33,-100.0,100.0,-166.90418134677336,609.368976334537,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.895399997010827
PPO-QP,20260808,300,64,98.7116666361892,145.24885343741016,0.0,1.581796041893213,0.0,hard_qp_solution,0.0,0,0,0.0,8.711666636189193,98.7116666361892,0.0,0.0,89.62987059429598,7.5,171.2256078153547,125.0,32,-100.0,100.0,-226.4184934090329,555.6573096983478,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4590999964857474
PPO-QP,20260808,300,65,100.0,118.93306396372594,0.41224188836983444,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,53.71166663618919,100.0,0.0,0.0,92.91224188836983,7.5,145.24885343741016,125.0,31,-100.0,100.0,-335.7943013161678,456.9456430621586,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.274899998155888
PPO-QP,20260808,300,66,100.0,92.61727449004172,5.22446079497449,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,97.7244607949745,7.5,118.93306396372594,125.0,30,-100.0,100.0,-446.5976254158908,356.9456430621586,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.077500001178123
PPO-QP,20260808,300,67,100.0,66.3014850163575,0.0,6.456840373450206,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,86.0431596265498,7.5,92.61727449004172,125.0,29,-100.0,100.0,-557.4009495156138,256.9456430621585,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.789999998640269
PPO-QP,20260808,300,68,100.0,39.98569554267329,16.031317958408465,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,100.0,0.0,0.0,108.53131795840847,7.5,66.3014850163575,125.0,28,-100.0,100.0,-668.2042736153369,156.9456430621585,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4158999949577264
PPO-QP,20260808,300,69,56.9456430621585,25.0,53.51665541631579,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,55.0,56.9456430621585,0.0,0.0,102.9622984784743,7.5,39.98569554267329,125.0,27,-100.0,56.9456430621585,-779.0075977150599,56.9456430621585,-156.9456430621585,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.237799999420531
PPO-QP,20260808,300,70,0.0,25.0,109.61154102982294,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,0.0,0.0,0.0,102.11154102982294,7.5,25.0,125.0,26,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.56979999539908
PPO-QP,20260808,300,71,0.0,25.0,113.59023545141736,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,106.09023545141736,7.5,25.0,125.0,25,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.578499996161554
PPO-QP,20260808,300,72,0.0,25.0,122.77155550555423,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,92.77155550555423,30.0,25.0,125.0,24,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2719999979017302
PPO-QP,20260808,300,73,0.0,25.0,130.02040711100415,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,100.02040711100413,30.0,25.0,125.0,23,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.333199998247437
