controller,seed,episode,update,transition,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,day,step,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step
PPO-QP-no-penalty,20260807,10,3,1053,0,0,0,0.0,-100.0,-100.0,0.0,1.983512983490717e-11,105.96302933422132,30.0,211,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,11,3,1149,0,0,0,0.0,-100.0,-100.0,0.0,1.9916594299710748e-11,103.27932168487578,30.0,12,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,12,3,1245,0,0,0,0.0,-100.0,-100.0,0.0,1.9887299214834305e-11,87.61049049163246,30.0,101,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,13,3,1341,0,0,0,0.0,-100.0,-100.0,0.0,1.9927270944464225e-11,102.10435203642338,30.0,53,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,14,3,1437,0,0,0,0.0,-100.0,-100.0,0.0,1.9919429069166957e-11,71.42695793285735,30.0,0,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,15,3,1533,0,0,0,0.0,-100.0,-100.0,0.0,1.985459944601568e-11,100.00130821074683,30.0,222,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,16,4,1629,0,0,0,0.0,-100.0,-100.0,0.0,2.00292819367102e-11,83.04178651529132,30.0,55,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,17,4,1725,0,0,0,0.0,-100.0,-100.0,0.0,0.0,105.46954824232857,30.0,143,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,18,4,1821,0,0,0,0.0,-100.0,-100.0,0.0,1.9954649044251482e-11,95.87781493241873,30.0,133,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,19,4,1917,0,0,0,0.0,-100.0,-100.0,0.0,1.992510971030962e-11,105.46834623074572,30.0,204,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,20,4,2013,0,0,0,0.0,-100.0,-100.0,0.0,1.992807400578537e-11,110.48753847270052,30.0,160,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,21,5,2109,0,0,0,0.0,-100.0,-100.0,0.0,1.9854836293594266e-11,100.48692081466652,30.0,32,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,22,5,2205,0,0,0,0.0,-100.0,-100.0,0.0,2.0050490897223956e-11,84.73391284961718,30.0,63,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,23,5,2301,0,0,0,0.0,-100.0,-100.0,0.0,1.994868344586583e-11,110.00887532212714,30.0,215,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,24,5,2397,0,0,0,0.0,-100.0,-100.0,0.0,1.9561356238521435e-11,109.9284297131466,30.0,221,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,25,5,2493,0,0,0,0.0,-100.0,-100.0,0.0,1.950664444786791e-11,96.25561346436216,30.0,8,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,26,6,2589,0,0,0,0.0,-100.0,-100.0,0.0,1.9795628099691005e-11,110.10922097309025,30.0,167,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,27,6,2685,0,0,0,0.0,-100.0,-100.0,0.0,1.9883272805998332e-11,109.00381953646375,30.0,159,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,28,6,2781,0,0,0,0.0,-100.0,-100.0,0.0,1.9945863479383282e-11,114.98663326839446,30.0,182,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,29,6,2877,0,0,0,0.0,-100.0,-100.0,0.0,1.997588761071256e-11,97.11329274490448,30.0,224,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,30,6,2973,0,0,0,0.0,-100.0,-100.0,0.0,1.9908271327769474e-11,100.89617127432541,30.0,141,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,31,6,3069,0,0,0,0.0,-100.0,-100.0,0.0,0.0,80.32125119024646,30.0,20,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,32,7,3165,0,0,0,0.0,-100.0,-100.0,0.0,2.0002969651026585e-11,102.02181808763575,30.0,44,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,33,7,3261,0,0,0,0.0,-100.0,-100.0,0.0,1.1102230246251566e-17,109.81392204466715,30.0,163,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,34,7,3357,0,0,0,0.0,-100.0,-100.0,0.0,2.0007073775474284e-11,106.13850935359314,30.0,234,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,36,7,3549,0,0,0,0.0,-100.0,-100.0,0.0,2.0089777989322025e-11,100.07914421571272,30.0,180,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,37,8,3645,0,0,0,0.0,-100.0,-100.0,0.0,2.001662909497289e-11,94.11350934331959,30.0,103,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,38,8,3741,0,0,0,0.0,-100.0,-100.0,0.0,1.98720077430418e-11,100.69676510316452,30.0,2,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,39,8,3837,0,0,0,0.0,-100.0,-100.0,0.0,1.9878232393466534e-11,99.79980532597651,30.0,129,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,40,8,3933,0,0,0,0.0,-100.0,-100.0,0.0,0.0,97.38139037467363,30.0,112,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,41,8,4029,0,0,0,0.0,-100.0,-100.0,0.0,1.989931182796075e-11,99.05485532187399,30.0,36,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,42,9,4125,0,0,0,0.0,-100.0,-100.0,0.0,0.0,70.68740403315702,30.0,7,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,43,9,4221,0,0,0,0.0,-100.0,-100.0,0.0,0.0,85.8202729697167,30.0,61,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,34.94315928474654,0
PPO-QP-no-penalty,20260807,44,9,4317,0,0,0,0.0,-100.0,-100.0,0.0,0.0,88.51136863994178,30.0,79,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,45,9,4413,0,0,0,0.0,-100.0,-85.76776190772364,0.0,1.9985465134671663e-11,96.32255108936515,30.0,15,92,33.380156546915636,125.0,4,-100.0,31.844594878279416,-718.1777342068926,-85.76776190772364,-14.232238092276361,3.7999999999999996e-08,0,1,5.482892236499907,0
PPO-QP-no-penalty,20260807,46,9,4509,0,0,0,0.0,-100.0,-100.0,0.0,1.99795217407465e-11,115.68383100969456,30.0,208,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,47,9,4605,0,0,0,0.0,-100.0,-100.0,0.0,1.9953387090746825e-11,92.19664912634585,30.0,74,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,48,10,4701,0,0,0,0.0,-100.0,-100.0,0.0,1.9904751920781414e-11,89.55801861089178,30.0,102,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,49,10,4797,0,0,0,0.0,-100.0,-90.28803749217539,0.0,2.0050801759670853e-11,100.43147422329041,30.0,118,92,32.30659109560835,125.0,4,-100.0,27.765046163311716,-722.6980097913444,-90.28803749217539,-9.711962507824609,3.7999999999999996e-08,0,1,69.5885553623312,0
PPO-QP-no-penalty,20260807,50,10,4893,0,0,0,0.0,-100.0,-80.19069280432575,0.0,1.9965703164833335e-11,110.48753847270052,30.0,160,92,34.704710458972635,125.0,4,-100.0,36.87789974409601,-712.6006651034947,-80.19069280432575,-19.80930719567425,3.7999999999999996e-08,0,1,37.153688996653734,0
PPO-QP-no-penalty,20260807,51,10,4989,0,0,0,0.0,-100.0,-100.0,0.0,1.990742015678393e-11,97.15497237735016,30.0,17,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,52,10,5085,0,0,0,0.0,-100.0,-100.0,0.0,0.0,117.29831760304205,30.0,210,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,53,11,5181,0,0,0,0.0,-100.0,-100.0,0.0,1.9901584084417814e-11,90.96640864829209,30.0,87,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,50.926293913584544,0
PPO-QP-no-penalty,20260807,54,11,5277,0,0,0,0.0,-100.0,-100.0,0.0,1.9945434193147094e-11,106.24062507747706,30.0,199,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,55,11,5373,0,0,0,0.0,-100.0,-100.0,0.0,1.9784155795103214e-11,103.74738027439993,30.0,54,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,56,11,5469,0,0,0,0.0,-100.0,-86.24126662132645,0.0,1.9469030091793607e-11,103.03986682541994,30.0,194,92,33.26769917743497,125.0,4,-100.0,31.417256874252885,-718.6512389204955,-86.24126662132645,-13.758733378673554,3.7999999999999996e-08,0,1,6.429901663705522,0
PPO-QP-no-penalty,20260807,57,11,5565,0,0,0,0.0,-100.0,-100.0,0.0,1.999146033900464e-11,97.38139037467363,30.0,112,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,51.51149429531978,0
PPO-QP-no-penalty,20260807,58,12,5661,0,0,0,0.0,-100.0,-100.0,0.0,1.9927948180509247e-11,100.49931148378674,30.0,174,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,58.737158166585765,0
PPO-QP-no-penalty,20260807,59,12,5757,0,0,0,0.0,-100.0,-100.0,0.0,2.003973283611534e-11,97.57557280168987,30.0,75,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,60,12,5853,0,0,0,0.0,-100.0,-100.0,0.0,1.982464562881129e-11,104.00758986645744,30.0,9,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,61,12,5949,0,0,0,0.0,-100.0,-100.0,0.0,1.9836417693615736e-11,98.98452005268396,30.0,24,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,63,12,6141,0,0,0,0.0,-100.0,-100.0,0.0,1.9836932096950478e-11,103.71614153679448,30.0,125,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,64,13,6237,0,0,0,0.0,-100.0,-100.0,0.0,1.9871600661266106e-11,104.874570453267,30.0,238,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,65,13,6333,0,0,0,0.0,-100.0,-100.0,0.0,2.0007628886986596e-11,99.02691431499208,30.0,144,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,66,13,6429,0,0,0,0.0,-100.0,-100.0,0.0,1.9900229612327774e-11,87.91645733503387,30.0,86,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,67,13,6525,0,0,0,0.0,-100.0,-84.66584824609036,0.0,2.0006152290363843e-11,73.92145614413825,30.0,13,92,33.64186104155354,125.0,4,-100.0,32.83907195790345,-717.0758205452594,-84.66584824609036,-15.334151753909637,3.7999999999999996e-08,0,1,47.819337147034176,0
PPO-QP-no-penalty,20260807,68,13,6621,0,0,0,0.0,-100.0,-100.0,0.0,1.9816503993297375e-11,95.85085952656725,30.0,3,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,69,14,6717,0,0,0,0.0,-100.0,-100.0,0.0,1.987835451799924e-11,96.01676559852008,30.0,37,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,36.11049201261138,0
PPO-QP-no-penalty,20260807,70,14,6813,0,0,0,0.0,-100.0,-100.0,0.0,1.997255324089527e-11,102.31891501836098,30.0,162,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,71,14,6909,0,0,0,0.0,-100.0,-100.0,0.0,1.9941030308482748e-11,100.07999755036212,30.0,172,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,72,14,7005,0,0,0,0.0,-100.0,-100.0,0.0,1.9886440642361928e-11,88.51136863994178,30.0,79,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,73,14,7101,0,0,0,0.0,-100.0,-100.0,0.0,1.9916894059927395e-11,104.9255458245251,30.0,233,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,74,15,7197,0,0,0,0.0,-100.0,-100.0,0.0,1.9942210845632266e-11,115.68383100969456,30.0,208,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,53.72938251812044,0
PPO-QP-no-penalty,20260807,75,15,7293,0,0,0,0.0,-100.0,-100.0,0.0,1.995912324304072e-11,98.21813398146197,30.0,68,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,39.55842146655198,0
PPO-QP-no-penalty,20260807,76,15,7389,0,0,0,0.0,-100.0,-100.0,0.0,1.995866435085721e-11,83.04178651529132,30.0,55,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,77,15,7485,0,0,0,0.0,-100.0,-97.98304974572163,0.0,1.9910924760798327e-11,105.46954824232857,30.0,143,92,30.479025685391115,125.0,4,-100.0,20.820297604486235,-730.3930220448906,-97.98304974572163,-2.0169502542783704,3.7999999999999996e-08,0,1,66.37209372271867,0
PPO-QP-no-penalty,20260807,78,15,7584,0,0,0,0.0,-100.0,-100.0,2.0012902446353566e-11,2.0012902446353566e-11,94.93853989458648,30.0,223,95,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,1,54.720850740685414,0
PPO-QP-no-penalty,20260807,79,15,7677,0,0,0,0.0,-100.0,-100.0,0.0,1.994598560391599e-11,103.74738027439993,30.0,54,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,80,16,7773,0,0,0,0.0,-100.0,-100.0,0.0,1.9847915903407435e-11,92.24150315024411,30.0,69,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,81,16,7869,0,0,0,0.0,-100.0,-100.0,0.0,1.992439916757386e-11,91.85584163919535,30.0,100,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,82,16,7965,0,0,0,0.0,-100.0,-100.0,0.0,2.007904953416073e-11,91.9647476534924,30.0,62,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,83,16,8061,0,0,0,0.0,-100.0,-100.0,0.0,2.0052156231760894e-11,94.92530164324614,30.0,109,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,49.3523718062516,0
PPO-QP-no-penalty,20260807,84,16,8157,0,0,0,0.0,-100.0,-100.0,0.0,0.0,109.00845018424536,30.0,186,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,85,17,8253,0,0,0,0.0,-100.0,-100.0,0.0,1.9888035662773973e-11,95.87781493241873,30.0,133,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,86,17,8349,0,0,0,0.0,-100.0,-100.0,0.0,1.961760383769236e-11,106.54959711280397,30.0,197,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,87,17,8445,0,0,0,0.0,-100.0,-100.0,0.0,1.9833912290323497e-11,112.54618120928845,30.0,212,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,88,17,8541,0,0,0,0.0,-100.0,-100.0,0.0,1.976700655011617e-11,105.46834623074572,30.0,204,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,37.871925399751476,0
PPO-QP-no-penalty,20260807,89,17,8637,0,0,0,0.0,-100.0,-100.0,0.0,1.984454452615599e-11,111.81848596317624,30.0,207,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,90,18,8733,0,0,0,0.0,-100.0,-100.0,0.0,1.9017550497342958e-11,83.30942638550725,30.0,49,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,91,18,8829,0,0,0,0.0,-100.0,-100.0,0.0,1.9867374412285698e-11,101.5466799515969,30.0,16,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,92,18,8926,0,0,0,0.0,-100.0,-100.0,0.0,1.9950885388198004e-11,77.8214258748751,30.0,55,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,1.521989594616059,0
PPO-QP-no-penalty,20260807,93,18,9021,0,0,0,0.0,-100.0,-100.0,0.0,1.9908981870505233e-11,94.29020215225974,30.0,81,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,94,18,9117,0,0,0,0.0,-100.0,-100.0,0.0,1.9904922154978522e-11,99.83051753648506,30.0,190,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,95,18,9213,0,0,0,0.0,-100.0,-100.0,0.0,1.9624006123801035e-11,102.84941180769906,30.0,173,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,96,19,9309,0,0,0,0.0,-100.0,-100.0,0.0,1.9877680982697636e-11,110.25536271311508,30.0,196,92,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0
PPO-QP-no-penalty,20260807,97,19,9405,0,0,0,0.0,-100.0,-76.05263164561983,0.0,1.9966839293061865e-11,97.3102387833523,30.0,104,92,35.68749998416529,125.0,4,-100.0,40.61249993982811,-708.4626039447888,-76.05263164561983,-23.947368354380174,3.7999999999999996e-08,0,1,31.052631677247632,0
PPO-QP-no-penalty,20260807,98,19,9501,0,0,0,0.0,-100.0,-97.50960943748514,0.0,1.9728133941280627e-11,103.60264311293285,30.0,198,92,30.59146775859728,125.0,4,-100.0,21.24757748266966,-729.9195817366542,-97.50960943748514,-2.490390562514861,3.7999999999999996e-08,0,1,55.73211722373675,0
