controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms,raw_battery_kw,raw_ev_fraction,executed_ev_fraction,action_correction,mpc_mip_gap,mpc_seconds,mpc_constraint_violation_max,mpc_message
MPC-H24-XP+QP,0,300,10,1.6371366291861314e-08,77.63157897969676,121.2275746623314,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.3520655645370425e-08,89.99999997647934,0.0,1.0,91.22757467870277,30.0,77.631578984005,125.0,86,-100.0,100.0,-620.4986148041895,200.000000139219,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,33.09370000351919,5.684341886080802e-14,0.0,0.0,1.637130944844245e-10,0.0,0.030995000000984874,1.4210854715202004e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,11,45.00000000521001,65.7894737151678,77.70537354639345,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999998362863,45.00000001637137,0.0,1.0,92.70537354762041,30.0,77.63157897969676,125.0,85,-100.0,100.0,-620.4986148223294,200.00000012284767,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,31.776499999978114,45.00000001637137,0.0,6.638400940062184e-11,1.7345008431000587e-10,0.0,0.02957779999997001,1.6371359379263595e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,12,2.4205745565267305e-08,65.78947370879787,123.79411585821981,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,5.210011977396789e-09,90.00000000521001,0.0,1.0,93.79411588242556,30.0,65.7894737151678,125.0,84,-100.0,100.0,-670.3601106729777,155.00000011763763,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,36.010799994983245,5.210026188251504e-09,0.0,0.0,1.89957193770158e-10,0.0,0.0338086000047042,1.9895196601282805e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,13,-1.2359271279285704e-08,65.7894737117332,121.16523191987419,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999997579425,45.00000002420575,0.0,1.0,91.16523190751492,30.0,65.78947370879787,125.0,83,-100.0,100.0,-670.3601106997985,155.0000000934319,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,38.29579999728594,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.03575460000138264,0.0,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,14,-1.2359271279285704e-08,65.78947371466852,129.85065827460548,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,99.85065826224623,30.0,65.7894737117332,125.0,82,-100.0,100.0,-670.3601106874393,155.00000010458612,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,50.96149999735644,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.048301000002538785,7.105427357601002e-15,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,15,-1.2359271279285704e-08,65.78947371760384,124.32687677106124,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,94.32687675870197,30.0,65.78947371466852,125.0,81,-100.0,100.0,-670.3601106750799,155.00000011574036,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,46.061000000918284,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.043776799997431226,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,16,-1.2359271279285704e-08,65.78947372053916,146.36111339102328,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,116.36111337866402,30.0,65.78947371760384,125.0,80,-100.0,100.0,-670.3601106627207,155.00000012689458,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,38.84500000276603,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.03660390000004554,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,17,44.999999976479344,53.94736846357091,100.7356876898482,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,115.7356876623445,30.0,65.78947372053916,125.0,79,-100.0,100.0,-670.3601106503615,155.00000013804882,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,44.25179999816464,44.99999998764073,0.0,6.638417593407553e-11,1.7345051786192643e-10,0.0,0.041700500005390495,4.263256414560601e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,18,52.80625006118333,40.05098686852266,104.85030022835213,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.3520655645370425e-08,89.99999997647934,0.0,1.0,127.65655028953545,30.0,53.94736846357091,125.0,78,-100.0,100.0,-720.2216064691752,110.00000016156946,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,46.362900000531226,52.80625008078474,0.0,0.0,1.9601420486736743e-10,0.0,0.044205099999089725,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,19,7.806250080515946,37.996710531544785,138.02831295281328,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,7.806250061183327,57.19375010038612,0.0,1.0,115.83456303332922,30.0,40.05098686852266,125.0,77,-100.0,57.19375010038612,-778.7326868693783,57.19375010038612,-157.19375010038613,3.7999999999999996e-08,0,0,0.0,0,0,0,54.574800000409596,7.806250061183329,0.0,0.0,1.9332617451350842e-10,0.0,0.05213430000003427,1.4479340393336315e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,20,-1.2359271279285704e-08,37.996710534480115,175.83614431334806,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-37.193749919484056,49.38750001987018,0.0,1.0,145.8361443009888,30.0,37.996710531544785,125.0,76,-100.0,49.38750001987018,-787.3822714461273,49.38750001987018,-149.38750001987017,3.7999999999999996e-08,0,0,0.0,0,0,0,41.48730000451906,0.0,0.0,0.0,1.2359271279285704e-10,0.0,0.039039200004481245,4.263256414560601e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,21,44.99999997647936,26.154605277511862,124.80536375151422,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.00000001235927,44.99999998764073,0.0,1.0,139.80536372401053,30.0,37.996710534480115,125.0,75,-100.0,49.38750003102444,-787.382271433768,49.38750003102444,-149.38750003102444,3.7999999999999996e-08,0,0,0.0,0,0,0,54.58349999389611,44.999999987640734,0.0,6.638423144522676e-11,1.7345053140259535e-10,0.0,0.05188139999518171,3.9999999970063984e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,22,4.3875000541022775,25.000000000116525,165.9710453953141,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-2.352064143451571e-08,4.387500054545077,0.0,1.0,140.35854544874567,30.0,26.154605277511862,125.0,74,-100.0,4.387500054545077,-837.2437672525817,4.387500054545077,-104.38750005454507,3.7999999999999996e-08,0,0,0.0,0,0,0,36.0376999960863,4.387500054545078,0.0,1.1178169501135926e-11,2.279063567213306e-11,0.0,0.033791999994718935,3.9999999970063984e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,23,-7.615236630844918e-09,25.000000001925144,167.54203171258942,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-40.612499945897724,4.42796732613715e-10,0.0,1.0,137.54203170205608,30.0,25.000000000116525,125.0,73,-100.0,4.42796732613715e-10,-842.1052631574041,4.42796732613715e-10,-100.0000000004428,3.7999999999999996e-08,0,0,0.0,0,0,0,33.15609999845037,4.906334987409585e-10,0.0,4.8635206972846845e-11,1.266177178950002e-10,0.0,0.030931300003430806,3.9999999970063984e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,24,2.2515105282212315e-15,25.000000001925144,153.92157744209715,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.000000007615235,7.315549055419979e-09,0.0,1.0,123.92157743917902,30.0,25.000000001925144,125.0,72,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,41.40900000493275,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,0.0,0.03896839999652002,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,25,2.2515105282212315e-15,25.000000001925144,149.45820640128304,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,119.45820639836492,30.0,25.000000001925144,125.0,71,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,63.33140000060666,8.105871529551223e-09,0.0,4.8635262483998076e-11,1.2661779773324902e-10,1.3138247158775398e-16,0.06073010000545764,8.105871529551223e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,26,-1.6204986249522904,25.384868425351314,153.49456932742575,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,7.315549055419979e-09,0.0,1.0,121.87407070247346,30.0,25.000000001925144,125.0,70,-100.0,7.315549055419979e-09,-842.1052631497889,7.315549055419979e-09,-100.00000000731555,3.7999999999999996e-08,0,0,0.0,0,0,0,41.816900004050694,-1.6204986122564835,0.0,0.0,1.2695806905771434e-10,0.0,0.039319800001976546,3.2228136613362073e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,27,-46.62049860688446,36.457236844486374,190.1604853739656,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-46.62049862495229,1.4625000163349937,0.0,1.0,113.53998676708113,30.0,25.384868425351314,125.0,69,-100.0,1.4625000163349937,-840.4847645248366,1.4625000163349937,-101.462500016335,3.7999999999999996e-08,0,0,0.0,0,0,0,51.48339999868767,-46.62049862495229,0.0,0.0,1.8067830565016152e-10,3.3548121597694793e-16,0.048066399998788256,3.808742121691466e-08,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,28,-1.6204986068844605,36.842105263621434,45.898793090317916,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-91.62049860688447,-1.6204986068844605,0.0,0.0,36.778294483433456,7.5,36.457236844486374,125.0,68,-100.0,43.53750000904822,-793.8642659179521,43.53750000904822,-143.53750000904822,3.7999999999999996e-08,0,0,0.0,0,0,0,40.805500000715256,-1.6204986068844633,0.0,0.0,2.7755575615628914e-17,0.0,0.03861180000239983,1.7614496528040036e-09,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,29,8.748289712146383e-09,36.842105261319254,40.425947740364606,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-46.62049860688446,43.37950139311554,0.0,0.0,32.92594774911289,7.5,36.842105263621434,125.0,67,-100.0,45.00000000176145,-792.2437673110677,45.00000000176145,-145.00000000176146,3.7999999999999996e-08,0,0,0.0,0,0,0,69.5826999944984,6.068732653932829e-10,0.0,0.0,8.141416446753099e-11,1.5683846058471769e-16,0.06689149999874644,6.068732653932829e-10,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,30,10.57518622334027,34.059161518334975,32.43396068673523,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999125171,44.99999999301316,0.0,0.0,35.5091469100755,7.5,36.842105261319254,125.0,66,-100.0,44.99999999301316,-792.2437673207611,44.99999999301316,-144.99999999301315,3.7999999999999996e-08,0,0,0.0,0,0,0,44.770600004994776,10.575186215221608,0.0,0.0,8.118661298794905e-11,0.0,0.04220540000096662,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,31,14.766213781152768,30.17331578645267,0.0,8.109662275046503e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-34.42481377665973,34.4248137696729,0.0,0.0,7.266213773043106,7.5,34.059161518334975,125.0,65,-100.0,34.4248137696729,-803.9614251859581,34.4248137696729,-134.4248137696729,3.7999999999999996e-08,0,0,0.0,0,0,0,55.598499995539896,14.766213773043106,0.0,0.0,8.109662941180318e-11,0.0,0.05291959999885876,3.552713678800501e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,32,-19.898537741709106,34.89921850010858,0.0,40.000000005098,0.0,hard_qp_solution,0.0,0,0,0.0,-30.233786218847232,19.65859998852014,0.0,0.0,-67.39853774680711,7.5,30.17331578645267,125.0,64,-100.0,19.65859998852014,-820.3228808991468,19.65859998852014,-119.65859998852014,3.7999999999999996e-08,0,0,0.0,0,0,0,47.156699998595286,-19.88853774680711,0.0,0.0,9.999994901996323e-05,0.0,0.04476740000245627,8.526512829121202e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,33,-13.231020157782108,38.04158578758183,0.0,40.00000000560827,0.0,hard_qp_solution,0.0,0,0,0.0,-64.8985377417091,25.101462258290894,0.0,0.0,-60.7310201633904,7.5,34.89921850010858,125.0,63,-100.0,37.61703030041261,-800.4243431574375,37.61703030041261,-137.6170303004126,3.7999999999999996e-08,0,0,0.0,0,0,0,31.704200002423022,-13.221020163390385,0.0,0.0,9.999994391723943e-05,0.0,0.02924440000060713,4.263256414560601e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,34,8.141415763898728e-09,38.04158578543935,0.0,24.66739761446674,0.0,hard_qp_solution,0.0,0,0,0.0,-58.23102015778211,31.76897984221789,0.0,0.0,-32.16739760632532,7.5,38.04158578758183,125.0,62,-100.0,49.558025992810954,-787.1933229996555,49.558025992810954,-149.55802599281094,3.7999999999999996e-08,0,0,0.0,0,0,0,47.10519999935059,0.0,0.0,0.0,8.141415763898727e-11,0.0,0.04479839999839896,1.2789769243681803e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,35,-1.347507520714695,38.36161882160909,0.0,40.000000003971614,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999999185859,45.00000000814141,0.0,0.0,-48.84750752468631,7.5,38.04158578543935,125.0,61,-100.0,49.558025984669534,-787.1933230086765,49.558025984669534,-149.55802598466954,3.7999999999999996e-08,0,0,0.0,0,0,0,28.451199999835808,-1.337507524686309,0.0,0.0,9.999996028385756e-05,0.0,0.0263554999983171,9.237055564881302e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,36,-13.229943841300171,41.503730483917884,0.0,40.000000005608726,0.0,hard_qp_solution,0.0,0,0,0.0,-46.34750752071469,43.65249247928531,0.0,0.0,-60.729943846908895,7.5,38.36161882160909,125.0,60,-100.0,50.77415152211454,-785.8458154879618,50.77415152211454,-150.77415152211455,3.7999999999999996e-08,0,0,0.0,0,0,0,37.40449999895645,-13.219943846908896,0.0,0.0,9.999994391274303e-05,0.0,0.03451620000123512,7.105427357601002e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,37,-58.22993100035965,55.3333390965033,0.0,53.818374150826195,13.808374150826195,phase2_solution,13.808361309885674,1,0,3.210235130168826e-06,-58.22994384130017,31.77005615869983,0.0,0.0,-119.54830515118584,7.5,41.503730483917884,125.0,59,-100.0,62.71417583888796,-772.6158716466616,62.71417583888796,-162.71417583888797,3.7999999999999996e-08,0,0,0.0,0,0,0,44.783899997128174,-58.22994384130017,0.0,0.0,1.284094052200757e-07,0.0,0.03943699999945238,9.499999933382242e-07,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,38,-39.12592137072998,64.62574542205166,0.0,40.00000000337796,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-13.229931000359649,0.0,0.0,-86.62592137410795,7.5,55.3333390965033,125.0,58,-100.0,100.0,-714.385940646302,115.26668856671255,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,48.79829999845242,-39.11592137410795,0.0,0.0,9.999996622034324e-05,0.0,0.04680099999677623,5.684341886080802e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,39,-63.81583771785838,79.78200688004303,0.0,39.99999999982246,0.0,hard_qp_solution,0.0,0,0,0.0,-84.12592137072998,5.8740786292700164,0.0,0.0,-111.31583771768084,7.5,64.62574542205166,125.0,57,-100.0,100.0,-675.260019275572,150.5778326037963,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,40.92390000005253,-63.80583771768084,0.0,0.0,0.00010000000177545765,0.0,0.038949600006162655,5.684341886080802e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,40,-62.176866562440956,94.54901268862275,0.0,40.0000000003184,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.81583771785838,0.0,0.0,-109.67686656275936,7.5,79.78200688004303,125.0,56,-100.0,100.0,-611.4441815577137,208.1716261441635,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,29.470699999365024,-62.16686656275936,0.0,0.0,9.999999681598037e-05,0.0,0.02756010000302922,8.526512829121202e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,41,-54.14790530114725,107.40914019764523,0.0,39.99999999962158,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.176866562440956,0.0,0.0,-101.64790530076883,7.5,94.54901268862275,125.0,55,-100.0,100.0,-549.2673149952726,264.28624821676647,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,40.958300000056624,-54.13790530076883,0.0,0.0,0.00010000000378418417,0.0,0.039041800002451055,8.526512829121202e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,42,-66.20919536352439,123.13382409648227,0.0,40.00000000066835,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790530114725,-9.147905301147247,0.0,0.0,-113.70919536419274,7.5,107.40914019764523,125.0,54,-100.0,100.0,-495.11940969412535,313.1547327510519,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,40.791599996737204,-66.19919536419275,0.0,0.0,9.999999331644638e-05,0.0,0.038865200003783684,7.105427357601002e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,43,-63.686637131621204,138.2594004152423,0.0,40.00000000044944,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195363524387,0.0,0.0,-111.18663713207064,7.5,123.13382409648227,125.0,53,-100.0,100.0,-428.910214330601,372.90853156663263,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,37.132600002223626,-63.676637132070645,0.0,0.0,9.999999550558414e-05,2.7170389853266255e-16,0.03525330000411486,1.2789769243681803e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,44,-57.757294214280684,151.97675779113396,0.0,39.99999999993482,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.686637131621204,0.0,0.0,-105.2572942142155,7.5,138.2594004152423,125.0,52,-100.0,100.0,-365.22357719897974,430.3857215779208,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,32.206400006543845,-57.74729421421551,0.0,0.0,0.00010000000065180092,0.0,0.030245199995988514,2.2737367544323206e-13,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,45,-98.99942909973802,175.48912220232174,0.0,41.53922474194198,1.5292247419419789,phase2_solution,0.5286538416800022,1,0,0.2501427250654942,-100.0,-12.757294214280684,0.0,0.0,-148.03865384168,7.5,151.97675779113396,125.0,51,-100.0,100.0,-307.4662829846991,482.51167960630903,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,52.03410000103759,-71.37365675963626,0.0,0.0,0.2762577234010176,0.0,0.04730760000529699,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
MPC-H24-XP+QP,0,300,46,-56.67862740390812,188.9502962107499,0.0,40.00000000025007,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.99942909973802,0.0,0.0,-104.17862740415819,7.5,175.48912220232174,125.0,50,-100.0,100.0,-208.46685388496113,571.8586643688226,-200.0,3.7999999999999996e-08,0,0,0.0,0,0,0,46.48579999775393,-56.66862740415819,0.0,0.0,9.999999749932265e-05,2.0136742723569087e-05,0.044572500002686866,2.842170943040401e-14,Optimization terminated successfully. (HiGHS Status 7: Optimal)
