controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms,raw_battery_kw,raw_ev_fraction,executed_ev_fraction,action_correction
NetLoadRule+QP,0,300,10,0.0,25.0,121.22757467870277,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,91.22757467870277,30.0,25.0,125.0,86,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.715100003115367,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,11,0.0,25.0,122.70537354762041,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,92.70537354762041,30.0,25.0,125.0,85,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9126000008545816,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,12,0.0,25.0,123.79411588242556,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,93.79411588242556,30.0,25.0,125.0,84,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.7018999971915036,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,13,-44.99999995438076,35.68749998916543,166.16523186189568,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,91.16523190751492,30.0,25.0,125.0,83,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.443099998345133,-45.0,4.805378317485065e-11,0.0,4.66206162333704e-10
NetLoadRule+QP,0,300,14,-59.99999998534143,49.93749998568402,189.85065824758766,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-89.99999995438077,4.5619238164817943e-08,0.0,4.8053786875594065e-11,99.85065826224623,30.0,35.68749998916543,125.0,82,-100.0,40.612499958828636,-797.105263203514,40.612499958828636,-140.61249995882864,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.160500004014466,-60.0,4.805378317485065e-11,0.0,1.7528266306534735e-10
NetLoadRule+QP,0,300,15,-14.999999985341434,53.49999998220261,139.3268767440434,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-14.999999985341432,0.0,4.8053786875594065e-11,94.32687675870197,30.0,49.93749998568402,125.0,81,-100.0,94.76249994559927,-737.1052632181726,94.76249994559927,-194.76249994559927,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.7197999952477403,-14.999999985341434,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,16,1.5263193274767864e-08,53.49999997818598,146.36111336340082,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-59.99999998534143,30.000000014658568,0.0,4.8053786875594065e-11,116.36111337866402,30.0,53.49999998220261,125.0,80,-100.0,100.0,-722.1052632328311,108.29999993236991,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.075099994021002,0.0,4.805378317485065e-11,0.0,1.8036954067678427e-10
NetLoadRule+QP,0,300,17,45.00000001526319,41.65789471101146,100.7356876470813,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-44.99999998473681,45.00000001526319,0.0,4.8053786875594065e-11,115.7356876623445,30.0,53.49999997818598,125.0,79,-100.0,100.0,-722.1052632497432,108.29999991710673,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.976300001842901,45.00000001526319,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,18,60.000000018941414,25.86842102181635,97.65655027059404,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,1.5263189823144785e-08,63.29999990184354,0.0,4.8053786875594065e-11,127.65655028953545,30.0,41.65789471101146,125.0,78,-100.0,63.29999990184354,-771.9667591115307,63.29999990184354,-163.29999990184353,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.048099999432452,60.0,4.805378317485065e-11,0.0,2.1240147108788116e-10
NetLoadRule+QP,0,300,19,3.299999882902127,25.0,142.53456315042712,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,3.299999882902127,0.0,4.8053786875594065e-11,115.83456303332922,30.0,25.86842102181635,125.0,77,-100.0,3.299999882902127,-838.4487535923523,3.299999882902127,-103.29999988290213,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.3368000003974885,3.299999882902127,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,20,0.0,25.0,175.8361443009888,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-41.70000011709787,0.0,0.0,4.8053786875594065e-11,145.8361443009888,30.0,25.0,125.0,76,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5012999976752326,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,21,0.0,25.0,169.80536372401053,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,139.80536372401053,30.0,25.0,125.0,75,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.021000000240747,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,22,0.0,25.0,170.35854544874567,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,140.35854544874567,30.0,25.0,125.0,74,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.291600001626648,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,23,0.0,25.0,167.54203170205608,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,137.54203170205608,30.0,25.0,125.0,73,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.672599999641534,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,24,0.0,25.0,153.92157743917903,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,123.92157743917902,30.0,25.0,125.0,72,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2586000050068833,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,25,0.0,25.0,149.45820639836492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,119.45820639836492,30.0,25.0,125.0,71,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1627999958582222,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,26,0.0,25.0,151.87407070247346,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,121.87407070247346,30.0,25.0,125.0,70,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2790999937569723,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,27,0.0,25.0,143.53998676708113,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.8053786875594065e-11,113.53998676708113,30.0,25.0,125.0,69,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.61799999861978,0.0,4.805378317485065e-11,0.0,9.61075663497013e-11
NetLoadRule+QP,0,300,28,0.0,25.0,44.278294483433456,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,36.778294483433456,7.5,25.0,125.0,68,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3493000044254586,0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,29,0.0,25.0,40.42594774911289,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,32.92594774911289,7.5,25.0,125.0,67,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.434900001389906,0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,30,0.0,25.0,43.0091469100755,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,35.5091469100755,7.5,25.0,125.0,66,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.874300003692042,0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,31,0.0,25.0,14.766213773043106,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,7.266213773043106,7.5,25.0,125.0,65,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.813499995681923,0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,32,-44.999999987111686,35.687499996939025,0.0,14.898537759695422,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,-67.39853774680711,7.5,25.0,125.0,64,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9315999961690977,-45.0,0.0,0.0,1.2888318190462655e-10
NetLoadRule+QP,0,300,33,-53.23102015513451,48.32986728378347,0.0,8.255874206497538e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-89.99999998711169,1.2888314415704372e-08,0.0,0.0,-60.7310201633904,7.5,35.687499996939025,125.0,63,-100.0,40.61249998836829,-797.105263170783,40.61249998836829,-140.61249998836828,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1778000009362586,-53.23102016339038,0.0,0.0,8.255873762408328e-11
NetLoadRule+QP,0,300,34,-24.6673975980573,54.18837421332208,0.0,8.268024487279035e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-98.2310201551345,-8.231020155134509,0.0,0.0,-32.16739760632532,7.5,48.32986728378347,125.0,62,-100.0,88.65349567837718,-743.8742430156486,88.65349567837718,-188.65349567837717,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0724999960511923,-24.667397606325324,0.0,0.0,8.26802515341285e-11
NetLoadRule+QP,0,300,35,-41.34750751645599,64.00840724848038,0.0,8.230315984292247e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-69.6673975980573,20.3326024019427,0.0,0.0,-48.84750752468631,7.5,54.18837421332208,125.0,61,-100.0,100.0,-719.2068454175912,110.91582201062388,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,3.0039999983273447,-41.34750752468631,0.0,0.0,8.230316428381457e-11
NetLoadRule+QP,0,300,36,-53.22994383865303,76.65051891016047,0.0,8.25586710107018e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-86.34750751645599,3.652492483544009,0.0,0.0,-60.729943846908895,7.5,64.00840724848038,125.0,60,-100.0,100.0,-677.8593379011353,148.23194754422545,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9326999972690828,-53.2299438469089,0.0,0.0,8.255873762408328e-11
NetLoadRule+QP,0,300,37,-98.22994382460027,99.98013056850303,0.0,13.818361326585574,0.0,hard_qp_solution,0.0,0,0,0.0,-98.22994383865303,-8.229943838653028,0.0,0.0,-119.54830515118584,7.5,76.65051891016047,125.0,59,-100.0,100.0,-624.6293940624822,196.2719718586098,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9478000031085685,-98.22994383865303,0.0,0.0,1.4052770058725628e-10
NetLoadRule+QP,0,300,38,-79.12592136566495,118.77253689284845,0.0,8.44299563595996e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.22994382460027,0.0,0.0,-86.62592137410795,7.5,99.98013056850303,125.0,58,-100.0,100.0,-526.399450237882,284.9244961603115,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5469000029261224,-79.12592137410795,0.0,0.0,8.442990750978652e-11
NetLoadRule+QP,0,300,39,-99.99999998602578,142.52253688952956,0.0,3.8158377316550514,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-34.12592136566495,0.0,0.0,-111.31583771768084,7.5,118.77253689284845,125.0,57,-100.0,100.0,-447.27352887221707,356.3356401928241,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.825999999709893,-100.0,0.0,0.0,1.3974221779733398e-10
NetLoadRule+QP,0,300,40,-99.9999999864007,166.27253688629972,0.0,2.1768665763586625,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-54.999999986025784,0.0,0.0,-109.67686656275936,7.5,142.52253688952956,125.0,56,-100.0,100.0,-347.27352888619134,446.5856401802123,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2933000000193715,-100.0,0.0,0.0,1.359931056654773e-10
NetLoadRule+QP,0,300,41,-94.14790529229948,188.63266439322084,0.0,8.469342560601945e-09,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-54.999999986400695,0.0,0.0,-101.64790530076883,7.5,166.27253688629972,125.0,55,-100.0,100.0,-247.27352889979068,536.8356401679389,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7111999986809678,-94.14790530076883,0.0,0.0,8.469347445583253e-11
NetLoadRule+QP,0,300,42,-99.99999998611948,212.3826643899242,0.0,6.209195378073261,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-49.147905292299484,0.0,0.0,-113.70919536419274,7.5,188.63266439322084,125.0,54,-100.0,100.0,-153.12562360749124,621.8041246942391,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2380000009434298,-100.0,0.0,0.0,1.3880518956455035e-10
NetLoadRule+QP,0,300,43,-53.12562362137179,225.0,0.0,50.56101351069886,10.551013510698857,phase2_solution,10.551013510698857,1,0,0.0,-53.12562362137179,100.0,0.0,0.0,-111.18663713207064,7.5,212.3826643899242,125.0,53,-53.12562362137179,100.0,-53.12562362137179,712.054124681712,-153.1256236213718,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.243299995025154,-53.12562362137179,0.0,0.0,0.0
NetLoadRule+QP,0,300,44,-0.0,225.0,0.0,97.7572942142155,57.74729421421551,phase2_solution,57.74729421421551,1,0,0.0,-0.0,100.0,0.0,0.0,-105.2572942142155,7.5,225.0,125.0,52,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.800700004736427,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,45,-0.0,225.0,0.0,140.53865384168,100.52865384168,phase2_solution,100.52865384168,1,0,0.0,-0.0,45.0,0.0,0.0,-148.03865384168,7.5,225.0,125.0,51,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.041299999400508,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,46,-0.0,225.0,0.0,96.67862740415819,56.668627404158194,phase2_solution,56.668627404158194,1,0,0.0,-0.0,45.0,0.0,0.0,-104.17862740415819,7.5,225.0,125.0,50,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.908200001111254,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,47,-0.0,225.0,0.0,172.15206113002756,132.14206113002757,phase2_solution,132.14206113002757,1,0,0.0,-0.0,45.0,0.0,0.0,-179.65206113002756,7.5,225.0,125.0,49,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.312800000363495,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,48,-0.0,225.0,0.0,114.11802903246561,74.10802903246561,phase2_solution,74.10802903246561,1,0,0.0,-0.0,45.0,0.0,0.0,-121.61802903246561,7.5,225.0,125.0,48,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,8.105699998850469,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,49,-0.0,225.0,0.0,99.71597767502027,59.70597767502027,phase2_solution,59.70597767502027,1,0,0.0,-0.0,45.0,0.0,0.0,-107.21597767502027,7.5,225.0,125.0,47,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.748399999400135,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,50,-0.0,225.0,0.0,90.78716073037293,50.777160730372934,phase2_solution,50.777160730372934,1,0,0.0,-0.0,45.0,0.0,0.0,-98.28716073037293,7.5,225.0,125.0,46,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.642299999133684,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,51,-0.0,225.0,0.0,121.85744154549346,81.84744154549345,phase2_solution,81.84744154549345,1,0,0.0,-0.0,45.0,0.0,0.0,-129.35744154549346,7.5,225.0,125.0,45,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.35539999732282,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,52,-0.0,225.0,0.0,104.86006028124251,64.8500602812425,phase2_solution,64.8500602812425,1,0,0.0,-0.0,45.0,0.0,0.0,-112.36006028124251,7.5,225.0,125.0,44,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.161800000176299,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,53,-0.0,225.0,0.0,97.62056902697785,57.61056902697785,phase2_solution,57.61056902697785,1,0,0.0,-0.0,45.0,0.0,0.0,-105.12056902697785,7.5,225.0,125.0,43,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,8.03000000450993,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,54,-0.0,225.0,0.0,78.53895636401404,38.52895636401404,phase2_solution,38.52895636401404,1,0,0.0,-0.0,45.0,0.0,0.0,-86.03895636401404,7.5,225.0,125.0,42,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.7046999974991195,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,55,-0.0,225.0,0.0,94.44107670836411,54.43107670836411,phase2_solution,54.43107670836411,1,0,0.0,-0.0,45.0,0.0,0.0,-101.94107670836411,7.5,225.0,125.0,41,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.320400000025984,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,56,-0.0,225.0,0.0,77.56365952743721,37.55365952743721,phase2_solution,37.5536595274372,1,0,3.552713678800501e-15,-0.0,45.0,0.0,0.0,-85.0636595274372,7.5,225.0,125.0,40,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,8.438500000920612,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,57,-0.0,225.0,0.0,60.30483001013994,20.294830010139936,phase2_solution,20.294830010139936,1,0,0.0,-0.0,45.0,0.0,0.0,-67.80483001013994,7.5,225.0,125.0,39,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,8.555000000342261,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,58,-0.0,225.0,0.0,49.19769039437614,9.187690394376139,phase2_solution,9.187690394376139,1,0,0.0,-0.0,45.0,0.0,0.0,-56.69769039437614,7.5,225.0,125.0,38,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.549800000560936,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,59,-0.0,225.0,0.0,56.111387259642015,16.101387259642014,phase2_solution,16.101387259642014,1,0,0.0,-0.0,45.0,0.0,0.0,-63.611387259642015,7.5,225.0,125.0,37,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.30980000278214,-0.0,0.0,0.0,0.0
NetLoadRule+QP,0,300,60,1.2797570412128797e-08,224.99999999663223,11.972632751136231,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-0.0,45.0,0.0,0.0,4.472632763933817,7.5,225.0,125.0,36,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9025000001420267,-0.0,0.0,0.0,1.2797570412128798e-10
NetLoadRule+QP,0,300,61,-1.3825256663617515e-09,224.99999999696058,31.475621307448087,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.418009943383942e-08,45.00000001279757,0.0,0.0,23.975621306065563,7.5,224.99999999663223,125.0,35,-1.418009943383942e-08,100.0,-1.418009943383942e-08,759.9999999872024,-100.0000000141801,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1139000018592924,-1.418009943383942e-08,0.0,0.0,1.279757376747767e-10
NetLoadRule+QP,0,300,62,1.1619545211061687e-14,224.99999999696058,0.0,0.776683061311883,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2797547816789073e-08,44.999999998617476,0.0,0.0,-8.276683061311871,7.5,224.99999999696058,125.0,34,-1.2797547816789073e-08,100.0,-1.2797547816789073e-08,759.9999999884502,-100.00000001279754,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.220499998657033,-1.2797547816789073e-08,0.0,0.0,1.2797559436334284e-10
NetLoadRule+QP,0,300,63,1.1619545211061687e-14,224.99999999696058,13.711666607803453,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-1.2797547816789073e-08,45.000000000000014,0.0,0.0,6.21166660780348,7.5,224.99999999696058,125.0,33,-1.2797547816789073e-08,100.0,-1.2797547816789073e-08,759.9999999884502,-100.00000001279754,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.9129999966244213,-1.2797547816789073e-08,0.0,0.0,1.2797559436334284e-10
