controller,seed,episode,update,transition,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,day,step,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step
PPO-QP-no-penalty,20260806,0,1,93,0,0,0,0.0,-100.0,-79.80720890497678,0.0,1.9728759366917833e-11,111.81848596317624,30.0,207,92,34.795787885068016,125.0,4,-100.0,37.22399396325846,-712.2171812041457,-79.80720890497678,-20.192791095023225,3.7999999999999996e-08,0,1,41.545278547626786,0
PPO-QP-no-penalty,20260806,1,1,190,0,0,0,0.0,-100.0,-59.60077653706776,0.0,1.9835703450136558e-11,96.15816401928808,30.0,9,93,63.34481557244641,125.0,3,-100.0,100.0,-481.2074247365138,-59.60077653706776,-40.39922346293224,3.7999999999999996e-08,0,1,12.597309433509409,0
PPO-QP-no-penalty,20260806,2,1,286,0,0,0,0.0,-100.0,-72.8927741070279,0.0,1.9904289327854485e-11,105.16110436655725,30.0,4,93,60.18796614958087,125.0,3,-100.0,100.0,-494.499422306474,-72.8927741070279,-27.107225892972096,3.7999999999999996e-08,0,1,29.91687255509158,0
PPO-QP-no-penalty,20260806,3,1,382,0,0,0,0.0,88.45346663464031,100.0,0.0,1.9977530740789007e-11,72.30693989180492,30.0,42,93,200.9088070091159,125.0,3,-100.0,100.0,88.45346663464031,468.95346663464034,-11.546533365359693,3.7999999999999996e-08,0,1,60.747961796526205,0
PPO-QP-no-penalty,20260806,4,1,477,0,0,0,0.0,79.99999998673945,100.0,0.0,1.932161467858388e-11,103.71614153679448,30.0,125,92,224.99999999651038,125.0,4,-1.469312624785265e-08,100.0,79.99999998673945,650.7499999867395,-20.000000013260546,3.7999999999999996e-08,0,1,45.42620315491846,0
PPO-QP-no-penalty,20260806,6,2,670,0,0,0,0.0,99.99999993640891,100.0,0.0,2.0011747814407953e-11,72.84750702871138,30.0,14,93,203.94736840431815,125.0,3,-88.64265935023936,100.0,99.99999993640891,480.499999936409,-6.35910879509538e-08,3.7999999999999996e-08,0,1,55.578588744787794,0
PPO-QP-no-penalty,20260806,7,2,765,0,0,0,0.0,80.0,100.0,0.0,1.9561526472718547e-11,97.38139037467363,30.0,112,92,225.0,125.0,4,-0.0,100.0,80.0,650.75,-20.0,3.7999999999999996e-08,0,1,35.00000003124162,0
PPO-QP-no-penalty,20260806,8,2,861,0,0,0,0.0,80.0,100.0,0.0,1.9527387114711323e-11,97.11329274490448,30.0,224,92,225.0,125.0,4,-0.0,100.0,80.0,650.75,-20.0,3.7999999999999996e-08,0,1,57.99120020754907,0
PPO-QP-no-penalty,20260806,10,3,1053,0,0,0,0.0,50.798445163344695,100.0,0.0,1.9692458774756005e-11,88.64779970570982,30.0,89,92,217.31538030614334,125.0,4,-32.35629344781752,100.0,50.798445163344695,621.5484451633447,-49.201554836655305,3.7999999999999996e-08,0,1,34.85569927581962,0
PPO-QP-no-penalty,20260806,10,3,1054,0,0,0,0.0,99.99999999999991,100.0,0.0,1.9692458774756005e-11,93.0802710230249,30.0,89,93,203.94736842105263,125.0,3,-88.6426592797784,100.0,99.99999999999991,480.5,-8.526512829121202e-14,3.7999999999999996e-08,0,1,4.20155483665522,0
PPO-QP-no-penalty,20260806,11,3,1150,0,0,0,0.0,-100.0,-100.0,0.0,2.006093809588568e-11,77.44550971994893,30.0,41,93,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,1,63.90268892195935,0
