controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP,20260806,50,20262897,115,10,4896,0,96,162.08711333100018,212.46206731719775,421.6244240821514,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,22.10063637947095
PPO-QP,20260806,51,20262993,39,10,4992,0,96,177.64342452981333,234.83956994580367,445.60107543502886,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,4.1956179223408805
PPO-QP,20260806,52,20263089,189,10,5088,0,96,137.68493762006275,200.34475807789096,833.3305140659229,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,458.05535762816385
PPO-QP,20260806,53,20263185,198,11,5184,0,96,189.80061048059358,313.21970994854814,585.912086895119,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,1.9922093815731805
PPO-QP,20260806,54,20262869,206,11,5280,0,96,210.0756853771887,322.73949947198713,602.7717329868858,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,55,20262965,17,11,5376,0,96,254.83035150343687,325.37210253096265,611.8731823066677,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP,20260806,56,20263061,208,11,5472,0,96,274.3100075126252,380.84521123214887,744.2157985897808,125.0,0.0,0.0,0,0,0.0,0.0,1.0,2.220446049250313e-16,472.5,27.81383751529385
PPO-QP,20260806,57,20263157,121,11,5568,0,96,157.79188046400063,263.09203763012505,647.7492482251662,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,157.51332581314082
PPO-QP,20260806,58,20263253,9,12,5664,0,96,246.02696757876038,333.58875441487436,625.9759999238495,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,59,20262937,35,12,5760,0,96,119.21390537562782,159.736753443705,748.0865640980478,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,447.8600701800759
PPO-QP,20260806,60,20263033,93,12,5856,0,96,186.08492490546791,169.238370803246,323.75677233288405,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP,20260806,61,20263129,189,12,5952,0,96,134.93059837231868,192.01449448108195,796.9932428394613,125.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,472.5,436.9759785610463
PPO-QP,20260806,62,20263225,115,12,6048,0,96,163.68654934312306,219.83969838294294,433.6295396066212,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,20.53003136269741
PPO-QP,20260806,63,20263321,213,12,6144,0,96,265.3060031692434,418.94388940944077,915.127655288458,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,125.98914679392452
PPO-QP,20260806,64,20263417,43,13,6240,0,96,269.2414099908335,350.8798768772529,661.1558612508851,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,1.8551620909513065
PPO-QP,20260806,65,20263101,32,13,6336,0,96,186.90617457761553,243.8938098411914,458.54852481451456,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,66,20263197,134,13,6432,0,96,180.8452041049883,271.5922323716751,524.5006649035909,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,16.68975715638846
PPO-QP,20260806,67,20263293,9,13,6528,0,96,245.1294367849773,333.4709529536984,625.700790597332,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP,20260806,68,20263389,165,13,6624,0,96,310.4259645573556,346.5855360957303,663.9078754337099,125.0,0.0,0.0,2,1,0.0,0.0,1.0,0.0,472.5,5.695699177877214
PPO-QP,20260806,69,20263485,84,14,6720,0,96,149.99872597594555,156.96637344930198,470.39903168306154,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,171.78112690387175
PPO-QP,20260806,70,20263169,227,14,6816,0,96,271.1241500270595,426.5689853437593,806.6550156171908,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,10.066154720691438
PPO-QP,20260806,71,20263265,126,14,6912,0,96,126.63114923674625,221.32614029601842,854.2587987258827,125.0,0.0,0.0,1,2,0.0,0.0,1.0,1.6653345369377348e-16,472.5,442.4040765023365
PPO-QP,20260806,72,20263361,124,14,7008,0,96,274.8684405281802,406.03125324745236,759.2066809151796,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
PPO-QP,20260806,73,20263457,14,14,7104,0,96,125.90033358241763,168.01927297728864,524.6929171718864,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,208.7777426112889
PPO-QP,20260806,74,20263553,146,15,7200,0,96,129.0650894113742,167.54169338327864,659.8246159759217,125.0,0.0,0.0,0,0,0.0,0.0,1.0,2.220446049250313e-16,472.5,344.55807752021855
PPO-QP,20260806,75,20263237,38,15,7296,0,96,184.83781183115408,236.74407308116932,455.2020065871984,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,9.677090162598478
PPO-QP,20260806,76,20263333,61,15,7392,0,96,199.963707639093,241.92354466742867,456.3701868463325,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,77,20263429,141,15,7488,0,96,178.16678706135977,290.61704800576865,549.2463591801355,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,7.55884001785999
PPO-QP,20260806,78,20263525,142,15,7584,0,96,277.0850875749792,384.5514892686668,720.9247879337979,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,79,20263621,228,15,7680,0,96,262.5500382929209,389.9669246955577,729.0993122190587,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP,20260806,80,20263717,37,16,7776,0,96,288.64284162256905,355.7974668149945,670.0489274061426,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,81,20263401,185,16,7872,0,96,195.1711644206139,273.7538948627936,513.1288176738005,125.0,0.0,0.0,0,2,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP,20260806,82,20263497,224,16,7968,0,96,138.5417817726843,240.44165636932033,826.8020615001889,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,379.2907240539135
PPO-QP,20260806,83,20263593,2,16,8064,0,96,191.88751836990917,287.2859843016453,566.1837119257883,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,29.038160346711752
PPO-QP,20260806,84,20263689,52,16,8160,0,96,186.0097902246224,237.49428265825676,491.956947600008,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,44.971706974968484
PPO-QP,20260806,85,20263785,187,17,8256,0,96,218.55675283574143,287.92442188031134,541.0200635421193,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP,20260806,86,20263469,129,17,8352,0,96,233.57988999458033,384.58706021121344,716.550934910537,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,87,20263565,61,17,8448,0,96,199.58356264581568,243.54990507048163,459.31318615854656,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,88,20263661,20,17,8544,0,96,177.9136316450313,250.79348331018628,706.7739347572402,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,236.90494169850206
PPO-QP,20260806,89,20263757,41,17,8640,0,96,201.25238373088155,265.2384453445411,498.3262087707217,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,90,20263853,204,18,8736,0,96,233.68012028753503,359.04211913983914,776.5124415232029,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,99.46435892474223
PPO-QP,20260806,91,20263537,29,18,8832,0,96,203.74382421187363,303.6895691920281,568.2791537385671,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.34166705835831607
PPO-QP,20260806,92,20263633,71,18,8928,0,96,165.82354099754104,212.64332889357712,471.24393771037546,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,71.05499959263305
PPO-QP,20260806,93,20263729,238,18,9024,0,96,135.946147119209,279.20477729974505,976.3265157428625,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,459.37883515892656
PPO-QP,20260806,94,20263825,135,18,9120,0,96,207.8729276162837,301.3544066020274,606.1021856170456,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,42.039161392327344
PPO-QP,20260806,95,20263921,70,18,9216,0,96,118.52656617707031,161.0702120732391,919.0465317849171,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,616.4431103855821
PPO-QP,20260806,96,20264017,202,19,9312,0,96,148.51046208526571,247.28177317384802,812.2049554694223,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,351.4268982567261
PPO-QP,20260806,97,20263701,183,19,9408,0,96,221.0066808657261,305.6586949601906,573.0948763352342,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,98,20263797,61,19,9504,0,96,198.85614183394273,241.87576046124244,456.15359859806534,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,99,20263893,97,19,9600,0,96,164.96349348370842,147.72655350751535,295.6434708032893,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,12.30876279856109
PPO-QP,20260806,100,20263989,143,19,9696,0,96,367.65457684835286,460.6552062816769,1118.0473482259292,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,235.46350825304444
PPO-QP,20260806,101,20264085,187,20,9792,0,96,218.46399577708297,282.31259283322476,530.8356914536841,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,102,20263769,200,20,9888,0,96,189.97474424149937,298.54668327318,557.3908422667448,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP,20260806,103,20263865,141,20,9984,0,96,176.77323294190586,285.58805653024234,540.5638962894287,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,8.065632591998803
PPO-QP,20260806,104,20263961,182,20,10080,0,96,133.7850044528841,196.1970619482775,749.297465006643,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,381.9177757545327
PPO-QP,20260806,105,20264057,197,20,10176,0,96,178.82663607643067,299.7479432568208,561.8260327927178,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,3.4454809995634625
PPO-QP,20260806,106,20264153,88,21,10272,0,96,157.62907413235826,159.12524691016017,582.7909505394481,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,279.661951733423
PPO-QP,20260806,107,20263837,24,21,10368,0,96,240.07493667189533,347.2202561058464,649.7817121622406,125.0,0.0,0.0,0,2,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP,20260806,108,20263933,197,21,10464,0,96,179.6209892025141,300.56608789190653,562.6248321976052,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,2.700232123249337
PPO-QP,20260806,109,20264029,130,21,10560,0,96,170.59713455736355,287.9149352599396,631.5471874271942,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,95.32272806793777
PPO-QP,20260806,110,20264125,149,21,10656,0,96,170.72389822145195,201.36859785101356,457.9796778927811,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,77.51050533722092
PPO-QP,20260806,111,20264221,131,21,10752,0,96,167.17342417875273,280.87791527362674,564.4025422095507,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,41.33489719306559
PPO-QP,20260806,112,20264317,54,22,10848,0,96,177.5339309116604,230.47118022632026,536.0867487726698,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,102.65181670839085
PPO-QP,20260806,113,20264001,189,22,10944,0,96,133.93591771205158,191.36455966688754,788.4251912802637,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,429.6476826673226
PPO-QP,20260806,114,20264097,54,22,11040,0,96,182.36176090534013,239.06718012362816,586.4420054200945,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,136.87888653688523
PPO-QP,20260806,115,20264193,175,22,11136,0,96,152.0073409607095,209.9965583112709,969.7756243797177,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,575.843803001676
PPO-QP,20260806,116,20264289,98,22,11232,0,96,131.94670015835638,116.36040984636385,753.4059018795056,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,529.9356489855837
PPO-QP,20260806,117,20264385,233,23,11328,0,96,207.86648623056664,364.52598525852886,706.0101232953798,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,28.365055221646266
PPO-QP,20260806,118,20264069,6,23,11424,0,96,150.19455700841505,212.45938629708687,466.0648275689329,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,67.76891509548891
PPO-QP,20260806,119,20264165,157,23,11520,0,96,203.26230831933776,251.92164562197672,474.587723924148,125.0,0.0,0.0,1,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,120,20264261,36,23,11616,0,96,252.36838557553497,332.62251058493695,624.6538896633801,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP,20260806,121,20264357,176,23,11712,0,96,161.4832585444264,236.13149906505618,447.8628477584812,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,5.784767931622543
PPO-QP,20260806,122,20264453,56,24,11808,0,96,126.30088374526672,174.89321953275424,752.9062195652365,125.0,0.0,0.0,0,0,0.0,0.0,1.0,1.6653345369377348e-16,472.5,424.53290144312905
PPO-QP,20260806,123,20264137,144,24,11904,0,96,297.2612058343945,352.72020979342545,665.5752286854378,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP,20260806,124,20264233,96,24,12000,0,96,166.39111926414708,150.54409444220622,376.77166099281555,125.0,0.0,0.0,2,2,0.0,0.0,1.0,3.3306690738754696e-16,472.5,88.23474157182403
PPO-QP,20260806,125,20264329,105,24,12096,0,96,130.5893315907839,133.27371454425864,463.5495396511977,125.0,0.0,0.0,2,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,209.79749640087218
PPO-QP,20260806,126,20264425,64,24,12192,0,96,180.91442106960648,232.5231523398632,487.1354232595621,125.0,0.0,0.0,2,1,0.0,0.0,1.0,0.0,472.5,49.58489819555575
PPO-QP,20260806,127,20264521,76,24,12288,0,96,143.92251845359695,175.08119264444596,718.4118943582843,125.0,0.0,0.0,0,2,0.0,0.0,1.0,3.3306690738754696e-16,472.5,388.03848719762806
PPO-QP,20260806,128,20264617,75,25,12384,0,96,164.68690179698308,190.1601707953892,548.335473399823,125.0,0.0,0.0,0,2,0.0,0.0,1.0,5.551115123125783e-17,472.5,188.73092492717603
PPO-QP,20260806,129,20264301,192,25,12480,0,96,193.04902937841482,282.2155991522776,579.6392291681813,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,51.51653159645814
PPO-QP,20260806,130,20264397,143,25,12576,0,96,367.4495190133978,458.41440509504866,1117.8976146623493,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,239.70437092632287
PPO-QP,20260806,131,20264493,68,25,12672,0,96,177.89540336430122,244.70605730810635,502.57205824612265,125.0,0.0,0.0,2,1,0.0,0.0,1.0,0.0,472.5,43.30492014982377
PPO-QP,20260806,132,20264589,162,25,12768,0,96,199.61430170033347,255.11094721911036,485.610232317799,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,5.620905788890231
PPO-QP,20260806,133,20264685,78,26,12864,0,96,170.3526283403859,200.2295985242887,383.2840932541545,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,4.927453449459056
PPO-QP,20260806,134,20264369,111,26,12960,0,96,133.69282350142265,138.50548245583843,730.728287612606,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,467.3185654649116
PPO-QP,20260806,135,20264465,142,26,13056,0,96,277.014877223784,385.38815586428314,722.1776306962423,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP,20260806,136,20264561,29,26,13152,0,96,201.73216540569476,300.4730348352378,562.2507361173579,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.34166306225062776
PPO-QP,20260806,137,20264657,47,26,13248,0,96,180.59951605209693,239.5845597228133,453.78902810938655,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,3.6659450339182356
PPO-QP,20260806,138,20264753,100,27,13344,0,96,157.59538541756166,140.75013254595012,405.28273131115037,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,135.3726216399586
PPO-QP,20260806,139,20264437,184,27,13440,0,96,219.26419408472228,295.30222926931356,554.1972049266753,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,0.0
