seed,cost,carbon,task_score,peak,grid_excess_energy_kwh,import_excess_energy_kwh,export_excess_energy_kwh,mean_action_correction,ramp_slack_kw_mean
20260805,-0.19480021327001396,-0.2230828166862011,-0.46823872799575383,3.979039320256561e-13,-0.04743034441386129,0.0,-0.04743034441386129,-0.07078115600531021,0.005937879260490719
20260806,0.013281541483451065,0.45541208536394606,4.064291053383272,-8.810729923425242e-13,3.191535763570897,0.0,3.191535763570897,-0.12304745402690909,0.050396455370974036
20260807,-0.18293170580079732,-0.16094399138125937,-0.4156627589418349,-3.126388037344441e-13,-0.10093288833923708,0.0,-0.10093288833923708,0.01721309398808657,-0.027089690633618768
20260808,-0.07501899625879105,0.030061283096756597,0.8258379265517988,1.84456894203322e-11,0.7686237332305055,0.0,0.7686237332305197,0.05620815107054411,-0.02265233574971859
20260809,-0.39376679750628796,-1.1399717734382193,-1.7788941168018937,6.536993168992922e-13,0.25286006730172517,0.0,0.25286006730171806,-0.11852638008196936,-0.073145599023969
