controller,comparator,metric,method,mean_difference,ci_lower,ci_upper,seed_difference_min,seed_difference_max,day_clusters,fixed_trained_seeds,bootstrap_replicates,confidence_level,inference_scope
PPO-QP,Rule+QP,export_excess_energy_kwh,circular_block_7,-60.97072414642953,-71.37616806069626,-49.06830834221517,-62.892060640858816,-57.092019448045555,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,import_excess_energy_kwh,circular_block_7,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,ramp_slack_kw_mean,circular_block_7,0.19551256417223722,0.1522773590263449,0.24045814670365379,0.08914647029699674,0.3832119973073634,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,cost,circular_block_14,-1.8603424116246448,-2.6811591571851623,-0.8532453085760838,-3.722534709887708,-0.775723055943444,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,carbon,circular_block_14,-1.2464047806652618,-4.446182067465372,2.208415954474245,-4.416242618731509,-0.105978489197184,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,task_score,circular_block_14,-63.074887866584675,-75.03833355828826,-47.91120787394442,-70.07503579586702,-57.08580857825318,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,peak,circular_block_14,23.847469702718495,18.792401894182728,29.061277728532485,23.84746970252631,23.847469702767793,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,grid_excess_energy_kwh,circular_block_14,-60.97072414642953,-70.2476698407724,-50.78884431301387,-62.89206064085882,-57.09201944804555,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,export_excess_energy_kwh,circular_block_14,-60.97072414642953,-70.2476698407724,-50.788844313013875,-62.892060640858816,-57.092019448045555,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,import_excess_energy_kwh,circular_block_14,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,Rule+QP,ramp_slack_kw_mean,circular_block_14,0.19551256417223722,0.15471173332368351,0.2358922003598218,0.08914647029699674,0.3832119973073634,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,cost,day_cluster,5.5001545545187,4.461574975066425,6.533773840123858,3.6379622562556366,6.5847739101999005,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,carbon,day_cluster,11.43031634540153,9.638654509600372,13.151625601916194,8.26047850733528,12.570742636869607,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,task_score,day_cluster,-1.8691116177341436,-13.009759946051958,8.118452981114562,-8.869259547016492,4.1199676705973465,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,peak,day_cluster,-1.1380750266200679,-3.7083550807546297,1.5669795913210847,-1.1380750268122493,-1.1380750265707695,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,grid_excess_energy_kwh,day_cluster,-22.62511490244353,-31.92652266455648,-14.230232923711686,-24.546451396872822,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,export_excess_energy_kwh,day_cluster,-22.625114902443535,-31.92652266455648,-14.230232923711688,-24.54645139687282,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,import_excess_energy_kwh,day_cluster,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,ramp_slack_kw_mean,day_cluster,-0.11602763404479041,-0.22866351369201468,-0.004187858296547191,-0.2223937279200309,0.07167179909033573,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,cost,circular_block_7,5.5001545545187,4.21375809623125,6.7663986184765195,3.6379622562556366,6.5847739101999005,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,carbon,circular_block_7,11.43031634540153,8.266463557263604,14.509024926886719,8.26047850733528,12.570742636869607,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,task_score,circular_block_7,-1.8691116177341436,-13.077240645518085,9.383880300690247,-8.869259547016492,4.1199676705973465,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,peak,circular_block_7,-1.1380750266200679,-3.692619467501899,1.508707498852373,-1.1380750268122493,-1.1380750265707695,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,grid_excess_energy_kwh,circular_block_7,-22.62511490244353,-29.700595673738057,-15.377674133902383,-24.546451396872822,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,export_excess_energy_kwh,circular_block_7,-22.625114902443535,-29.700595673738054,-15.377674133902383,-24.54645139687282,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,import_excess_energy_kwh,circular_block_7,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,ramp_slack_kw_mean,circular_block_7,-0.11602763404479041,-0.23719301167214735,0.007753973699292221,-0.2223937279200309,0.07167179909033573,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,cost,circular_block_14,5.5001545545187,4.123881843791165,6.8671280082003445,3.6379622562556366,6.5847739101999005,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,carbon,circular_block_14,11.43031634540153,7.644763468235758,15.358501538739105,8.26047850733528,12.570742636869607,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,task_score,circular_block_14,-1.8691116177341436,-14.324878302147477,10.589349351784888,-8.869259547016492,4.1199676705973465,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,peak,circular_block_14,-1.1380750266200679,-3.371296464052273,1.0556335750931385,-1.1380750268122493,-1.1380750265707695,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,grid_excess_energy_kwh,circular_block_14,-22.62511490244353,-29.869713684408396,-16.061597377063954,-24.546451396872822,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,export_excess_energy_kwh,circular_block_14,-22.625114902443535,-29.8697136844084,-16.061597377063958,-24.54645139687282,-18.746410204059547,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,import_excess_energy_kwh,circular_block_14,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,NetLoadRule+QP,ramp_slack_kw_mean,circular_block_14,-0.11602763404479041,-0.23390957825038614,-0.009971271551005413,-0.2223937279200309,0.07167179909033573,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,cost,day_cluster,3.5144853197048325,2.5530008810298526,4.497499986659759,1.6522930214417695,4.599104675386033,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,carbon,day_cluster,14.619055758344757,12.84235770019793,16.38945858978144,11.449217920278508,15.759482049812837,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,task_score,day_cluster,18.19749645798921,8.862561806161763,25.44444098642917,11.197348528706861,24.1865757463207,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,peak,day_cluster,-1.582582340630216,-6.126700828406721,3.07169134903805,-1.5825823408223973,-1.5825823405809178,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,grid_excess_energy_kwh,day_cluster,-8.253527387613717,-15.637917295570237,-2.827024773621744,-10.174863882043004,-4.374822689229735,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,export_excess_energy_kwh,day_cluster,-8.211148662222612,-15.57890431164882,-2.7890209051327814,-10.132485156651898,-4.33244396383863,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,import_excess_energy_kwh,day_cluster,-0.04237872539110624,-0.1271361761733187,0.0,-0.04237872539110624,-0.04237872539110624,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,ramp_slack_kw_mean,day_cluster,0.581662270165203,0.5573488502947237,0.6073405226368167,0.47529617628996257,0.7693617033003292,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,cost,circular_block_7,3.5144853197048325,2.216729678193648,4.785566464774142,1.6522930214417695,4.599104675386033,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,carbon,circular_block_7,14.619055758344757,11.246943067711234,18.04012490271128,11.449217920278508,15.759482049812837,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,task_score,circular_block_7,18.19749645798921,7.911977112011939,28.159556549482584,11.197348528706861,24.1865757463207,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,peak,circular_block_7,-1.582582340630216,-8.661616325468644,5.723382721415964,-1.5825823408223973,-1.5825823405809178,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,grid_excess_energy_kwh,circular_block_7,-8.253527387613717,-13.861202682744686,-3.530979209716683,-10.174863882043004,-4.374822689229735,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,export_excess_energy_kwh,circular_block_7,-8.211148662222612,-13.815896007945275,-3.497778893467662,-10.132485156651898,-4.33244396383863,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,import_excess_energy_kwh,circular_block_7,-0.04237872539110624,-0.1271361761733187,0.0,-0.04237872539110624,-0.04237872539110624,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,ramp_slack_kw_mean,circular_block_7,0.581662270165203,0.546490447275249,0.6173083470618906,0.47529617628996257,0.7693617033003292,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,cost,circular_block_14,3.5144853197048325,2.22177727164565,4.822954505210346,1.6522930214417695,4.599104675386033,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,carbon,circular_block_14,14.619055758344757,10.551684321333514,18.983194254858212,11.449217920278508,15.759482049812837,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,task_score,circular_block_14,18.19749645798921,7.114419555633449,29.905445783734415,11.197348528706861,24.1865757463207,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,peak,circular_block_14,-1.582582340630216,-10.278146810723786,7.461666055557977,-1.5825823408223973,-1.5825823405809178,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,grid_excess_energy_kwh,circular_block_14,-8.253527387613717,-12.947973311101235,-3.8801219385235868,-10.174863882043004,-4.374822689229735,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,export_excess_energy_kwh,circular_block_14,-8.211148662222612,-12.90137819649745,-3.857460264103561,-10.132485156651898,-4.33244396383863,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,import_excess_energy_kwh,circular_block_14,-0.04237872539110624,-0.1271361761733187,0.0,-0.04237872539110624,-0.04237872539110624,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24+QP,ramp_slack_kw_mean,circular_block_14,0.581662270165203,0.5392646118316317,0.621738014436987,0.47529617628996257,0.7693617033003292,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,cost,day_cluster,2.869636228664662,1.8607712499792328,3.900004545583727,1.007443930401599,3.9542555843458627,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,carbon,day_cluster,13.721860865362709,11.896706571477317,15.540606675057782,10.552023027296459,14.862287156830785,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,task_score,day_cluster,15.272717219633105,5.496561298415934,22.897490346510335,8.27256929035076,21.261796507964593,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,peak,day_cluster,-5.742175320522648,-9.946137420337717,-1.4669134656414822,-5.742175320714829,-5.74217532047335,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,grid_excess_energy_kwh,day_cluster,-9.412934490268425,-17.185301108989513,-3.6136985940892488,-11.334270984697712,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,export_excess_energy_kwh,day_cluster,-9.412934490268425,-17.185301108989513,-3.6136985940892483,-11.334270984697708,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,import_excess_energy_kwh,day_cluster,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,ramp_slack_kw_mean,day_cluster,-0.05821277335440915,-0.18151885472183124,0.06115732288967428,-0.1645788672296496,0.129486659780717,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,cost,circular_block_7,2.869636228664662,1.5695914660981976,4.154333414619391,1.007443930401599,3.9542555843458627,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,carbon,circular_block_7,13.721860865362709,10.363267269026643,17.107910938504777,10.552023027296459,14.862287156830785,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,task_score,circular_block_7,15.272717219633105,4.956518602129961,25.21919027839169,8.27256929035076,21.261796507964593,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,peak,circular_block_7,-5.742175320522648,-11.899271733383491,0.5151650104479694,-5.742175320714829,-5.74217532047335,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,grid_excess_energy_kwh,circular_block_7,-9.412934490268425,-15.261777733567778,-4.381032004222575,-11.334270984697712,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,export_excess_energy_kwh,circular_block_7,-9.412934490268425,-15.261777733567783,-4.381032004222574,-11.334270984697708,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,import_excess_energy_kwh,circular_block_7,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,ramp_slack_kw_mean,circular_block_7,-0.05821277335440915,-0.16480411259932434,0.04871292873119903,-0.1645788672296496,0.129486659780717,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,cost,circular_block_14,2.869636228664662,1.669339246249948,4.090521398078574,1.007443930401599,3.9542555843458627,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,carbon,circular_block_14,13.721860865362709,9.812308136576211,17.897862705151987,10.552023027296459,14.862287156830785,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,task_score,circular_block_14,15.272717219633105,4.631213181312184,26.284982860803524,8.27256929035076,21.261796507964593,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,peak,circular_block_14,-5.742175320522648,-13.164766177097846,1.943981690917764,-5.742175320714829,-5.74217532047335,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,grid_excess_energy_kwh,circular_block_14,-9.412934490268425,-13.991744681455668,-5.056912775088101,-11.334270984697712,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,export_excess_energy_kwh,circular_block_14,-9.412934490268425,-13.991744681455671,-5.0569127750881,-11.334270984697708,-5.5342297918844405,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,import_excess_energy_kwh,circular_block_14,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,MPC-H24-FRR+QP,ramp_slack_kw_mean,circular_block_14,-0.05821277335440915,-0.1679725820638346,0.050601970311605994,-0.1645788672296496,0.129486659780717,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,cost,day_cluster,-0.1666472342704871,-0.22173368703472857,-0.11136767194652482,-0.39376679750631244,0.013281541483476426,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,carbon,day_cluster,-0.20770504260897743,-0.29461903633001857,-0.11976341999337733,-1.1399717734381918,0.455412085363985,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,task_score,day_cluster,0.4454666752391306,-0.022623134261170994,0.9644532432565138,-1.7788941168017371,4.064291053383121,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,peak,day_cluster,3.6372791957826568e-12,-1.840917845514084e-13,1.1095673576514502e-11,-9.422889818849328e-13,1.8415955939697316e-11,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,grid_excess_energy_kwh,day_cluster,0.8129312662700067,0.40752571541418664,1.2683555017840542,-0.1009328883392397,3.1915357635709034,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,export_excess_energy_kwh,day_cluster,0.8129312662700069,0.40752571541418703,1.2683555017840542,-0.1009328883392353,3.1915357635709007,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,import_excess_energy_kwh,day_cluster,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,ramp_slack_kw_mean,day_cluster,-0.013310658155168345,-0.03257427639717761,0.006213786574158421,-0.07314559902396907,0.05039645537097406,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,cost,circular_block_7,-0.1666472342704871,-0.22948736941959558,-0.10191798706924114,-0.39376679750631244,0.013281541483476426,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,carbon,circular_block_7,-0.20770504260897743,-0.30846792548792235,-0.10251766708039967,-1.1399717734381918,0.455412085363985,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,task_score,circular_block_7,0.4454666752391306,0.06181552617547413,0.8171799145236912,-1.7788941168017371,4.064291053383121,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,peak,circular_block_7,3.6372791957826568e-12,-2.1251130769647155e-13,1.107082862990165e-11,-9.422889818849328e-13,1.8415955939697316e-11,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,grid_excess_energy_kwh,circular_block_7,0.8129312662700067,0.5062004950101516,1.1427566993953315,-0.1009328883392397,3.1915357635709034,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,export_excess_energy_kwh,circular_block_7,0.8129312662700069,0.5062004950101511,1.1427566993953324,-0.1009328883392353,3.1915357635709007,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,import_excess_energy_kwh,circular_block_7,0.0,0.0,0.0,0.0,0.0,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,ramp_slack_kw_mean,circular_block_7,-0.013310658155168345,-0.04155025010004672,0.014127510658648148,-0.07314559902396907,0.05039645537097406,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,cost,circular_block_14,-0.1666472342704871,-0.2260313039208059,-0.10278218871841142,-0.39376679750631244,0.013281541483476426,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,carbon,circular_block_14,-0.20770504260897743,-0.2894074324643815,-0.11399446718431494,-1.1399717734381918,0.455412085363985,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,task_score,circular_block_14,0.4454666752391306,0.11675061340312022,0.7984835185315653,-1.7788941168017371,4.064291053383121,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
PPO-QP,PPO-QP-no-penalty,peak,circular_block_14,3.6372791957826568e-12,-2.2623899335135676e-13,1.1012760891249993e-11,-9.422889818849328e-13,1.8415955939697316e-11,65,5,20000,0.95,conditional_on_five_fixed_trained_seeds_and_inspected_scenario_holdout
