controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260806,25,20262557,94,5,2496,0,96,203.45097944916552,195.5140229707395,373.2567216121615,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260806,26,20262653,224,6,2592,0,96,136.7040986460387,238.1955087921093,822.4392166406981,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,379.134894561948
PPO-QP-no-penalty,20260806,27,20262337,72,6,2688,0,96,166.81464076722065,209.55311406648946,593.9903091107286,125.0,0.0,0.0,2,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,199.1630138106078
PPO-QP-no-penalty,20260806,28,20262433,89,6,2784,0,96,165.13713868819568,170.19871584469215,584.9248204908245,125.0,0.0,0.0,0,0,0.0,0.0,1.0,1.1102230246251565e-16,472.5,261.3028504130294
PPO-QP-no-penalty,20260806,29,20262529,219,6,2880,0,96,201.23596557279495,339.9027433136767,632.7334842018477,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,30,20262625,63,6,2976,0,96,123.45407679874421,164.6795930913832,738.2725141210742,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,428.69534378135376
PPO-QP-no-penalty,20260806,31,20262721,100,6,3072,0,96,158.65764896721763,149.1933239000915,425.01660233552536,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,139.79128172391813
PPO-QP-no-penalty,20260806,32,20262817,195,7,3168,0,96,159.70550018055513,251.72943269147552,784.2343419078941,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,314.3896267906026
PPO-QP-no-penalty,20260806,33,20262501,220,7,3264,0,96,311.20855551493014,348.20885637422833,658.6967779937269,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,0.0
PPO-QP-no-penalty,20260806,34,20262597,141,7,3360,0,96,180.70032758992747,294.46189162926385,554.4774070849503,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,5.73482619593366
PPO-QP-no-penalty,20260806,35,20262693,26,7,3456,0,96,190.3809762069044,276.07243281442993,520.5313111696519,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,3.5806890828575937
PPO-QP-no-penalty,20260806,36,20262789,156,7,3552,0,96,193.42686837669225,243.8877130396806,460.6769254025805,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,1.260287863964853
PPO-QP-no-penalty,20260806,37,20262885,58,8,3648,0,96,196.18059361640485,246.6296181793004,467.5113292955164,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,3.0706021533309644
PPO-QP-no-penalty,20260806,38,20262569,194,8,3744,0,96,335.31321126676227,435.8896987323209,820.6536304610772,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,0.7319339383603967
PPO-QP-no-penalty,20260806,39,20262665,84,8,3840,0,96,148.43260628882896,152.13778983591212,455.3437306860944,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.1102230246251565e-16,472.5,165.62028284142923
PPO-QP-no-penalty,20260806,40,20262761,189,8,3936,0,96,135.21326255450964,192.96487878169228,791.969982823885,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,430.2424683148191
PPO-QP-no-penalty,20260806,41,20262857,124,8,4032,0,96,274.2034878514773,409.1030475828395,764.4288880859172,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP-no-penalty,20260806,42,20262953,75,9,4128,0,96,166.52238231576322,194.7385880584587,584.5575351230286,125.0,0.0,0.0,0,2,0.0,0.0,1.0,0.0,472.5,216.49385470308601
PPO-QP-no-penalty,20260806,43,20262637,207,9,4224,0,96,226.61864787887347,349.75137345776767,653.1419396891902,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,44,20262733,44,9,4320,0,96,191.90867391852169,268.4462546321143,510.0477030709695,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,6.684264072022974
PPO-QP-no-penalty,20260806,45,20262829,4,9,4416,0,96,206.78177896014648,313.42700002466535,586.8549693316985,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,1.0067426763052523
PPO-QP-no-penalty,20260806,46,20262925,49,9,4512,0,96,128.089511128047,172.8241479310437,378.90127924703336,125.0,0.0,0.0,0,2,0.0,0.0,1.0,2.220446049250313e-16,472.5,54.023610383311365
PPO-QP-no-penalty,20260806,47,20263021,62,9,4608,0,96,162.8292415468601,221.30397944895947,491.9534137966446,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,76.4568428451291
