seed,controller,update,transitions,mean_training_reward,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_target_conflict_step,cumulative_completed_episodes,cumulative_service_failure_episodes,partial_episode_steps,partial_episode_soc_kwh,partial_episode_ev_remaining_kwh,partial_episode_terminal_conflict_steps,partial_episode_roundoff_repair_steps
20260805,PPO-QP,37,18944,-5.867441601652823,0,5,0,197,0,32,25.0,3.012460281226481e-10,0.0,0
20260805,PPO-QP,38,19456,-5.773452841273505,0,5,0,202,0,64,151.38180549123763,2.980273805519573e-10,0.0,0
20260805,PPO-QP,39,19968,-6.060829858306183,0,6,0,208,0,0,125.0,42.43528303603547,0.0,0
20260805,PPO-QP,40,20480,-6.759266963949035,0,5,0,213,0,32,25.0,2.986932923221275e-10,0.0,0
20260805,PPO-QP,41,20992,-6.919981073826138,0,5,0,218,0,64,25.0,2.996768388996429e-10,0.0,0
20260805,PPO-QP,42,21504,-6.944895494267122,0,6,0,224,0,0,125.0,45.615580362871505,0.0,0
20260805,PPO-QP,43,22016,-7.086660575258175,0,5,0,229,0,32,25.0,3.0157643049477656e-10,0.0,0
20260805,PPO-QP,44,22528,-7.472614588059333,0,5,0,234,0,64,25.0,2.9779512189520574e-10,0.0,0
20260805,PPO-QP,45,23040,-6.690134411903641,0,6,0,240,0,0,125.0,40.03459991791887,0.0,0
20260805,PPO-QP,46,23552,-5.501183722107129,0,5,0,245,0,32,25.0,2.9837671222665563e-10,0.0,0
20260805,PPO-QP,47,24064,-5.306146476578192,0,5,0,250,0,64,25.0,2.993124081918097e-10,0.0,0
20260805,PPO-QP,48,24576,-6.92729432134861,0,6,0,256,0,0,125.0,43.29207430326434,0.0,0
20260805,PPO-QP,49,25088,-5.750684543219641,0,5,0,261,0,32,25.50100867509182,3.0157110142425836e-10,0.0,0
20260805,PPO-QP,50,25600,-6.114565733347932,0,5,0,266,0,64,154.75357865748725,3.0175506537943875e-10,0.0,0
20260805,PPO-QP,51,26112,-6.142133227043619,0,6,0,272,0,0,125.0,50.94068092049166,0.0,0
20260805,PPO-QP,52,26624,-7.017028101616792,0,5,0,277,0,32,25.0,3.030395379077788e-10,0.0,0
20260805,PPO-QP,53,27136,-6.345758735523019,0,5,0,282,0,64,49.54834737309787,3.001521808876362e-10,0.0,0
20260805,PPO-QP,54,27648,-5.7560994003645956,0,6,0,288,0,0,125.0,34.530068572210084,0.0,0
20260805,PPO-QP,55,28160,-7.04346617544416,0,5,0,293,0,32,25.0,3.0132196737753247e-10,0.0,0
20260805,PPO-QP,56,28672,-6.688059635317413,0,5,0,298,0,64,25.0,3.0106689363762484e-10,0.0,0
20260805,PPO-QP,57,29184,-8.019671972798221,0,6,0,304,0,0,125.0,48.52557660487217,0.0,0
20260805,PPO-QP,58,29696,-7.4503102910196635,0,5,0,309,0,32,25.0,3.0295627118093194e-10,0.0,0
20260805,PPO-QP,59,30208,-7.054114293973064,0,5,0,314,0,64,224.76249994503954,3.0039148946059413e-10,0.0,0
20260805,PPO-QP,60,30720,-8.309016616221788,0,6,0,320,0,0,125.0,31.605096821088125,0.0,0
20260805,PPO-QP,61,31232,-6.27248311071205,0,5,0,325,0,32,25.0,3.0278546336859335e-10,0.0,0
20260805,PPO-QP,62,31744,-6.320134135433527,0,5,0,330,0,64,25.0,2.956719868940638e-10,0.0,0
20260805,PPO-QP,63,32256,-6.6905194139100885,0,6,0,336,0,0,125.0,35.25175498191857,0.0,0
20260805,PPO-QP,64,32768,-6.004800170618034,0,5,0,341,0,32,25.0,3.0051439114942013e-10,0.0,0
20260805,PPO-QP,65,33280,-6.362013683181923,0,6,0,346,0,64,25.0,3.0016739094307354e-10,0.0,0
20260805,PPO-QP,66,33792,-6.943711595420052,0,6,0,352,0,0,125.0,41.918484584138305,0.0,0
20260805,PPO-QP,67,34304,-6.02671322167785,0,5,0,357,0,32,25.0,2.9760388597921406e-10,0.0,0
20260805,PPO-QP,68,34816,-6.284397826634953,0,5,0,362,0,64,156.15528254888827,2.995347303524909e-10,0.0,0
20260805,PPO-QP,69,35328,-6.533341041056763,0,6,0,368,0,0,125.0,31.3889408197966,0.0,0
20260805,PPO-QP,70,35840,-7.017621829478518,0,5,0,373,0,32,25.0,2.998304382550998e-10,0.0,0
20260805,PPO-QP,71,36352,-6.344304475058875,0,5,0,378,0,64,152.8504347125065,2.975865665000299e-10,0.0,0
20260805,PPO-QP,72,36864,-7.020511159005264,0,6,0,384,0,0,125.0,42.78661449570029,0.0,0
20260805,PPO-QP,73,37376,-6.202714580359425,0,5,0,389,0,32,25.0,3.0118824101421637e-10,0.0,0
20260805,PPO-QP,74,37888,-6.606006461969541,0,5,0,394,0,64,32.4049458405005,3.000039106026975e-10,0.0,0
20260805,PPO-QP,75,38400,-5.9276072196008975,0,6,0,400,0,0,125.0,44.18169708210311,0.0,0
20260805,PPO-QP,76,38912,-5.2174595069237935,0,5,0,405,0,32,25.0,2.979220203869204e-10,0.0,0
20260805,PPO-QP,77,39424,-5.637705361537836,0,5,0,410,0,64,213.41072204625607,2.9897279096857687e-10,0.0,0
20260805,PPO-QP,78,39936,-6.9871503915622135,0,6,0,416,0,0,125.0,31.17339360400382,0.0,0
20260805,PPO-QP,79,40448,-7.221546895908462,0,5,0,421,0,32,25.0,2.9589847239108735e-10,0.0,0
20260805,PPO-QP,80,40960,-7.6831974106840235,0,5,0,426,0,64,224.22375520674598,2.97595226239622e-10,0.0,0
20260805,PPO-QP,81,41472,-6.0372004160722845,0,6,0,432,0,0,125.0,40.03459991791887,0.0,0
20260805,PPO-QP,82,41984,-5.7843221846774355,0,5,0,437,0,32,25.0,2.990339087460825e-10,0.0,0
20260805,PPO-QP,83,42496,-5.2758084419585725,0,5,0,442,0,64,25.0,3.0068814105277397e-10,0.0,0
20260805,PPO-QP,84,43008,-6.029650074945442,0,6,0,448,0,0,125.0,35.57484576166113,0.0,0
20260805,PPO-QP,85,43520,-6.896545886212727,0,5,0,453,0,32,25.0,2.979227420318864e-10,0.0,0
20260805,PPO-QP,86,44032,-6.309283932331587,0,5,0,458,0,64,25.0,3.02526614870402e-10,0.0,0
20260805,PPO-QP,87,44544,-6.278597017276693,0,6,0,464,0,0,125.0,35.94426343304673,0.0,0
20260805,PPO-QP,88,45056,-6.986903388854749,0,5,0,469,0,32,25.0,3.013713723021283e-10,0.0,0
20260805,PPO-QP,89,45568,-7.111166365554536,0,5,0,474,0,64,77.63745818907464,2.992630587783651e-10,0.0,0
20260805,PPO-QP,90,46080,-5.622952298216747,0,7,0,480,0,0,125.0,47.64608093015515,0.0,0
