controller,seed,day,step,p,soc,grid_import,grid_export,grid_violation,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,mpc_status,mpc_fallback,runtime_ms
PPO-QP,20260807,300,16,10.265791601214351,25.0,136.09532179962133,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,10.265791601214351,0.0,3.897067557545597e-10,116.36111337866402,30.0,27.701524105582724,125.0,80,-100.0,10.265791601214351,-830.7304248185991,10.265791601214351,-110.26579160121435,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.387300002737902
PPO-QP,20260807,300,17,0.0,25.0,145.73568766234754,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-34.73420839878565,0.0,0.0,2.0179236059902905e-11,115.7356876623445,30.0,25.0,125.0,79,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8404000002192333
PPO-QP,20260807,300,18,0.0,25.0,157.65655028953546,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,127.65655028953545,30.0,25.0,125.0,78,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.2909000035724603
PPO-QP,20260807,300,19,0.0,25.0,145.83456303332923,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,115.83456303332922,30.0,25.0,125.0,77,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.593299995874986
PPO-QP,20260807,300,20,0.0,25.0,175.8361443009888,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,145.8361443009888,30.0,25.0,125.0,76,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7621000006329268
PPO-QP,20260807,300,21,0.0,25.0,169.80536372401053,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,139.80536372401053,30.0,25.0,125.0,75,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9204999989597127
PPO-QP,20260807,300,22,0.0,25.0,170.35854544874567,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,140.35854544874567,30.0,25.0,125.0,74,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1718999996664934
PPO-QP,20260807,300,23,0.0,25.0,167.54203170205608,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,137.54203170205608,30.0,25.0,125.0,73,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7443999968236312
PPO-QP,20260807,300,24,0.0,25.0,153.92157743917903,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,123.92157743917902,30.0,25.0,125.0,72,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.184800003306009
PPO-QP,20260807,300,25,0.0,25.0,149.45820639836492,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,119.45820639836492,30.0,25.0,125.0,71,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8675000028451905
PPO-QP,20260807,300,26,0.0,25.0,151.8740707024747,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.012866540113123e-11,121.87407070247346,30.0,25.0,125.0,70,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.901499999803491
PPO-QP,20260807,300,27,0.0,25.0,143.53998676708113,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,2.0107682185965813e-11,113.53998676708113,30.0,25.0,125.0,69,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.556300001742784
PPO-QP,20260807,300,28,0.0,25.0,44.278294483433456,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,36.778294483433456,7.5,25.0,125.0,68,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3643000022275373
PPO-QP,20260807,300,29,0.0,25.0,40.42594774911289,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,32.92594774911289,7.5,25.0,125.0,67,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.44649999513058
PPO-QP,20260807,300,30,0.0,25.0,43.0091469100755,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,35.5091469100755,7.5,25.0,125.0,66,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.499299996998161
PPO-QP,20260807,300,31,0.0,25.0,14.766213773043106,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,7.266213773043106,7.5,25.0,125.0,65,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7083000057027675
PPO-QP,20260807,300,32,-19.898537730950775,29.725902711100808,0.0,40.00000001585633,0.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,-67.39853774680711,7.5,25.0,125.0,64,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.16020000516437
PPO-QP,20260807,300,33,-13.23102013511537,32.86826999319071,0.0,40.00000002827501,0.0,hard_qp_solution,0.0,0,0,0.0,-64.89853773095078,17.95843030218307,0.0,0.0,-60.7310201633904,7.5,29.725902711100808,125.0,63,-100.0,17.95843030218307,-822.206725426944,17.95843030218307,-117.95843030218307,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7459000009694137
PPO-QP,20260807,300,34,15.332602419306813,28.833374619688914,0.0,40.00000002563213,0.0,hard_qp_solution,0.0,0,0,0.0,-58.23102013511537,29.89942597412469,0.0,0.0,-32.16739760632532,7.5,32.86826999319071,125.0,62,-100.0,29.89942597412469,-808.9757052918286,29.89942597412469,-129.89942597412468,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.5734999979031272
PPO-QP,20260807,300,35,-1.3475075041665412,29.153407651928468,0.0,40.000000020519764,0.0,hard_qp_solution,0.0,0,0,0.0,-29.667397580693187,14.566823554817875,0.0,0.0,-48.84750752468631,7.5,28.833374619688914,125.0,61,-100.0,14.566823554817875,-825.9647384434151,14.566823554817875,-114.56682355481787,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7332999996142462
PPO-QP,20260807,300,36,-13.229943826342424,32.295519310684796,0.0,40.000000020566475,0.0,hard_qp_solution,0.0,0,0,0.0,-46.34750750416654,15.782949077328178,0.0,0.0,-60.729943846908895,7.5,29.153407651928468,125.0,60,-100.0,15.782949077328178,-824.6172309392487,15.782949077328178,-115.78294907732818,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.308499999344349
PPO-QP,20260807,300,37,-57.22994392366806,45.887630992555955,0.0,54.818361227517784,14.808361227517784,phase2_solution,13.808361324843423,1,0,0.24999997566859022,-58.22994382634242,27.722973380602223,0.0,0.0,-119.54830515118584,7.5,32.295519310684796,125.0,59,-100.0,27.722973380602223,-811.3872871129062,27.722973380602223,-127.72297338060223,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.293099995877128
PPO-QP,20260807,300,38,-39.12592136185694,55.18003731599698,0.0,40.00000001225101,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-12.22994392366806,0.0,0.0,-86.62592137410795,7.5,45.887630992555955,125.0,58,-100.0,79.37299777171263,-754.1573431892381,79.37299777171263,-179.37299777171262,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7428000064683147
PPO-QP,20260807,300,39,-63.815837687912655,70.33629876687623,0.0,40.00000002976818,0.0,hard_qp_solution,0.0,0,0,0.0,-84.12592136185694,5.874078638143061,0.0,0.0,-111.31583771768084,7.5,55.18003731599698,125.0,57,-100.0,100.0,-715.0314218273812,114.68414180078851,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.7187999983434565
PPO-QP,20260807,300,40,-62.17686653902066,85.10330456989362,0.0,40.0000000237387,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.815837687912655,0.0,0.0,-109.67686656275936,7.5,70.33629876687623,125.0,56,-100.0,100.0,-651.2155841394687,172.27793531412965,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.8214000010630116
PPO-QP,20260807,300,41,-54.14790528050728,97.96343207401411,0.0,40.000000020261545,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-17.176866539020658,0.0,0.0,-101.64790530076883,7.5,85.10330456989362,125.0,55,-100.0,100.0,-589.038717600448,228.39255736559576,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1793999985675327
PPO-QP,20260807,300,42,-66.2091953558791,113.68811597103539,0.0,40.000000008313634,0.0,hard_qp_solution,0.0,0,0,0.0,-99.14790528050727,-9.147905280507281,0.0,0.0,-113.70919536419274,7.5,97.96343207401411,125.0,54,-100.0,100.0,-534.8908123199407,277.2610418812536,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3827000040910207
PPO-QP,20260807,300,43,-63.68663711918955,128.8136922868429,0.0,40.000000012881095,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-21.209195355879103,0.0,0.0,-111.18663713207064,7.5,113.68811597103539,125.0,53,-100.0,100.0,-468.68161696406156,337.01484068993443,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.823399998305831
PPO-QP,20260807,300,44,-57.7572941998122,142.53104965929828,0.0,40.000000014403305,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-18.686637119189548,0.0,0.0,-105.2572942142155,7.5,128.8136922868429,125.0,52,-100.0,100.0,-404.99497984487203,394.492030690003,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3684000043431297
PPO-QP,20260807,300,45,-98.99941004203882,166.0434095442825,0.0,41.539243799641184,1.5292437996411843,phase2_solution,0.5286538416800022,1,0,0.2501474894902955,-100.0,-12.7572941998122,0.0,0.0,-148.03865384168,7.5,142.53104965929828,125.0,51,-100.0,100.0,-347.2376856450599,446.6179887053334,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.639400002313778
PPO-QP,20260807,300,46,-56.678627353370594,179.504583540708,0.0,40.0000000507876,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-53.99941004203882,0.0,0.0,-104.17862740415819,7.5,166.0434095442825,125.0,50,-100.0,100.0,-248.23827560302107,535.9649562682735,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5495000008959323
PPO-QP,20260807,300,47,-98.9997923861261,203.01703423241295,0.0,73.15226874390146,33.14226874390146,phase2_solution,32.142061130027564,1,0,0.2500519034684743,-100.0,-11.678627353370594,0.0,0.0,-179.65206113002756,7.5,179.504583540708,125.0,49,-100.0,100.0,-191.55964824965048,587.1174174546904,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,7.049100000585895
PPO-QP,20260807,300,48,-74.1180290473049,220.62006613114787,0.0,39.99999998516071,0.0,hard_qp_solution,0.0,0,0,0.0,-92.5598558635244,-53.9997923861261,0.0,0.0,-121.61802903246561,7.5,203.01703423241295,125.0,48,-92.5598558635244,100.0,-92.5598558635244,676.4647300831692,-192.5598558635244,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.037899997958448
PPO-QP,20260807,300,49,-18.441826816219514,225.0,0.0,81.27415085880075,41.264150858800754,phase2_solution,41.264150858800754,1,0,0.0,-18.441826816219514,100.0,0.0,0.0,-107.21597767502027,7.5,220.62006613114787,125.0,47,-18.441826816219514,100.0,-18.441826816219514,743.3562512983618,-118.44182681621952,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.098500001826324
PPO-QP,20260807,300,50,-0.0,225.0,0.0,90.78716073037293,50.777160730372934,phase2_solution,50.777160730372934,1,0,0.0,-0.0,26.558173183780486,0.0,0.0,-98.28716073037293,7.5,225.0,125.0,46,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.668499998340849
PPO-QP,20260807,300,51,-0.0,225.0,0.0,121.85744154549346,81.84744154549345,phase2_solution,81.84744154549345,1,0,0.0,-0.0,45.0,0.0,0.0,-129.35744154549346,7.5,225.0,125.0,45,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.717799998819828
PPO-QP,20260807,300,52,-0.0,225.0,0.0,104.86006028124251,64.8500602812425,phase2_solution,64.8500602812425,1,0,0.0,-0.0,45.0,0.0,0.0,-112.36006028124251,7.5,225.0,125.0,44,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.244399999559391
PPO-QP,20260807,300,53,-0.0,225.0,0.0,97.62056902697785,57.61056902697785,phase2_solution,57.61056902697785,1,0,0.0,-0.0,45.0,0.0,0.0,-105.12056902697785,7.5,225.0,125.0,43,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.766000002040528
PPO-QP,20260807,300,54,-0.0,225.0,0.0,78.53895636401404,38.52895636401404,phase2_solution,38.52895636401404,1,0,0.0,-0.0,45.0,0.0,0.0,-86.03895636401404,7.5,225.0,125.0,42,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.574500002898276
PPO-QP,20260807,300,55,0.9999924406205207,224.73684409457354,0.0,95.44106914898462,55.431069148984626,phase2_solution,54.43107670836411,1,0,0.24999811015512918,-0.0,45.0,0.0,0.0,-101.94107670836411,7.5,225.0,125.0,41,-0.0,100.0,0.0,760.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.797999998321757
PPO-QP,20260807,300,56,-0.10802860658925913,224.7625008886385,0.0,77.45563092084795,37.445630920847954,phase2_solution,36.44563466248369,1,0,0.2499990645910657,-1.1080248649535096,45.999992440620524,0.0,0.0,-85.0636595274372,7.5,224.73684409457354,125.0,40,-1.1080248649535096,100.0,-1.1080248649535096,759.0000075593795,-101.1080248649535,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.801499999710359
PPO-QP,20260807,300,57,1.856190972640042e-05,224.7624960039254,0.0,60.304848572049664,20.294848572049663,phase2_solution,19.294833751775723,1,0,0.2500037050684849,-0.9999962583642149,44.89197139341074,0.0,0.0,-67.80483001013994,7.5,224.7625008886385,125.0,39,-0.9999962583642149,100.0,-0.9999962583642149,759.0975033768262,-100.99999625836422,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.167999999888707
PPO-QP,20260807,300,58,0.00019737263923433926,224.7624440637572,0.0,49.197887767015374,9.187887767015374,phase2_solution,8.187673568798905,1,0,0.2500535495541172,-1.0000168255772368,45.00001856190973,0.0,0.0,-56.69769039437614,7.5,224.7624960039254,125.0,38,-1.0000168255772368,100.0,-1.0000168255772368,759.0974848149165,-101.00001682557723,3.7999999999999996e-08,0,0,0.0,0,-1,0,5.662799994752277
PPO-QP,20260807,300,59,0.0037364455891870565,224.76146078860214,0.0,56.115123705231206,16.105123705231204,phase2_solution,15.10115173861964,1,0,0.250992991652891,-1.0002355210223726,45.000197372639235,0.0,0.0,-63.611387259642015,7.5,224.7624440637572,125.0,37,-1.0002355210223726,100.0,-1.0002355210223726,759.0972874422773,-101.00023552102238,3.7999999999999996e-08,0,0,0.0,0,-1,0,6.151400004455354
PPO-QP,20260807,300,60,45.00373644558919,212.9183722502892,0.0,33.03110368165539,0.0,hard_qp_solution,0.0,0,0,0.0,-1.0043756269383746,45.00373644558919,0.0,0.0,4.472632763933817,7.5,224.76146078860214,125.0,36,-1.0043756269383746,100.0,-1.0043756269383746,759.0935509966881,-101.00437562693837,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.527599994209595
PPO-QP,20260807,300,61,50.86385537221564,199.5331471523377,0.0,19.388234066150076,0.0,hard_qp_solution,0.0,0,0,0.0,0.003736445589190396,90.0037364455892,0.0,0.0,23.975621306065563,7.5,212.9183722502892,125.0,35,-50.870011577729706,100.0,-50.870011577729706,714.0898145510989,-150.8700115777297,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.743100001476705
PPO-QP,20260807,300,62,39.22331694070083,189.21122164162696,0.0,40.000000002012705,0.0,hard_qp_solution,0.0,0,0,0.0,5.863855372215639,95.86385537221564,0.0,0.0,-8.276683061311871,7.5,199.5331471523377,125.0,34,-100.0,100.0,-107.22885409542019,663.2259591788833,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9864999994751997
PPO-QP,20260807,300,63,53.71166659620371,175.07657253736284,0.0,39.99999998840025,0.0,hard_qp_solution,0.0,0,0,0.0,-5.776683059299167,84.22331694070084,0.0,0.0,6.21166660780348,7.5,189.21122164162696,125.0,33,-100.0,100.0,-150.68959308788646,624.0026422381824,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.874000001407694
PPO-QP,20260807,300,64,74.29091218237792,155.52633248936866,22.838958411918057,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,8.711666596203713,98.71166659620371,0.0,0.0,89.62987059429598,7.5,175.07657253736284,125.0,32,-100.0,100.0,-210.2039051058407,570.2909756419788,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.9329999995534308
PPO-QP,20260807,300,65,76.02169011246606,135.5206245650355,24.390551775903774,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,29.290912182377923,100.0,0.0,0.0,92.91224188836983,7.5,155.52633248936866,125.0,31,-100.0,100.0,-292.52070530792145,496.0000634596009,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,1.963499998964835
PPO-QP,20260807,300,66,71.44915806479962,116.71821454798295,33.77530273017487,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,31.02169011246606,100.0,0.0,0.0,97.7244607949745,7.5,135.5206245650355,125.0,30,-100.0,100.0,-376.75526498932425,419.97837334713483,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.182200005336199
PPO-QP,20260807,300,67,78.28693941475974,96.11638838620408,15.256220211790051,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,26.44915806479962,100.0,0.0,0.0,86.0431596265498,7.5,116.71821454798295,125.0,29,-100.0,100.0,-455.9233071663876,348.5292152823352,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.3724999991827644
PPO-QP,20260807,300,68,75.84657309641626,76.15676388714716,40.1847448619922,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,33.28693941475974,100.0,0.0,0.0,108.53131795840847,7.5,96.11638838620408,125.0,28,-100.0,100.0,-542.6678383738775,270.2422758675755,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.272699995955918
PPO-QP,20260807,300,69,81.01885253334783,54.83601322047669,29.44344594512647,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,30.846573096416265,100.0,0.0,0.0,102.9622984784743,7.5,76.15676388714716,125.0,27,-100.0,100.0,-626.708362580433,194.39570277115922,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.1265999966999516
PPO-QP,20260807,300,70,79.65396854272004,33.87444255133983,29.957572487102908,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,36.018852533347825,100.0,0.0,0.0,102.11154102982294,7.5,54.83601322047669,125.0,26,-100.0,100.0,-716.4799443348351,113.37685023781141,-200.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.5096000026678666
PPO-QP,20260807,300,71,33.72288169509136,25.0,79.867353756326,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-100.0,33.72288169509136,0.0,0.0,106.09023545141736,7.5,33.87444255133983,125.0,25,-100.0,33.72288169509136,-804.7391892575166,33.72288169509136,-133.72288169509136,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.0977000021957792
PPO-QP,20260807,300,72,0.0,25.0,122.77155550555423,0.0,0.0,hard_qp_solution,0.0,0,0,0.0,-11.27711830490864,0.0,0.0,2.0107682185965813e-11,92.77155550555423,30.0,25.0,125.0,24,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,-1,0,2.4415999941993505
